user,review_title,review,date
Shreyas R,Sudden change in budget as my stay extended longer!!!!!,Best place to be in colombo....very safe and comfy and there is no need to worry about security of ur luggage as lockers were provided in the dorms....12 dollars per night with breakfast better than most places thanks to erandha and satish [chefs]....florian and meimei who are one fine managers who made my stay even more beautiful by chilling with me after work....this is the place you need to be....met a diverse crowd learn alot....and with staff like akash and pradeep and also the newbie dharma the place was always lit up with joy....i enjoyed my stay at this place better than most places...i never knew could have so much fun in a dorm...amazing common area...hats off to clock inn staff love u guys...will keep coming back for sure !!!!!!,Date of stay: May 2017
Anne sophie D,Clean and friendly,"I spent one night in that hostel and I am very happy about the dorm, the breakfast, and the reception.  One guy from Austria gave me a lot of informations to organize my trip in Sri Lanka and I asked to change dorm by night because someone were snoring and they accepted easily :)  I recommend that hostel if you really need to stay in Colombo otherwise there are nothing to do there and the city is ugly !",Date of stay: May 2017
Tawseef Khan,,,
Louise,Great base for Colombo visit,"Stayed here for two nights upon arrival in Sri Lanka.  This hotel/hostel is well located with good facilities and clean rooms.  The highlight was the staff, in particular the couple running the front desk.  So friendly and super helpful, we couldn't have asked for better.  They helped us sort out our travel arrangements which were proving tricky as it was a holiday (Poya) and just before new year so everything was booked out.  The nicest touch was that, on knowing we were leaving very early the next day (my birthday) they got me birthday cake and put it in with a packed breakfast for us to take on our bus journey.  That extra care and attention wins them prizes in my book.",Date of stay: April 2017
Sailor_1997,Cheap & Cheerful,"Decent location and value for money.  Considering the star rating of this hotel, you could not do much better.  The room was clean and cozy, the staff were helpful, and the breakfast included eggs to order.",Date of stay: March 2017
Rosie B,Pleasant,"As our first stay in a hostel, the clock inn was great. The stay was made sooo much easier by the two very helpful staff on reception, Mimi and Flo! They extended our stay everyday with no problems, directed us round the city to good restaurants and things to do! They couldn't do enough :)",Date of stay: April 2017
Alison S,Perfect!,"We stayed at clock inn for 2 nights. We accidentally mixed up our nights we needed to stay and there was no hassle changing this. The staff were very helpful and friendly. It was easy to find and great location- we walked everywhere in Colombo! The breakfast was excellent and a great addition. The double room was clean, comfy bed and air con was great. Would stay again if returned!",Date of stay: March 2017
mandumk,,,
Daniel L,Dan From Tacky Park,"I stayed in an air conditioned double room on 2 different occasions in March, 2017.  The Clock Inn also has a dormitory.  The private rooms are somewhat small, but very comfortable and clean.  Plenty of hot water and good air conditioning.  The staff is excellent.  Florian (""Flo"") the manager is very responsible, precise and knowledgeable and the guys that work the desk and the breakfast room are the best -- friendly and always more than happy to help.  They have bag storage and we left a large bag at the outset of our travels in Sri Lanka and picked it up 10 days later, safe and sound and no charge.  The place is centrally located about 5km south of the Colombo Fort rail station -- a 300lkr Tuk Tuk ride away.  I would give it a 5 except that the price -- slightly less than $50",Date of stay: March 2017
Caroline D,Great place for a night or two,"Stayed here for 2 nights after a long haul flight.  They picked me up from the hotel which was brill, the guys on reception were great giving me loads of tips of how much tuk tuk charges, where to visit etc.  The double room is spacious with a/c and hot water, think that is around $40, they do accept credit cards.  They do a great breakfast from omelette to scrambled eggs, toast, fruit, juice with tea/coffee, they charge more espresso, latte etc.  There is a nice chill out and tv area.  A great place and I would return.",Date of stay: March 2017
Mizanur R,Great experience,I have stayed for only 1 night. Room was large and clean. Breakfast was good. WiFi coverage is good and speed also very good. The young front desk guy helped me to execute my tour plan. Forgot his name but he was really helpful.,Date of stay: March 2017
Franzi S,Good place as a short stopp,The rooms were clean. Breakfast was nice as they made fresh omelettes as you want. Around the place you have some restaurants and shopping malls.  The hotel arranged a cheap taxi for us to Bentota. For one night absolutely ok!,Date of stay: January 2017
vgerold2016,Excellent service,"Apart from the pleasant amenities and good location, we found the service excellent. There are quite a good restaurants around, including the Gallery Café, around the corner (you might need a reservation). Our luggage got lost in the connection but the manager and his team went above and beyond to track our luggage and help us to get them promptly.",Date of stay: February 2017
adamssathu,Hospitality of clockinn,"I have stayed in clockinn for few days. such an amazing place, full of socalize people , friendly staff specially akash, priyan are too good at there work there are so helpful they don't hesitate when we ask help. There is 24hrs reception and it's safe. you can't find a clean hostels like clockinn in the town. my kind advice to the travelers who is coming colombo you will never get disappoint when you come here. All tourist attractions are just a walking distance from this beautiful place having said that the thing i like most is the clock concept. name of this place connected to the interior as well",Date of stay: January 2017
Bharat P,"Decent dormitories, Great location, Good service, Bad food","The location, service and rooms are good. But food is bad. We found cockroaches in bread-toaster. We faced issue with booking regarding early check-in. Make sure to get everything perfect before you go.",Date of stay: December 2016
vanelic,More like a boutique hostel,"Stayed in a double room. It was clean and comfortable. Air-con working fine, wifi connection strong. Staff very helpfull. Breakfast should be improved but breakfasts are typically not of good value in Sri Lankan hotels and hostels.  Location was good. Not in the centre but some 5km away from the Fort. There was a local bus stop just in front of Clock Inn and you are in the Fort area in about 15 minutes. Around the hotel there are many shops, bars and restaurants and the sea is just two block away.  Very nice stay overall.",Date of stay: January 2017
HalimRiyadi,Nice Hotel,"It was a pleasant stay, located at the Galle main road with many shopping centres around. The breakfast they served is western style with breads, omelette, cereal, all is decent. It's approximately 20mins to reach Colombo Fort Station from here using Tuk-Tuk and it cost only 200LKR. overall it's a good stay.",Date of stay: January 2017
Shumaila R,Good,Friendly and comfortable.internet and pc was available.room was clean.location was excellent.breakfast was good. Open kitchen was available to use.we only had to wash dishes we used.no lift was available though,Date of stay: January 2017
Debster68,Good for a quick stay,Clock Inn is a great hostel which is convenient for a couple of nights stay in Colombo. Dorm room and communal bathroom were both clean and well maintained. We were a family of 4 and they gave us exclusive use of a 6 bed dorm which was great. Breakfast was simple but fine. Staff were really helpful when we were organising our onward travel and made several calls for us.,Date of stay: December 2016
Elodie d,Good stay,The value for money is brilliant! We paid 50 usd for 1 night in b&b for both of us. It is well situated and the staff is very nice and try their best to help. We were also  surprised with breakfast! You can order eggs and sausages etc! My only negative comment would be on the cleanliness of rooms and the common areas in general!,Date of stay: January 2017
saranya devi s,Clock inn is more like Home,"I stayed in Clock inn for more than a month. The entire room including the bathroom was spotless. There was lots of hot water and the air conditioning worked well.Each and every staff members was soo helpful as can be and extremely polite and respectful and they are welcoming and kind and all synonyms of said words.  The dining/lounging/lobby areas were very neat and well-kept as well as incredibly comfy. The hotel provides free breakfast from 7-10 as well as free coffee and tea throughout the day. My heartiest thanks to the manager(Mohan) and  staffs, Siva, VethaPriyan and all others(:( forgot their names), was super friendly the time i spend is super quick because of the staff we used to have chat. The prices are also very affordable. Another plus is that the beach (Galle Face",Date of stay: October 2016
Traveltip101,Good for one night,"Reasonable price, breakfast included was bread, tea, water and either egg, noodles or sausage. There is free filtered water which is quite useful. Clean toilet and shower cubicles. Not the most social hostel to meet people. Staff weren't very helpful, they told me there were no trains for 5 days and that you had to book. Tuk tuk to the train station cost approx 300 rupees. Wouldn't go back simply because of the atmosphere.",Date of stay: December 2016
S Z,Good accommodation in Colombo,"We stayed here for two nights. The stuff was very friendly and helpful. The breakfast was good. They offered for the included breakfast a mix of toast, butter, jam, eggs and fruits. It was a little bit noisy during the night, but we could sleep well. The hotel is clean and has a good location.",Date of stay: December 2016
bwlj,Breakfast good enough for losers,"Stopped over for 1 night in Colombo before heading to Nurawa Eliya. For USD$55 - our breakfast was made up of your basic toast, A fried egg along with coffee and tea, or instant noodles. Expected more for the breakfast, given the amount we were paying. You are better off having your breakfast at Barefoot Cafe, opposite the hotel.",Date of stay: December 2016
DarshiniS,Best Hostel in Town with Affordable Rate and Accomodating Staff,"We stayed here for 4 nights as we were attending an international conference. All international delegates been placed in dorms where 4 to 6 people stays in one. The breakfast was simple and delicious with continental style.  There staff are very accommodating and friendly to all our quesries and able to fulfill most of our requirements.   My gratitude and heartiest thank you to one of the staff, Vedham Preman (if I am not mistaken of the full name), he was in charge of the receiption during the night time.  He was very helpful to do the check-ins for us as we were arrving in middle of the night. We were allowed to use the lounge to rest and have our discussions at night too. Extra miles that he has taken to make us feel home is highly appreciated.   Only one comment is that, the",Date of stay: December 2016
haadia100,On Behalf of The Road to Rights,As the convener of The Road to Rights International Summit 2016 I would like to acknowledge the comments received from the Delegates    1 Great place to stay  2 Service was amazing  3 Convenient 4 Clean  5 Affordable  That gives Clock Inn Mathan and his entire team a reason to be proud of !  Thank you we will always come back to you,Date of stay: December 2016
Niel S,Amazing !,"Stayed here for 5 days and the hostel was very clean and well maintained.Staff were super friendly and willing to help always.I would recommend this hostel for its clean rooms and excellent service.The breakfast had eggs , serials , bread ,Milk and fruits and was filling.   I will definitely stay on my next visit to Colombo .",Date of stay: December 2016
katefleetwood,A tired version of the clock inn kandy,"Just not as nice as the clock inn Kandy, not bad, but the rooms are not to the same standard- and cost more. Evident damp in multiple places- bathroom and on the chair and the first room we were shown smelt of smoke despite it being a non smoking room. Common spaces are fresh and up to date and luggage storage available- fine for a night, but not the same overwhelmingly positive experience as kandy.",Date of stay: December 2016
Anne L,"nice place, good position",please be aware there are several clock inns in COLOMBO so make sure you book the one in the area you want. the one in GALLE RD is close to the railway station and is very nice. the one in DEWALI CITY is a further 30 mins from the railway station however considering a tuk tuk will only cost an extra $1 to go the distance it is not really a problem and the DEWALI one is closer to the Mount Lavina beach and it is cheaper so the tub tsk expense is easily covered,Date of stay: November 2016
GlobalVagrants,Room for improvement,"The staff here were very nice and there were a lot of positives, but we really struggled to get a good nights sleep. Hotels are ridiculously expensive in Colombo and this looked like a reasonably priced option but we left exhausted.   Our family of four shared a 4 bunk dorm and although the beds were comfortable the smoked glazing to the communal corridor meant that the room was light all night. On the first night the door to the corridor kept scraping against the floor making a horrendous noise every time it was opened and the next night there was some construction work going on on an upper floor late at night that kept us awake.  So all in all plenty of room for improvement.",Date of stay: November 2016
Daadi,"great location, right on a main road","stayed here for 3 nights with a bunch of friends, i liked how clean it was and the accessibility of the place. its great value for money. toilets were well maintained as well. all in all a good place for backpackers to hang out at.",Date of stay: December 2015
Pragnya P,Everything right at its place with a Smile,"Awesome lobby. U have novels, travel guides, computer to use all free. Tea round the clock free. Stayed in 6 bedded dormitory. Beds with spotless linen. Breakfast had cornflakes, bread and few egg preparations. Tea and juice with cut fruit accompany breakfast. Have to mention the crew. Always greet u with smile.   Only negative aspect was no good food joints around.",Date of stay: November 2016
Emma O,Okay,"Hostel is okay!  Stayed in a four bed dorm but luckily it o my had myself and my friend in. Room was quite spacious and had lockers that fitted big back packs.  I was on the bottom bunk and the top bunk didn't look to safe! Hardboard wasn't secure!  Toilets / showers were okay, clean. Showers were small but there was room to shower and change.  Siemens were mixed I think it would benefit from single sex dorms.  Location wasn't great and felt a bit unsafe at night as a female, but tuk tuk was cheap to other areas.  Breakfast was quite good, omelettes, toast, tea coffee.  Hostel sold water and snacks. Also had a book exchange and games. Had a tv, WiFi and access to computers.",Date of stay: November 2016
Ridhesh S,Lovely and Vibrant vibe,Very Clean and nicely done property. The location is very good. The staff is helpful and its a good place for BackPackers and Travellers to stay. Very Comfortable too. Their lounge area is nicely done up and you can sit there and relax there.,Date of stay: September 2016
biglou6,Good place to start in Sri Lanka,"Clean, nice room, good location and helpful staff.  Nothing flash, but price is good.  I would recommend it to anyone and would stay again if we come to Colombo.   The main manager was very helpful and the breakfast staff made good eggs :)",Date of stay: October 2016
NatnZin,,,
adamssathu,hospitality of clockinn,friendly staff i really love to stay in clock rather that staying other place and its located in center of colombo moreover the best thing i can remember is the staff vedhapriyan his hospitality is really awesome he is too friendly the time i spend there is super quick because of the staff we used to have chat with the staff and we spend our times rather than lying on dorms this depicts the kindness of the staff so the people out there who are willing to come to srilanka i can hardly recommend this amazing home like feel hotel the clocking is the best option  regards adams,Date of stay: September 2016
Eva L,Clean rooms and helpfull staff,"We were a Group of 20 persons staying at clock inn. The staff are very helpfull and serviceminded, the breakfast is good, and the rooms simple and clean and the Price low.  The wifi is a bit unstable.  We can indeed recommend Clock Inn if you should stay in Colombo.",Date of stay: October 2016
Ryaan A,did not have any room,when i arrived to the hotel they told me that they did not have any room even though i had booked the room in advance via booking.com i had also confirmation and had talk to hotel manager two days before but they said not any room and they accomodate me another hotel which was average..;),Date of stay: November 2015
gaurav072016,Good Vibes and pleasant staff,It was quiet a tiring journey getting from colombo to clock inn. I was greeted by two friendly staff at the front desk - Shiraz and Aakash . I had wanted to know how to book my tickets to kandy the next day as i had to leave early and they helped me out efficiently and also told me where the nearest foreign  exchange was,Date of stay: August 2016
BlaBa4,Didn't have any room,"When I arrived to the hotel they told me that they didn't have a room for me even though I had booked the room in advance. Insted they offered me a room in another hotel. They lied to me and told me it was the same standard, but after a fast search at their website I found out it was a cheaper hotel. After a lot of discussion they finally paid me the difference. I don't know how the rooms are in clock inn but in the other hotel it is very smelly and quite dirty. Would not recommend Clock inn to anyone.",Date of stay: October 2016
___ _,so smile so clean and amazing support !,"receipt persons welcome me by big smiles. the room and the free space is so clean.  Just two things above made me so happy. but not only above. I actulally forgot my glasses in the room. after I came back to Japan,  I noticed the thing and mail to the hotel. I almost gave up that my glasses would not turn back to me then. but,,, The hotel men found it and sent to me.  This experience made me to visit Sri Lanka  again.  When you stay this hotel, if you lost something, maybe the goods would appear in front of you soon..!",Date of stay: September 2016
Jake B,Value for money,Clean and comfortable basic rooms.. the staff was helpful and the location was good. They helped us to find location around sri lanka. they served a fairly good breakfast. Most suitable for budget travelers.,Date of stay: September 2016
Cardinal2010,Clean comfortable dorms,"The dorm bunk beds are comfortable and room very clean with large lockers.  Great breakfast for a hostel (eggs made to order, bread, fruit, cereal, hot drinks, sweetened fruit drink).  Price seems a little high for Sri Lanka but can't compare to other Colombo hostels!  Bathrooms much less appealing than rooms.",Date of stay: September 2016
Claire67H,"Value for money, clean, safe, great location","Clean and comfortable basic dorm rooms. Bathrooms were fairly clean - as clean as you can get in a hostel. Location was perfect for walking to Galle Face, temples, Barefoot, lots of nice cafes, restaurants. Great value for money place in Colombo. Would stay here again.",Date of stay: September 2016
Lucyloutravels,Good location & price & helpful staff,"The staff are super helpful, the rooms and bathroom are clean and it's in a good location. On the downside the water in the bathroom was often not working as was the air con in the room. The staff offered for us to change room and we're always on hand to help. It's good value for Colombo",Date of stay: September 2016
Salt in our Hair,Great stay in center of town,"50m from Barefoot, shopping malls and a small tuk-tuk drive from Galle face (the best place to watch sunset). The rooms have the best shower I've had in 3 weeks Sri Lanka and the included breakfast in also great!",Date of stay: September 2016
readerwalker,"Traveler-friendly, clean and modern","Centrally located, clean and convenient facilities such as bath, kitchen and luggage storage. Reliable staff and serviceable breakfast and coffee.  Walking distance to Western fastfood joints as well as an open-till-late-night local eatery, which is a good thing in early-to-bed Colombo.",Date of stay: February 2016
Mariusz P,Maybe I was in diffrent place?,"Really TripAdvisor  ""best choice 2014""??? Really instant noodles (from powder) on breakfast??? Totally overpriced - almost 50 usd/night, terrible breakfast, small room with view to the dirty wall, far too long from ""clean""... I am sure it is easy to find cheaper and better place to sleep in Colombo...",Date of stay: August 2016
J. B,Great value for your money in Colombo!,"This Budget Hotel is just great! I stayed in the 6 person dorm and the 4 person dorm which are about the same. When I wanted to shift rooms because another guest was snoring this was no problem. Also, when a tuktuk driver was trying to rip me off, the staff of the hotel helped me! The breakfast is pretty decent and the rooms and showers/toilets are clean. The hotel is thinking about environment, unfortunately not always the guests are. This hotel deserves 5 stars for sure.",Date of stay: August 2016
Vagabondvan,Hotel Experience for Hostel Price,"By far the best place to stay in Colombo. I've traveled to Sri Lanka many times and each time choose to stay at Clock Inn knowing I will not find any other place that offers me a hotel experience for a budget price. All the staff are very friendly, helpful, and simply wonderful.   Highlights:  -Great wifi  -Cable TV in spacious common room  -Extremely CLEAN  -Comfortable beds equipped with your own night lamp and power source -Towel provided  -Large locker -Air con works really well -FREE tea and coffee all day  -Delicious breakfast offered for a couple extra dollars (eggs, toast, juice, milk, cereal, coffee & tea etc  -Conveniently located on Galle Rd  Would definitely recommend this place in general but especially for those who are in transit to and from the airport. You'll",Date of stay: August 2016
SimplyTravelld,Too easy!!,"Great location and overall setup! The common area was great, with plenty of seating options from couches, to table & chairs, to a chill out area with a plethora of pillows. The dorms were comfortable with individual lockers and large shared bathrooms. They organised us a taxi the next morning for 4am to go to the airport which was a seamless process. I also loved how they were looking to raise awareness for saving electricity with humorous signs around the facility.",Date of stay: August 2016
Nicole J,Everything you could ask for!,"Stayed here for about a fortnight in all and it was brilliant! It was so clean, the aircon was great and the showering facilities were spot on. The breakfast was lovely and very filling. The staff were very attentive, especially the manager Mathan who really made our stay exceptional in Colombo.   The kitchen facilities are a fridge and a microwave. And you can get a safety deposit box if you ask at the front desk.  I've stayed in a lot of hostels around Europe and have to say this is one of the best. I don't know what more you'd need from a hostel :)",Date of stay: August 2016
Zinara N,Friendly Staff,"The staff here are nice and the hospitality you get is impeccable. Clock Inn has everything you need: free unlimited breakfast, luggage room, spacious cozy lounge area with modern interior, clean dorm rooms and washrooms with private showers. Would totally recommend this place to anyone who visits Colombo.",Date of stay: August 2016
Anem M,Would highly recommend!,"Would definitely stay here again! Very clean, helpful staff, great breakfast and good laundry facilities. Manager, Mathan, went out of his way to accommodate us, took us out on a great day trip to Kandy and always helped when we had a problem!",Date of stay: July 2016
Saad R,Excellent,"Really had a great experience of staying in dorms for the first time, the management and the staff are really working hard to get it going on its best, A very cozy lounge and sound sleep dorms beds, with a great lobby in which you can play board games enjoy tv and alot to do with a superb breakfast with lots of varieties. Really enjoyed my stay highly recommended for backpackers",Date of stay: August 2016
cathlynnscott,A very cozy lounge and sound sleep bed dorms,"This hostel is absolutely superb, the staff are friendly, helpful, full of local knowledge and go the extra mile. The facilities are cleaned daily, rooms are spacious, air conditioned, large lockers for the bigger backpacks, free wireless internet in the lounge with some computers also connected to the internet, with a large screen TV (which was popular most evenings)  Breakfast is good and the hostel is daily cleaned and well maintained.    At night and weekends, they'res secured doors at the entrance, it just gives any traveller the feeling of more security.  I stayed in a 4 bed mixed and moved to 6 bed mixed and had no complaints whatsoever - of course reviews like this and the ones below makes this a popular place to stay, I don't think there was one day when this place",Date of stay: August 2016
CelineCrspl,Excellent,"I've been travelling a lot and I can tell that Clock Inn Colombo is a really great hostel. Good location, clean and comfortable hostel, nice interior design, all the facilities, good value for money. The service was simply excellent. The staff is absolutely lovely and has been really helpful. I definitely recommend it.  Thanks a lot Clock Inn",Date of stay: July 2016
pink_franny,Really recommend for travelling couples or friends,"The hotel was easy to get to and near the popular shop Barefoot. The hotel was brand new and really clean and the breakfast is highly recommended (I lived in Sri Lanka with a home stay family before travelling, trust me, it's good!). The hoppers are well worth trying!  Nice air con and quiet rooms on the opposite side of the hotel to the busy street. Really liked staying here.",Date of stay: August 2015
Amy S,Fantastic staff,"At our stay at the Clock Inn staff went above and beyond to help us. Our luggage was lost due to no fault of them, and they were happy to spend endless phonecalls on hold to try and help us find out what was going on. Matham the owner gave us travel advice and then even continued to help us as we moved on without our luggage! In addition the hotel was in a good location, very clean, nice air con, good breakfast - would throughly recommend a stay. Thanks for all your help.",Date of stay: July 2016
Ishleen V,Budget property with clean rooms,"Small but clean room and bathroom. Common kitchenette available. Lounge available to sleep if you check in early or have to wait. They provided us room 3 hours before check in time without any extra cost as our flight landed early. Peaceful although on a busy road. Near market, casinos and sea side.",Date of stay: November 2015
Boo Li,Very good budget stay,I stayed for a night in a 4 bed mixed dorm.  Secure and comfortable.  Getting there from the central bus or train station is a little hike.  Free wifi and reception staff very good.  No hesitation to return.,Date of stay: June 2016
zgnail,Good hotel with some regrets...,"This is one of the easier smaller hotels to locate in Central colombo, because it is directly opposite Barefoot and at a T-Junction, Alfred House Avenue.   Again to tell Tuk Tuk Drivers, tell them to go to barefoot and when they turn into Alfred House avenue, just ask them to stop at the end of the road.   Rooms wise, it is a mixed of Dorms and Private rooms. There were a total of 8 private rooms. the corridor leading to the rooms when i was there had a smell. To me i think it is a mixture of repellent and fragrance, but it smell weird. Entering the room, generally it was clean, however in my room, you can see a lack of maintenance as the chair had a lot of mold stains.   In the toilet, it was generally clean with a shower cubicle to prevent the floor from getting wet. Towels",Date of stay: June 2016
Joanne O,The best place to stay in Colombo!,After a long flight ... I am delighted seeing this Hotel and their friendly staffs. Warm welcome and really good ambience. They are so accommodating with my tour inquiries which help me achieved my travel expectations. A highly recommended to all traveller.,Date of stay: May 2016
Narmadha M,Amazingly friendly staff and a wonderful stay.,Arrived after a long journey and i was welcomed by a friendly staff.Check in was vey smooth and i was provide with a map of colombo and travel tips. Stayed in a private room and the room was super clean.there is wifi inside the rooms and the A/C was good. Had a very comfortable sleep.  The breakfast was really good and filling.The common lounge is very nicely designed with wall paintings and an area for the guest to relax with jumbo pillows.  The staff was really helpful and helped with travel tips and tuk tuk fares.  I will definetly recommend this hotel to fellow travellers.,Date of stay: June 2016
Christian S,Lovely Boutique Hotel,"Stayed at Clock Inn Colombo for two nights, once on our first day in Sri Lanka and on our way out of the country. On both times, I liked the vibes of this boutique hostel, laid back and funky. The rooms are just okay, but the lounge and kitchen area are quite nice. They have the friendliest staff too.",Date of stay: May 2016
Jessica E,Arrived with reservation to find out no room,"Arrived at Clock Inn at night after traveling to find out that there was water damage in the room that was supposed to be ours and they had no room. The staff handled it and put us in a tuk tuk with our luggage and sent us to a sister hotel, but it was not a great way to arrive. It would have been great if they had let us know in advance that there was a change to the reservation.",Date of stay: May 2016
476lac476,No word from them after reporting a significant problem with the driver they organised,"My boyfriend and I liaised with a guy there via email who was very helpful and wonderful, he helped us to organise a driver for 7 days around Sri Lanka. We met the driver the morning we arrived and took off. By the end of the 7 days, the driver was awful. He made me feel so uncomfortable the entire time i could not enjoy myself - just writing about it now makes me feel uncomfortable. He made us feel pressured to buy things so that he could get commission and would get visibly angry and upset if we didnt buy anything, even though he gets commission for us just going in, despite the fact we continuously said we dont want to go to these places. He refused to take us to some places, for example my friend was staying half an hour away from us and he didnt want to drive us, or didnt",Date of stay: February 2016
pitterwoman,,,
Bidisha S,"Good place, could be better","prima facie, well-maintained. Easy on the pocket. Dorms are nice and cheap. Safe and secure too. Prime location. Good place to meet fellow travelers.   Reasonably average breakfast. The common room could be kept a little more cleaner- for eg, the sofas, cushions, upholstery could be vacuumed more often. collection of books and board games is nice. However, include a few more snacks and quick-bites.   Had a comfortable stay.",Date of stay: May 2016
Carla A,"Fresh, stylish and cool hangout place!","Located along Galle Road, Clock Inn is a fresh and innovative place to call home in Colombo. Our private double room was equipped with its own toilet and bath, TV, AC, in-room safe and more. WiFi is complimentary and we had fun spending some time at the common area where free-flowing coffee and tea were served. Games and books are also available as well as MAC computers for internet access. The breakfast was simple but quite filling. It is also a fun place to chitchat with other travelers. It was also near some local food restaurants that were really good. Overall, we had a nice time in Clock Inn and will definitely stay here again.",Date of stay: May 2016
Sherry Tam,,,
MrHappy04,Very nice hotel,Its a perfect stay. You don't expect it to be that good for the price. Clean rooms. Yes some have mixed view. But my personal opinion was im very happy for what i paid. What more can you expect. It was clean. Wash rooms were very nice,Date of stay: March 2016
Anse,Good location,"We stayed in a private room with private bathroom. Had airco in the room. 24 hour reception available. Smiling and friendly staff (esp. Robert). Breakfast was simple and delicious (loved mix omelette), and clean. There is a shared fridge in the kitchen, where you can store your own beverages or food. As the place is on the crowded Galle Road,it might be noisy in the morning, but very central location and very close to ocean (but can't swim). 200m there is a supermarket, in the shopping mall.  I rate it as 4, as the staff was loud a lot in front of our door early in the morning.",Date of stay: April 2016
ElizabethR4242,Modern and stylish budget accommodation,"Excellent place to stay in Colombo. Location is great and staff were very polite and helpful. We were allowed to check in early and keep our bags until our flight later that evening, the manager was particularly knowledgable and gave us some great tips. Breakfast was delicious. Wifi is good throughout, there are common areas to relax in and everything is very clean and of high standard. Rooms are bright with AC and nicely finished. Would recommend to anyone coming to stay in Colombo, we would certainly come back again",Date of stay: April 2016
amarshall2015,"Nice, homely little guest house","Clock Inn staff were very friendly and welcoming on arrival, offering us suggestions for things to do and places to eat (even down to helping us with a train timetable). The rooms were fairly basic but more than adequate. Breakfast was served downstairs in the communal kitchen and was a perfect way to start the day. Would recommend as a place to crash whilst exploring a little of what Colombo has to offer. If you have the chance get down to Mount Laviniya Beach.",Date of stay: March 2016
anncarla1,Dirty and staff were lazy.,"Our friends had highly recommended staying here ...so we booked up.   What a huge disappointment this was.....  The staff all seemed bored and un-interested and the reception was unmanned on more than a few occasions. They were all sitting in the cafe at the other end by the kitchen.  The rooms are stuffy, dirty and in need of maintenance. The toilets and bathrooms were in need of a good clean.  I would like to add that the wifi is very good and the breakfasts are ok. You can choose how you would like your eggs cooked... Omelette, scrambled or fried. Unlimited tea and coffee.  It had obviously gone down hill since our friends had stayed here. Sorry but we wont be returning here.",Date of stay: December 2015
alimaudekloester,Top end budget accommodation in Colombo,"The location is in Colombo 3.  It's about 3 km walk/tut tut to the Forte area.  The accommodation is very stylish, clean and presentable.  Staff were very helpful and friendly.  Breakfast provided.  I don't know what the fascination is with tiny frankfurts in Sri Lanka but almost everywhere serves them in most meals-disgusting!  We worked on 100 Rs per 1 km of travel in a tut tut.  Preferably get a metered tut tut as they seem to be honest and cheaper than the other drivers who try and rip tourists off.",Date of stay: March 2016
Syed A,Nice Place to Live..,"Perfect Location, nice service and economical living... You will enjoy your stay as I did and it was great experience to be there. People are amazing and very helpful, nice and clean rooms with budget prices.",Date of stay: July 2015
Giti M,Amazing stay!,"I stayed one night in Clock Inn Colombo before I was going to Kandy. I really enjoyed the atmosphere there. The place is very clean and comfortable, the staff is extremely helpful, efficient and friendly (especially Tamil), the breakfast was really good and it is an easy way of getting to know people if you are traveling alone, like myself. I liked it so much that I decided to stay in Clock Inn Kandy, and also rebook a dorm for two nights at Clock inn Colombo after I had traveled around in Sri Lanka for two weeks. All in",Date of stay: March 2016
Clems B,So helpful!,"The staff is absolutely lovely, I just stayed one night. They gave very useful information and even went to the train station  to withdraw my tickets! They also prepared breakfast at 5:30 am :) The hotel is very well located one street from the sea front and across he Barefoot Gallery. Thank you so much",Date of stay: March 2016
HanSolo123456789,Very good sleep due to good AC and nice people,"I stayed in Clockinn Kandy as well as in Clockinn Colombo - both hostels are very well equipped, have nice staff, clean toilets and showers and a very powerful AC, providing some relief from the tropical heat outside.  Had a good time and would go there again :)",Date of stay: February 2016
Rasamrit S,BEST SERVICE EVER,"Each and every single one of the staff members was as helpful as can be and extremely polite and respectful. The first room we were put in had a few ants and the hotel manager offered to move us to a different room immediately and that too without hesitation. It turned out that room also had ants, but I guess that's just an overall problem there, but it honestly wasn't like a infestation, just a few here and there. An ant spray was also promptly provided and was very effective, keeping the ants away from wherever we sprayed. The second room had actually just been renovated, therefore one of the outlets in the room was not functioning. Again, the manager responded immediately by buying an extension cord, a very long and efficient one at that, and provided us with it. Another",Date of stay: February 2016
Govindasamy R,Great Place to Stay,As a couple of 'seniors' in our seventies - we were slightly worried about staying here as it is more for youth and backpackers! We had an excellent room with plenty of hot water. The breakfast was good -no shortage of drinks and toast.  There is a very good restaurant close by called Green Cabin and the city proper is a short taxi ride away Would recommend it anytime,Date of stay: January 2016
Backpack Adventures,good hostel but horrible bathroom situation,Maybe because of all the good reviews i was a bit dissapointed by this place. The good thing is that the beds are big and comfy. They provide lockers and people are friendly. So for one or two nights it is a fine hostel. the design of the hostel is also very nice and the breakfast is very good. My reason for being a bit dissappointed was the bathroom situation. The shared bathroom for the dorms was quite dirty and the shower cabins very small with nowhere to put your stuff making it a quite creative undertaking to take a shower and get changed without anything getting wet or falling on the dirty floor. On my way back i had a late flight. I had to check out at 12 and so left my bag in the luggage storage. I asked if I could still take a shower in the afternoon before leaving to,Date of stay: February 2016
Andres S,,,
Joney A,Good places to stay there.,"1.Good puple are working .but they were exelant...                                                              2.they have a lot of arts collective,                 different types of watch and most beautiful lights.                                                                         3.Its a awsam please ........                                   4.Most exelant please...                                              5.If any one stay there they don't like to check out ..that is the",Date of stay: February 2016
