user,review_title,review,date
AqeelMaqbool,Its a Hostel,"In all fairness, i didnt stayed in the place but did visit them (so take my review as is). Reason being, while i was researching place to stay in Colombo, the way this property describes itself is confusing. They say ""privates"" on a booking.com (or some other site i visited). But the pictures looked like bunkbeds. So i visited them to get clarity and it was indeed bunk bed. Maybe its just me but putting a curtain on bunk bed does not make it a private. Almost all the places i have stayed in past only advertise ""private"" when they are selling you a room and not just a bed in dorm. Price for a bed in 20 bed dorm was a bit steep for my liking but i would still have stayed had i got lower bed available since i was already at the property. They also ask you to take off your shoes at",Date of stay: March 2018
Philipp W,Nice Hostel for One Night in Colombo,"The hostel is very central in Colombo Fort, only a short 10 minute walk from the bus station with heavy backpacks. Capsules are very clean and with the shades provide enough darkness. However the noise depends on the other guests in the capsules room (normal for hostels though). We need to point out Vincent, the owner, who went out of his way to help us get information for our next trip. Breakfast was good as well.  Overall for an overnight stay definitely recommendable!",Date of stay: March 2018
Yuliana H,,,
Mark B,Great value stay,"Had not stayed in a capsule hotel before, opted for the air conditioned deluxe capsules. Very comfy bed with plenty of storage space. Good wifi and air conditioning was extremely useful. Location is pretty convenient for Pettah Market and Fort Train station, but is a bit of a distance from the parts of Galle Road that tourists frequent and the Museum/park. Had transport organised from airport for 20USD.",Date of stay: January 2018
Ian C,"10/10 Hostel, returning (twice!) customer, super clean and friendly staff","Location is absolutely wonderful! in the fort area, closed to the colombo fort railway station and pettah bus stand. The hostel is simply behind the Dutch Hospital area, sufficient food options in this area. In terms of the facilities and rooms, super clean and tidy beds, i love this place, feel comfortable with its wooden design and clean floor. Washroom is great and clean. Breakfast is actually light, but somehow it's enough for me. Vegetarian option is not a problem here. I had a very good time here, meeting some new friends at the hostel and feel relaxed and enjoyable.",Date of stay: February 2018
averro_670657,Very good value for money,"Bedding is very comfortable, safe place, staff is super warm and helpful. The hotel is very well located in the city. The only low point is the absence of a real shower, but the comfy bed makes up for it.",
Oana P,Good experience,"The Hostel has an excellent location. The bed was clean and staff was friendly. Breakfast was good, Sandwich and fresh fruit juice, coffee and tea. Storage under the bed for the luggage with 2 compartments. The strange thing was that you had to walk around barefooted 😅. But I had good rest after one full day of walking around busy Colombo.",Date of stay: February 2018
BrookeJavier,Perfect! Highly recommended!,"Friendly staff, great location (walking distance around the fort and about a 10 minute walk from Fort train station), great facilities and comfy beds! We were alittle hesitant booking this as we had never stayed in the capsule style before but we have been completed converted. Staff went over and above with help! Highly recommended!! And we will be staying there again :)",Date of stay: February 2018
James T,Beds with blinds doth not a capsule hotel make,"So the pros - the location is excellent, and the staff are very approachable and friendly.  I'm afraid though, that the main thing we came away with was a sense that we had not stayed in a capsule hotel, but rather in an expensive hostel dorm with roller blinds over the beds. These blinds offer a degree of visual privacy, but don't mask any sounds. We therefore heard every syllable of our delightful German dorm mates post pub conversation when they returned home. Danke schön.  There is also no proper storage space (in a normal hostel there is at least usually this). For the price I would expect some.   The staff seem to be in the habit of replying to Trip Advisor posts, so to rebut that I'd say they the Star Anise deserves some of the bad reviews its has been getting purely",Date of stay: January 2018
Ivo D,Impressive!,"We were fascinated by Star Anise by the moment we saw the entrance where you leave your shoes and you walk up the stairs! The staff is welcoming and helpful, the place is immaculately clean and during your stay you will see some guys regularly cleaning all areas. A/C allover is saving you from the Colombo heat. Bed mattress in the capsule was comfy, lighting in the capsule is really good and you have the powersockets with USB ports for direct charging. Enough bathrooms and toilets, so even though the place was booked out we never had to wait for the facilities. The place itself is decorated artistically and creates a homely feeling. Breakfast included porridge and a lot of fresh fruits, tea, coffee. Overall - we had great stay and experience at Star Anise. We would definitely",
unsubscribe_diatribe,"Great place, ethical question","Mkre privacy and silence than a hostel but with budget prices. Clean as could be, owner shared a taxi with me to the airport saving me a tonne of cash, amazing staff who went far beyond to make my stay comfortable. Highly recommend.",
Brisliam,Essentially an expensive hostel,"The place is essentially just a hostel, and an expensive one at that. The capsules are too hot even with airconditioning on. They wanted $10USD for baggage storage. Opted against that and stored for less than $1.50USD at train station.  On the plus side it is very centrally located.",Date of stay: January 2018
Traveler757736,Perfect,"We arrived in Colombo for our gap year - perfect place to stay first night. Lovey staff, especially Achila who looked after us very well and was happy to help with any questions. Very comfortable pods and good working showers / WiFi. Close to a great local bar where we danced with the locals to a live band. Overall fantastic start !",Date of stay: January 2018
Kelly T,Great for a short stay!,"After a long flight UK to Dubai to Dubai to Colombo, the Star Anise Boutique Capsule Hotel provided a comfortable and friendly stay!  The first thing to consider when booking this hotel is the fact that it is a Capsule Hotel and not exactly a place that promotes privacy. We knew this when we booked, so we were more than happy with the double width, bunk bed arrangement with zippy ""door"" for privacy. My bestie (another female) and I shared a bed - or more specifically a capsule - for the night.  Plugs were provided in each capsule so we could charge our phones easily. The capsules have under bed storage, not big enough for our backpacks so we did have to leave them outside of the bed and trusted the other fellow travellers wouldn't wonder off with them. Course they didn't - I",Date of stay: September 2017
Marei,Exceptionally clean!,"We slept in a capsule in a 10-bed-dorm and it was lovely! The capsules are very cosy, well equipped (spacious locker, light, usb-plugs...) and offer enough privacy. Staff are extremely friendly, breakfast is delicious and everything is exceptionally clean! We will book it again when we stay in Colombo for our return flight!",Date of stay: January 2018
milosztom,would never stay there again,"We felt we have been cheated in this hostel. We came with booking that included breakfast. When we asked for it's time it turned out  we will have to leave before it starts. We asked for a take-away one (got it every time in Sri-Lanka we need to leave earlier) and guy serving us said, it should be possible but he need to ask manager first. He insisited we pay now and he will tell us later. When we paid, it turned out that the manager was seating all that time just next to him and when he asked manager simply said tak-away breakfast is impossible. What was the worst experience in this story was he tried to make idiot out of us and tell us that every booking has a breakfast included, which simply wasn't true. They also made problems with payment by card. It was our last day in Sri",
sinfat,Perfect for short stay,"I checked in the hostel at 2:00pm and that was completely safe and smooth. The capsules had curtain to ensure absolute privacy. It was total different from bunk bed that any movement of the neighborhood would not affect you. The bed equipped with 2 usb charging pt and lighting. A large locker was under the bed. Breakfast was delicious. The location was extremely convenient, a few minutes walk to the train station.  Cons: Only 2 toilets was shared among everyone that I had to wait. Power blackout happened a few times but it was quite common in Sri Lanka.",Date of stay: December 2017
288elisa,Perfect place to stay in Colombo,The people there are very friendly so you can ask them anything and they will try to help you as much as they can. They even showed us around in Colombo a little and gave us many recomendaciones for our trip in Sri Lanka. The location is pretty good and you can easily reach the train station by tuk-tuk or walking.,
Ash D,Central location,"Stayed here for a couple of nights while passing through Colombo. The Star Anise is well located near the Fort shopping area of Colombo & close to the train station. The capsules and rooms are clean, as are the reception and kitchen areas. The capsules are equipped with lights, outlet/ charging area & luggage storage area. The shared bathrooms are very small - toilet/shower combined - and, while clean early in the morning, quickly got messy & wet throughout the day. There was a nice toilet next to the kitchen area but did not have a shower.",Date of stay: December 2017
Nanda A,,,
sjoerd v,Terrible night,"I came to this hotel for a good sleepingnight after my 11 hour train journey. The location is really good, next to old dutch hospital and 10 minute walk from Fort trainstation. But there where works under the hotel until 12 o'clock at night. Also the lights and airco turned automaticaly off after 10 minutes, I was in my bedcapsule reading a book before sleeping... The toilets and shower in one cabine is not that convenient.",Date of stay: November 2017
berlines_errante,Short visit to explore Colombo,It is a very clean and comfortable hostel with a cool roof terrace. Good central location to explore Colombo in few hours. Close to Train and bus stations. The staff was very friendly and helpful. The only thing that I didn't like was that they scanned my passport and apparently sent the copy to the central office in Singapure...,Date of stay: November 2017
manmeet_singh81,Clean Facilities & Good Breakfast,"Beds, bathrooms and overall area was exceptionally clean for a capsule hotel. Breakfast was good and enough for the little amount paid. Conveniently close to the train station and other amenities - we had dinner at Galle Face beach side within walking distance.  Would honestly recommend this place to travellers who are looking for cheap accommodation @ ""4/5-star"" service.",Date of stay: November 2017
Thomasbakker,Nice place in Colombo,This Nice place in Colombo is a funny mix between a dorm and a private room. Location is good and close to train and busstation. They have dormlike rooms with single beds and with double beds. Staff is friendly and rooms and bathroomfacillitys are clean. Would recommend this to travellers who like to meet people.,Date of stay: November 2017
522hannah,Great low budget acoomodation,"For a low budget accomodation it was great! Very clean, nice rooftop, super friendly staff and a nice little breakfast. The train station is in walking distance which was good for me as well. So I can really recommend.",
flunflins,Good location,The hotel is located on the center of Colombo separate by walking distance from the train station Colombo Fort and bus station. The bathrooms as well as the rooms and rest of facilities are very clean and the stuff is very friendly. Good place to stay.,Date of stay: October 2017
Monika J,Clean and cosy,"Super clean!! Beds are very comfortable, there are a lot of showers, staff is very friendly! There are some bars near the hostel, which is good, because it is not easy to find a normal bar in Colombo :) Definitely we recommend it!",Date of stay: October 2017
Shau Khang T,Good location,"The hotel is near to Colombo Fort train station, very good for travellers who need to catch a train on the next day.  The dorm is great, clean with a blind to close for some privacy.   Locker is provided at the bottom of the bed, a bit inconvenient for upper deck customer.",Date of stay: November 2017
Tyler E,Great value for Colombo,"Unless you are staying in a 4 or 5 star hotel, this has to be the best place to stay in Colombo. The place is immaculate and in a great location. The beds are private and super comfortable. Highly recommend staying here",Date of stay: November 2017
ewcordon,Nice Budget Place in Colombo,Enjoyed staying at Star Anise for several days. It has a great location and a friendly staff. Even a small breakfast is included. Everything new and clean. A good choice for solo travelers on a budget.,Date of stay: November 2017
PoldiGalmes,"Nice workers, comfortable installations","The decoration is between modern and houselike, so you feel comfortable since the first moment. Also all the workers are very kind. Specially the recepcionist, Vincent, who helped me when I needed, and has teach me some tamil and chingala too.  The beds are way more comfortable than what I expected, but the air conditioning of the room was too cold for me. Anyway, there're showers with hot water, so you can start the day warmly.  Breakfast was good. One of them was tea, coffe and rice made with coconut milk and also some sauces that you can choose. It was supposed to be ready at 7, but they were a little bit late cooking it and we were in a hurry. It tasted really good.  There's also a little terrasse and a living room where you can spend some time relaxing or planning your day.",Date of stay: October 2017
Bucefalo_Simi,worth the money ..if you need a place to sleep!,"i was there in the middle of the night 3:30 AM arrived from Trincomalee ... i didn't have a place to sleep and was too early to wander around Colombo city ! luckily i found this place opena and capsule available ! position is perfect, clean, comfortable and cheap !",Date of stay: September 2017
Holly M,Good place,"Overall good stay: Pros - excellent location close to the Dutch hospital. Great service and welcoming staff. Clean and tidy throughout. Nice to have plug and USB sockets next to bed. Cons: Slightly overpriced for a hostel. No shoe policy is great but when we went downstairs to leave, the cleaner had thrown my boyfriends trainers in a black bin bag for the rubbish! Staff were in and out of the room late at night as their cupboard/staff area is in the dorm. Air con was good but unfortunately we were underneath it so couldn't feel any of it in the pod. It was too hot for us to sleep with the blinds down so we had to sleep with them up - try get a bed closer to the back of the room to avoid this. I was bitten in the night and woke up a few hours later with another bite which then",Date of stay: October 2017
ashwink22,Really cool place,"Stayed here for a day during my trip. The capsules are very clean and the staff are super friendly. The location is perfect, very reasonable rates too.The wifi was a bit dodgy but would definitely recommend this place to others",
Elton H,Mix reviews!,"Well, 4 stars out of 5 for this hotel. I would say the best thing about the hotel is the single beds are big and comfortable. The surrounding is nice and clean. Staffs are being helpful.  However, the downside is the toilets are small and contains 3 cubicles, given that they have 20 person in a dorm. Besides, we ordered an airport drop off and paid upfront but no receipt is given. The morning shift staffs was a little confused. I suggest the management to look into this.   Overall, was great. Worth the price we paid off. Highly recommend.",Date of stay: October 2017
imArtist,Good One! But they can do better than this.,check in timings are not comfortable for me. and they did not gave me a favor to get early check in. they asked me for extra 10$ for early check in. they can improve in breakfast. and if you shut down your curtain of your capsule its hard to get Air in.,
Jessica O,Very convenient place to stay in Colombo,"Walking distance from train station (and bus station at a push). The WiFi is mostly good, the beds are comfortable, there is laundry provided (washed and dried in just a few hours for a reasonable price). The air conditioning is good (though the double pods can get warm at night with the blind lowered). The showers have lots of hot water. There are a couple of small upkeep issues which need to be sorted quicker - one of the bathroom sinks wasn't draining and the lock on one of the toilets was broken. I had hoped to mention this to someone on reception but they were busy when I had the time to see them (only staying one night. Maybe create a way to report issues). There is an atm nearby and a useful pizza hut that is open till 11pm.",Date of stay: September 2017
viktoriorio,Great place to stay in Colombo.,"Clean and fresh bed. Nice and very friendly staff. They are really helpful.  Kitchen is equipped with all necessary stuff.  AC, but when you close the curtains it becomes a bit warm in the capsule.  Enjoyed staying here.",
asafro_598371,Good place for couple nights,"Great place to stop thete for couple nights. Colombo was our  starting city before going to the beach. Hotel has safety box for every person, climat in it is very comfortable, staff is tolkative and helped us with our mooving to the next city. Bed is big!)))",
AhmedAwan,Nice Capsules for short stay,"Its a nice place to stay for short stays. Good location and courteous staff. do not get tempted to breakfast as the breakfast is totally useless. Futher, washrooms are good but busy. I went for premium capsule and it was nice.",
Lrollings,Perfect stop to/from airport,"We had a late check in and early flight the next day and the capsules are perfect for this!   Clean, comfy and spacious capsules and reception were very helpful organising airport transfer.   Great wifi and comfy communal areas.",Date of stay: August 2017
Aramicou 2,What a miserable service!!,"We are really disappointed!! After our 3 weeks roundtrip in Sri Lanka we are defenitely used to far better service. The welcoming at the reception was the only good thing here. Besides this, the service was horrible. They are very inflexible and could hardly speak English. They told us we can eat breakfast between 7-9 but as we arrived at 8:30, the chairs were already on the table, the coffee and tea was removed, the guy who was responsible for the breakfast was resting behind the curtain and didn't care at all. Finally we just got a small muesli. Not even some toast or bread, nothing. How cheeky is that. We can't recommend this accomodation at all and we are really really disappointed. Never never again!",Date of stay: August 2017
Hueimiin L,Helpful staff!,"First of all, the room is clean, comfortable and located in a very interesting area. (near to dutch hospital district and few spots of interest)... You can easily walk around if you like to.   But the most touching part is the people here! On the morning I supposed to leave the country, I overslept! By the time it's just 2 hours from the boarding time so I nervously ask the front desk staff Aruna if he can get me a ride to airport immediately. (and it's just around 8am in the morning)... So he actually help me to make a lot of call to check if anybody would willing to come by to make sure i catch the flight!    In the mean time he asked me to have my breakfast and he will get that done for me...  So, at the end he really managed to get me one car and I make it on time!   If it's",
rhianaustralia,Nice and clean but very unwelcoming,"I booked the hotel initially due to it being in a central location in Colombo(close to the fort railway station and galle face green market for our last night in Sri Lanka) and quite cheap(for the area, not Sri Lanka in general). I arrived with my partner at about 12:30pm after a long train ride. We had a reservation at a restaurant in town at 2:00pm so just wanted to relax for a while before going out. We were told by the receptionist that we couldn't check in until 2:00pm. When we said this was fine and that we would just sit in the lounge we were told we could not until check in and that we could sit in the lobby(a bench next to the reception desk). We refused and were told we could wait on the roof top balcony. We went up to the rooftop and on the way passed through the",Date of stay: August 2017
Ticino4,,,
MariaMashimaro,SAFEST PLACE in whole of Sri Lanka!!,"This is one of the most safest place in Srilanka. Location is right beside the train stations connecting all around the island. Staff are polite and very kind. They arranged for me transport so that the tuktuk driver do not rip me off. They let me stay late as we had a late train to catch. The capsules are extremely comforting and in a third world country this is really a heaven to be. It a also very clean. They have cctv around the place and the road have many security personal , i think due to the presidential palace is beside. I would recommend anyone to stay here. I totally love it. Extremely safe for women.",Date of stay: August 2017
lucaswE9975KJ,Rude staff and baffling hotel policy,"Was willing to pay the exorbitant price for a bunk in a dorm because I saw that there was a public lounge area where we could spend the evening after our stay before our late flight. However, when we returned to the hotel in the afternoon after spending the day in the city, we were told we were not allowed on the premises as we had checked out. To clarify, we were sitting in the public lounge area which was completely empty. The staff member said we could disturb other guests. in all the bnb's, hostels, guest houses and hotels I have stayed in, this has never happened before. Don't waste your money here",
AnnefromBelgium111,"WOAW!!! Lovely capsules, perfectly organized (solution if y have to take an early train), but do watch tuktuk prices","As I had to take the early train (6.05 to Passikuda) I wanted to have a cheap solution near the Colombo Fort station. I am senior so a dorm would be a NoNo. Found the Star Anise formula (rooms AND cubicles) on internet and took the 'risk'. Am I glad I took the plunge! Friendly staff (Vincent and night manager alike), stylish décor. Neat and well organized cubicles, large enough to sit upright. Airco, privacy with a good curtain, a complimentary  bottle of water, thick towel and top quality linen on a superior mattress... I slept like a baby. Restrooms where very clean also...  I also tried out the (very cheap) funny rooftop Pods in Clock Inn Kandy, not bad either but somewhat less luxurious,  DO take care as some unmetered tuktuk drivers charge double the normal transport price",Date of stay: July 2017
claudiabaxter,Clean Safe and Simple,Great little place we would highly recommend for a stop over in the city. We stayed one night as we arrived to Colombo late and wanted to catch the train the next day. Not a lot of space to store bags however our belongings seemed perfectly safe at reception as there is always someone on watch and the front door is buzz entry. Easy location to catch the train down the south coast - only a 5 min tuktuk away.,Date of stay: July 2017
sean,Damn! This was so good!,Had some time to kill whilst waiting for my visa. I must say very well kept and the best nights sleeps I got here. The capsules are very comfortable and spacious. Highly recommend this place. Also the staff and the manager were so very helpful and accommodating. Would definitely go back when I'm back again. Close to many places too.,Date of stay: May 2017
ahmedalfaydi,best Hostel,Star Anis Botiq Every things good .. Breakfast free for me and duoble room whan i booked singl room iwill choose this hotel again. Very save thare three security to 4 no one can go inside this hostil just if you have booking or hotels for the room.,
383jessd,Excellent first stop and start to our trip,We are a couple travelling round Sri Lanka for one month and couldn't have got off to a better start by staying here. 10 minute walk from Galle Face Green. Excellent facilities. Extremely comfortable beds.,
sanjanab823,Colombo deal,Booking.com gave me a great deal for my 2 day stay at star anise . It's quite well connected to eateries. Absolutely clean and helpful people at the desk . Would recommend the backpackers to try this place out !,
Pete M,Review of Star Anise,Two 18 year old travellers on their first independent trip.   Really impressed with this hostel. Hugely welcoming and very comfortable. Ideal location for the city and feel very safe in the environment provided. The washing facilities are perfect with a toilet and shower in each cubicle. Really good value for money.,Date of stay: July 2017
my034,Clean and comfortble,"Since I was travelling by myself, budget and security were the most important. This hostel met my requirements perfectly. I did not see any guest making much noise against the dormitory rule. Wifi speed was good. Staff were helpful. But, the bathroom had only a single solo-shower booth out of three. The two others, which had a toilet and shower together, seemed small for me. Probably, I am just not used to the style. I will choose this hostel again and will not miss breakfast! (I overslept in the quiet and cosy capsule!)",Date of stay: July 2017
SSant2016,Spotless clean dorm and comfy bed,"The place looks new, the dorm is spacious and the bed is really comfortable. Every single place was spotless clean. The location is very convenient, close to the train station and the bus stop from/to the airport. The staff was friendly and approachable, answering all the questions I had after my arrival. I recommend this place if you are stopping at Colombo.",Date of stay: May 2017
333katja,very clean and nice Hostel,"super friendly staff (especially Aruna is the most helpful person I met in Sri Lanka) it was super clean. there was a daily changing breakfast, the location was good (close to Dilmah's T-Lounge (very yummy) and super comfy beds",Date of stay: June 2017
Nadeesha,,,
Esmond L,Would visit again,"Personal power points, strong aircon. Only gripe was that the locker for my bag was slightly too small. Other than that, breakfast was included, there was security, staff were helpful. I was just mildly annoyed when I arrived at 130pm after a long and hot trek but they wouldn't let me check in even though the bed was ready... a tad too rigid I say.",
Kerri B,Amazing hostel! Highly recommend,"We stayed here two nights in a double capsule. Really comfy beds and very friendly and helpful staff, really clean rooms and bathrooms. I loved the double bed dorms - really unique have never seen that before in any hostel, great for couples!! Also great location. Definitely recommended for any length of stay in colombo",Date of stay: June 2017
Belinda E,Quiet and comfortable,"The best thing about this place is that it is so quiet and peaceful! Even in the very centre of the city and close to the train station, it was still so quiet. Very clean and comfortable, good kitchen and fridge area and perfect location for travel.",
Gabrielle C,"Friendly, comfortable, fantastic location",Really enjoyed the Star Anise Capsule Boutique Hotel. Everyone was very friendly and it's was super comfortable. Two minute walk to the Old Dutch hospital area which had amazing restaurants. Definitely recommend staying here.,
JamieSchneider,Fantastic start to my adventure,"I rarely sleep in dorm rooms because I find them too loud, gross or non-private. This is the complete opposite. It's so clean, the linens are fantastic and I swear I had the best sleep in weeks here. Everyone working here was unbelievably friendly and definitely made me leave for the rest of my Sri Lankan adventure with a positive attitude.  The only negatives were the water being shut off in the morning(not their fault) but the manager gave us all free water so not a problem!  Despite being super safe (you need to be buzzed in and there is always someone at the front desk) you do need to leave your shoes downstairs, outside near the front door (in order to keep the floors clean). I was a bit hesitant, but nothing went missing and there's usually a solider waking around outside",
Ben L,Great fun,Need a cheap place to stay in central Colombo? This is the place. No frills but superbly managed and spotlessly clean. A great experience. The dormitory is air conditioned and very quiet for a good night's sleep. There are lockers to kerp your valuables in. Vincent the manager loves his job and tries to make your stay as comfortable as possible.,
Marie B,"Very good ""hostel"" !!",My stay at Star anise was great ! The localisation is perfect : in the center. The hostel is very nice and clean. The staff is kind and helpful. They serve a simple breakfast. Also very secured ! I'd recommend staying there!,
hani754,Great capsules smack in the city,"Amazing place! All that i needed; comfy large bed, clean place overall, cool aircond, blinds that provided privacy, warm showers.   One thing that could be improved: separate male n female toilets please in the future.",
AceBayron,Awesome stay!,Great staff and awesome place to stay in Colombo. The location is near everywhere and espescially the train station if you plan to diacover the mainlands of Sri Lanka. Another things is the comfort the capsules offer its very relaxing and privacy is not ang issue.,
Jantien v,Very clean new place,"It's a clean place with a nice bed, friendly staff and quit (so you will have a good night rest). The temperature is good (not too warm or cold), the shower is good as well. The breakfast was simple, some fruit would be nice but it was tasty though.",
aklkien,Ideal place for one night transit in Colombo for single traveller.,"This place is very central and clean. Staff are friendly. It's ideal for single traveler, or 2 people. And good value! And breakfast is included! :) People around this place were very friendly I didn't have any safety concern at all. :)",
tan-jonathan,An excellent budget accommodation,Very clean and comfortable with good Wi-Fi.  Near the old dutch hospital and fort.  Shared toilets were also clean and staff would dry the toilets every now and then.   Breakfast was also decent for the price paid.   No shoes within the premise.,Date of stay: May 2017
mirandapalar,Cozy stay,"It was the first time I spent a night in Colombo, alone, and I felt lucky to stay in this concise, strategic, comfortable, clean, and friendly accommodation. Highly recommended place to stay, especially for foreign backpacker travellers",
giup655,Clean and nice rooms,"The rooms are very clean and nice. You have the feeling of your own room even if it a 10 bedroom and the beds are very comfortable. The hostel is located in a nice area and very close to the trainstation Colombo Fort. The stuff is very helpful and friendly, they keep also the rooms safe by a camera.",
expat_in_hongkong,"Clean, comfortable, well-airconditioned, safe,","I was a bit hesitant to stay in a capsule hotel because it just sounded weird.  But, after staying there for a night, I can surely recommend the experience.  For those of use used to bunking in communal rooms in a hostel, this is NOTHING like that.  You actually get total privacy with a nice curtain that closes your bed off to the rest of the room, safe storage for your bags, and its super clean!   The only thing that I struggled with a bit was that the toilet and shower area was one room for both men and women.  Of course there are doors on the shower and toilet stalls, but it's just not something I am particularly used to.  I got over it pretty easily.",Date of stay: April 2017
Osias_Lim,"Great accommodation, great location, great staff","I had a great stay! The place has clean, new, and fabulous facilities, is located near the main sights of the Fort area, and the staff are very friendly and considerate with requests. Will definitely stay again when in Colombo. Highly recommended! :)",Date of stay: April 2017
Kristyna H,,,
Vittoriapat,Amazing,"This hotel is amazing, very clean, the staff very polite, kind and helpful,they arranged our trip from colombo to dambulla and sigiriya! They provide a good breakfast and the toilet very clean! So I suggest to come to this place bc is one of the best we found in sri lanka!!",Date of stay: April 2017
Daniel I,Excellent value and super clean,Stayed for my first nite after landing in Colombo. Pleasantly surprised to see how clean the facilities were as well as the capsules themselves. Breakfast was tasty and adequate. The staff are very helpful and friendly. Added one more night here because I was so pleased.,Date of stay: April 2017
zach0118,"Triple C ""CLEAN! COURTEOUS! COMFORT!""","This little hostel style hotel has everything you need for the perfect night in the heart of Colombo!  The price is amazing to the location and the capsules are very very comfortable and clean as well as extremely friendly and courteous staff!  Thanks to Stephen and his team, we had a great stay!  Will definitely return!",Date of stay: March 2017
NZBarry,Wonderful,"I kind of left my booking for Colombo accommodation until quite late, because nothing really appealed. Then this place opened, and I snapped it up - its great! I had one of their capsules - it was very comfortable and I felt like I had plenty of space. When I got tired of an afternoon, I could crawl in there and read or nap - totally quiet the whole time I was there (three nights).  The bathrooms were spotless at all times: when someone used one, the staff would be straight in to make sure everything was clean, and squeegee the floor if someone had had a shower. With the number of guests, two bathrooms was a bit short, but they were putting in another.  The common area has a couple of sofas, some tables, TV and so on - never over-crowded. The wifi always worked very well, except",Date of stay: January 2017
dianasB7194OY,,,
dinal443,Very good,"Very good night of sleep, the bed was very comfy and big. The Hostel was very clean. Staff really Helpfull, but they dont prepare us the breakfast early like we have. Dont stay more than a Night in Colombo, dont have to many tô see.",
AJM_reviews,"Modern, Cheap and very Comfortable!","Lovely, clean and modern capsule style hostel. I needed somewhere to put my head down for about 4 hours in Colombo as I landed in the middle of the night and was catching an early train the next morning. This was the perfect location for the train station which was also why I chose it.   The staff were lovely and friendly and helped settle me in at 4:00am and showed me where everything was. There was a complimentary bottle of water on my bed which was a great touch. Breakfast was also included and the boiled egg & tomato sandwich helped start me off for the day.   The bathroom & toilet facilities were good, very clean and quite modern.  The wifi was free and worked well.   Definitely worth checking out if on a budget and need somewhere to crash for 1 / 2 nights.",Date of stay: March 2017
nelson m,"Central, clean and confortable","Simpathy of all personnal. Good AC and possibility of laundry service. Good internal ambiance, confort and clean of the space. Would like a little better breakfast. Simply to find and central situated",
Wanja,Comfortable bed in central location,"Stayed two nights here. The bed was very comfortable and this was the only place in Sri Lanka I got a duvet. It is centrally located close to trainstation, Galle Face Green, several resturants, shops and bars in the old colonial dutch hospital. Surprisingly quiet. AC and wifi was good. Lockers right under the beds /capsules for valuables.",
2nai2,Best accommodation in Colombo,"By far the cleanest accommodation I've found in Sri Lanka. Very comfortable rooms at a very reasonable price. Staff was so nice and helpful. I strongly recommend this place, I would definitely go back.",Date of stay: February 2017
123_Tia,Nice and clean place,"We already booked one night in a double capsule before we started our vacation. We informed the staff that we will arrive late and it was no problem that we checked in at 10:30pm.   Everything is clean and as you would expect it. The breakfast is a bit small - tea or coffee and a sandwich. You can buy cold softdrinks.  Maybe a bit pricey if you just want to have a short sleepover if you are arriving late as we did, but besides that everything was fine!",Date of stay: February 2017
undermyway,,,
Mark Jos P,2 nights in Colombo,"The hotel is new and clean. The location is really good. In the old city part near Fort. The old Dutch Hospital is nearby with some amazing restaurants, varying from very cheap to expensive (from a Sri Lanka point of view) The staff was helpfull and fiendly and the breakfast was good.    Disadvantage is the washing room in the sleeping dorm. Hotel staff will do laundry at nights, this includes ironing and making at least some noise and use of lights. It kept us away for a good bit of 1 night.   The old town is very expensive hotelwise, compaired to other hotels, this hotel is cheap. Although, if you choose to sleep a few kilometers away, you will be able to find something much cheaper, but further away from everything.",Date of stay: January 2017
Macoona,Clean and cozy for a dorm,"Very good place to stay for a night after arriving at Colombo and want to take the train or the bus the next morning. Both stations are very close to the hotel, in walking distance. The rooftop terrace could be more cozy, with nice light or sitting places.",Date of stay: February 2017
Connector584107,Good & bad,"Double capsules decent size,new & clean. Annoying that the staff is passing by the capsules day & night as the laundry is just next to it. Very difficult to get some sleep as they are cleaning all day. Not bad located though.",Date of stay: February 2017
Jessie E,Great Budget Stay in Colombo!,"This place just opened, and they are really focused on making sure guests have the best possible service during their stay. I've stayed twice now, two different times passing through Colombo. The first time, in December, I was with my boyfriend and a friend, and we had booked one double and one single premium capsule. Because the hotel wasn't fully booked that night, they actually put my friend in the double capsule area with us so we could all be in the same area! They were really helpful with information about trains and bus information, and scheduling a car for my friend to head to the airport.   After the good first experience, when my boyfriend and I came back through Colombo at the end of our Sri Lanka trip in January, we booked another night in a double capsule. When we",Date of stay: January 2017
Ymniza,Best place for short rest,"Star Anise settle in the heart of Colombo, just two hundrede metres from Dutch Hospital. Star Anise very clean and quiet place. Dorm has four double beds with certains, privite socket and usb-charger. Bathroom and toilet are unisex.",Date of stay: January 2017
missslbell,Great just landed option,"Clean, tidy, lots of zen, these capsule really work well   Excellent location and really easy to find   Everything was really new and the staff couldn´t have been more helpful    Nice touch was the running water feature",Date of stay: December 2016
Kateřina J,,,
Bjørn B,,,
sccoc1,"Awesome hostel, comfiest beds with doona","By far the best beds in Sri Lanka which of course led to the best sleep. The capsules are amazing equiped with lights, coat hangers, power plugs and the comfiest bed in Sri Lanka. The hostel is extremely clean and well constructed and when the lay complete there terrace BBQ area this will be a fantastic place. We only stayed the one night at the end of our trip but our 4am flight meant we had to leave at 1am the following night. We didn't want to waste the money on another booking so we asked if we could leave our bags till 12:30 that night after we had checked out. Not only did they let us, but they allowed us to hang out in the common area and organised our transport. The place is top notch and the breakfast organised promptly and it was tasty. They are a new hostel but don't",Date of stay: December 2016
