"user","review_title","review","date"
"Lakmal S",,,
"Don Kannangara","Best customer service from all the city hotels!","I have been for lunch and dinner a few times now and hands down, the service is the best I have ever received on the island. They make the guest feel like royalty. The service is exceptional. The grilled beef is off the hook! Best selection of meats, I've had in Sri Lanka. That's all I eat anyway :-) A special hat tip to the manager Chathura and his well trained staff. Kasun and Sinan, get a special mention as well. Actually, I've stopped visiting other hotels in Colombo, because the service isn't as great. It's good but at the Shangri La, it's on ANOTHER LEVEL!","Date of stay: February 2019"
"Isabella","Amazing stay","Our stay at the Shangri-la was amazing! Such a beautiful hotel with the best staff. Supun Silva, who was with Concierge, took wonderful care of us - he went above and beyond to make our trip smooth. Thank you!!","Date of stay: February 2019"
"Chinthaka004","It hasn’t improved","Another visit to the lobby restaurant proved to be a disappointment again. Extremely Sad service from a hotel of this caliber.   Ordered drinks, dinner and dessert and after having finished dinner, kept trying to get the attention of the waiters who were too busy cleaning glasses. Had to go up to 2 different waiters and tell them to send the dessert and bill. Even after this, had to get up and go tell another one to send the bill again. It’s pointless repeating the rehearsed lines of “is the meal okay” etc if you are simply not attentive and don’t really care. Terrible Service. Even after having told this to the staff at the hotel few months back, it has not improved; meaning that they are simply incapable.  Very Disappointing!","Date of stay: February 2019"
"Isuru78","5 star experience","One of the best hotels in srilanka...great location with beautiful beach front.. can view the whole colombo from one location..its just the heart of colombo .. have many restaurants in side the premises .they serve delicious food ;) i recommend this hotel .","Date of stay: December 2018"
"Stephendennis","Excellent staff, excellent service","Stayed on a work trip with a group of about 8. Note that we stayed in Horizon Club rooms.  From late night arrival, to accomodating our 6am work days, the hotel was excellent. Formal food service commences at 6.30am, but coffee and takeaway breakfast bags were provided to assist our early departure for work (We didn’t check out, just had to travel to a work meeting in Kandy). That service deserves 5 stars.    The staff remembered us throughout the week which created a warm, welcoming time. Food was wonderful as well.","Date of stay: February 2019"
"Nizam M",,,
"Kheman1","Superb location Amazing views of the sea","We were warmly welcomed by smart-dressed door-men and escorted to the cheerful staff at The Horizon Club check-in counters. We were lucky to get an ocean view suite upgrade corner room. As you enter its beautifully bright L shaped room. Room amenities included very fragrant Spa Ceylon Toiletteries. Although room and amenities were excellent,However suprisingly room didnt have electronic curtain switch. We had to manually use our hands!  Breakfast at the coffeeshop had an immense variety of local and international cuisines with few live stations.  The hotel has live-band singing in the lobby lounge and a jazz band at the Jazz Bar - both in lobby  Free TukTuk service to popular destinations was a great help.  Great Poolside and Overall a fantastic experience","Date of stay: February 2019"
"F. A. Shafeek","Dinner at Shangri-La at the Capital Bar and Grill and Shang Palace...😋","I've been to Shangri-La twice, once at the Capital Bar and Grill and simply loved the food and my family and I were served by Ashok, who did his best for us.   My second visit was to Shang Palace which was really amazing too. Amazing, Delicious and Very Flavoursome Food. We were served by Akalanka who helped us through our orders and did his best too.  Really enjoyed the visits and the food and we look forward to many more visits at these amazing restaurants. Thank you for the wonderful Service..😀😀😀","Date of stay: February 2019"
"Woisha Hewage","Great Western High tea with friendly staff","We got a very great service specially by Janani, Hasun and Oliver. It was a nice time spent with pleasant smiles and indeed great hospitality. A variety of savoury and sweets were present in the high tea and it was really good. My friend and I had a lovely time enjoying the food and the atmosphere with the calm music and the breathtaking sunset.","Date of stay: February 2019"
"Ruzna H","Amazing Hotel and friendly Staff","It’s a  peaceful place to enjoy and chill... Very helpful  And friendly staff working there... Sam is one who’s always ready to render service with a smile anytime.... Always feel like home when at shangri la ... either with friends or family ...","Date of stay: January 2019"
"Shennon Colombage",,,
"Chanakya Jayade... J",,,
"rajesh_devaraj","Great Hotel, amazing service and great food !","Stayed at the Horizon club room. Totally worth it ! We had this unbelievably good Manager called Prem who took care of us like we were in the presidential suite !! Their food was of high quality and service very special the entire time we stayed...3 nights , 4 days !","Date of stay: January 2019"
"Adam R","A lovely hotel that smells delightful","We stayed at the Shangri La and it was an oasis of tranquility after the hustle and bustle of landing into Bandaranaike airport. We were given an early check in which was really well received as we had just endured and overnight flight.  We decided to pay the $20 upgrade to get access to the lounge and we really weren't disappointed, they put on an amazing buffet for breakfast, lunch and dinner!  The other great thing was the view from our room, if you can get a room overlooking the sea, it's really worth it.","Date of stay: February 2019"
"Anthony H","Home away from home","Uchini Madawala's greetings at the end of a hard day at work just simply takes all stress away. Come and stay at this hotel and experience this amazing care and hospitality. Brilliant and professional and pure quality. Thank you Uchini and Shangri-La Colombo for making my stay so cheerful.","Date of stay: February 2019"
"suren_taneja","Hotel with beautiful ocean view","As we landed at the airport the hotel rep was there to welcome us nd take us to the hotel. At hotel we were welcomed by the staff nd escorted to our room. A very impressive hotel with all modern amenities. Good comfortable sea facing room. Good restaurants with vide range of food catering to all types of guests. Courteous staff to help you. The ride in their tuk tuk (auto rickshaw) was very enjoyable. A very good travel desk. We had a comfortable nd enjoyable stay.","Date of stay: January 2019"
"Padm","Good food Great Service","Went to Shand Place with my family for dinner the other night. We were very disappointed since we couldn't get a table. Somehow we bumped into Dinesha known from Cinnamon. One phone call she fixed our dinner reservation. We were so glad that we met her. Food was really good and we really liked the vibe in the restaurant. All in all, we had a wonderful time thanks to Dinesha","Date of stay: January 2019"
"Gayantha De Zoysa","Amazing Workspace and Great Hospitality from the Staff!","I've been coming to Shangri-la Co-nnect co-working space for about 3 months now and I'm highly impressed by the service and the staff at Co-nnect. Great atmosphere to work and all the meeting rooms are equipped with hi-tech gadgets so that you don't have to worry about anything else. In fact, I forgot to bring my MacBook charger one day and was thinking how on earth I'm going to continue my work. When I informed the staff that I need to go back home to pick up my charger, they very kindly provided me a MacBook charger (they seem to have all types of laptop chargers, cables etc.). Special thanks must go to the friendliest staff at Co-nnect, Akila, Rodrigo, Anton and Janu who greet you every day with the biggest smile and make your stay a very pleasurable one. Thank you Shangri-la","Date of stay: January 2019"
"Misty World Trio",,,
"Manish Nayyar","Lavish and Well decorated","One of the best lobbies with large LED chandeliers, lovely artefacts complementing the great Conference hall - bigger than the biggest.  Was there for a Rotary conference and felt truly luxurious. the conference is really well made with very soft wool carpets, high ceilings decked up with large chandeliers and acoustics were also very good.","Date of stay: January 2019"
"V3AS",,,
"Charlotte H","Fantastic","Since Shangri-la opened I've stayed about 6/7 times, it is now the only hotel I will stay in Colombo. The service is impeccable and being a new hotel everything is absolutely spotless. I've been to the spa, gym and pool, all were great.  Info for vegans: My only negative is with the food. The room service menu compared to other shangri-la hotels is not that great and the vegan options are limited. I also wouldn't recommend the dinner buffet as there really isn't a great deal of choice.","Date of stay: January 2019"
"VasilikiCH","Sapphire Lounge","We had the afternoon tea enjoying classical music from a quartet. It was so relaxing. Special thanks to Janani and Tuan, who helped us with everything we asked. Janani gave us a lot of useful information about the things to see and do nearby, as well as the ceylan tea. Very smiley and lovely both of them, Janani and Tuan.","Date of stay: February 2019"
"mwithersperera","Shangri-La Colombo","We stayed at this hotel from 12/01/19 to 15/01/19, in a one-bedroom apartment, on the 7th floor.  The view was fantastic (ocean view), the service good, the apartment excellent, bed excellent, and breakfast good.   The apartment is basically that - with a lounge area, dining area, kitchen room, laundry facility (washing machine/dryer), a bathroom/toilet and plenty of wardrobe space. It is essentially a home away from home.  Our apartment was cleaned everyday with towels and sheets changed as frequently as you would like. They provided all the extra amenities like shampoo, conditioner, body wash, body lotion, shower cap, toothbrush/toothpaste, shaving kit, sewing kit as well as a few bottles of water everyday (you can ask for more if you like).  The kitchen has all the amenities","Date of stay: January 2019"
"Ashan m","Excellent Service","We had a awesome dinner yesterday 👍❤️Really good sandwiches and coffee ☕️ special thanks goes to MR.Sherin he look after well because when we’re coming in middle of the night he treated us very well 👌Thank you so much Sheron","Date of stay: February 2019"
"Zainab S",,,
"UdSe","Horizon Club Stay","Shangri La Colombo brings the highest international hotel standards to the warmth of Sri Lankan hospitality.   The rooms were a league ahead of the other so called 5 star hotels in Colombo and had every amenity that you could think of (including an extensive selection of stationary, utility bags and cutlery that I have never seen in other luxury hotels).  Horizon Club, as with all other Shangri La's, was flawless with a wide variety of food choices and attentive service.   Arrival was a bit chaotic especially since banquet guests also use the main entrance despite having a separate entrance, however the staff sorted it out without much hassel.  Reservations hotline/email was the only one in a Sri Lankan hotel that actually bothers to reply. I was shocked to realize how other","Date of stay: June 2018"
"Michael R","Great for large groups","As  a member of a group of 30 travellers I found this Hotel very well organised to allow for a one night stay before going on to explore the Island of Sri Lanka. The whole group were very happy with the accommodation and the food which being a extensive buffet type helped us get an early start. The view from my room over the sea was a bonus.","Date of stay: February 2019"
"Susitha L",,,
"Edsun","Great Customer Care","We had our Family reunion at Table One restaurant. Almost 20 people gathered and we had a really good time. Food was amazing and especially they have allocated us a separate area so we could have more privacy. Thanks to all the staff for making it so special for us.  Dinesha my sincere heartfelt gratitude for your efficient help the other night at Table one and do apologize for the slight delay in my acknowledgement.  Great Customer Care","Date of stay: December 2018"
"Jananga K","Capital bar","Last night Had a dinner with my wife.Delicious & Amazing food.something for everyone. Service was awesome and Big Thank for Kushan & Kapila they give us Great & excellent service. Will be back definitely!👍🏻","Date of stay: February 2019"
"Travel With Radi",,,
"ize1978","Superb stay.","Im reviewing for my second stay at shangri la colombo. Everything was just perfect and immaculate, same as my first stay a month before, if not better. The staff, as usual, really friendly, always smile, hospitable and always there for any help.. some of them even remember me since my first visit! Excellent breakfast & lunch, comfy bed, choices of pillows, great location, what else could i ask for?","Date of stay: October 2018"
"Frank P",,,
"AnsiaNN","Amazing staff!","If my husband ever were to ask me if I wished to return to Sri Lanka one day, I would answer with a resounding 'YES!'. I often joke with him that I need only to return to the Shangri-La hotel in Colombo for a few days and I would be completely happy. Supremely delicious food served up by the utterly wonderful Chef Murugesan and his attentive staff (in particular Churith); fantastic spa sessions (thank you Oshadi); the high tea lounge serving up tasty, local 'pulled tea'; charming doormen (seek out Samantha for a brief history of everything); the beautiful ladies wafting around in sea-blue silk sarees...every corner of this hotel was a feast for the eyes and an invitation for the taste-buds! Basically, the restful and restorative ambience of this hotel could have me writing for","Date of stay: December 2018"
"thiokong","excellent! we will be back!","my husband and I had a fantastic 3 night stay at the shangrila colombo! the staff were genuinely friendly and helpful.   special mention to: pradeepa from table one who was always bright, chirpy and so welcoming.  from shang palace, akalanka for the attentive service. maki for his fantastic hospitality!  and dushan who made us feel welcomed right from the moment we arrived. and he also helped arrange a fantastic and reliable tuk tuk driver who also acted as a guide, ranjith, who gave us a memorable tour around the city.   juana from taiwan who approached us with Chinese new year wishes and to see if she could assist us with anything at all.  the food at the shang palace was outstanding. and i really enjoyed the hoppers and dosai at breakfast.  many thanks shangrila for making","Date of stay: February 2019"
"Rosine V","Only week point is service","Rooms are modern and clean. Unlike the other Shangrila hotels I have visited, this one misses the traditional local flavor ,but everything you need is there. breakfast buffet was splendid and the massage lovely.  Big minus is the staff: very slow and rather inefficient and a smile is an exception","Date of stay: February 2019"
"aseth85","Great Location and a great property","Great Location !!  Very well made hotel with attention to detail in every corner. The staff is extremely helpful and courteous. Food is great! It will exceed all your expectations. Totally worth the money.","Date of stay: February 2019"
"Sri_Lankan",,,
"Sightseer30907434860","First class business experience","Shangri-La "" CONNECT "" is fabulous place to connect with co-operate world. Comfortable, Peaceful, Place itself makes you generate ideas and super dynamic staff gives you superb service ( Mr Rodrigo, Mr Anton, Mr Akila and Ms Janu )","Date of stay: January 2019"
"Romseh P",,,
"Erana D",,,
"F112","Good service","I really liked it here the service was excellent including the food.the envious is beautiful. Radinka was excellent. The babies were happy. We also recommend the table one for meals.  I love it here.hopimg to come back","Date of stay: February 2019"
"LondonWolfeee","EXCELLENT HOTEL............","Well managed, very attentive staff always remembering the guests name.  Great choice breakfast buffet.  Very spacious executive club lounge.  Above average housekeeping services.  One of the best managed in the Shanghai La chain.","Date of stay: February 2019"
"veugenijus","Beautiful Hotel, Lovely Staff, Great Location!","We were staying in Colombo for three nights. One of the nicest hotels we stayed in. Really nice and clean rooms. Beautiful views of the Indian Ocian through the windows. Wonderful and friendly people. Great location. Check in and check out was fast and without any problems. Room service great and food is nice. Complimentary Tuk-tuk service can drop you off to tourist location of your choice. Loved our stay in this hotel!","Date of stay: January 2019"
"Siobhan",,,
"Brandon Adams",,,
"jnoble100",,,
"Aoibheanna C","Local Sri Lankan Hospitality combined with International Hotel Facilities","Having stayed in most hotels in Colombo over the years this was next on our list having visited the F&B outlets previously. Overall a fantastic property which benefits from a key location with stunning views across the ocean most visible from the 33rd club lounge floor. The warmth received from the Front office team lead by Ms. Deepika was out-standing. Swift check-in, professional up-selling and equally excellent luggage coordination. It is clear to see the passion for guests in this area.  The pool team were equally hospitable with team members engaging and caring for all guests while ensuring safety around the pool. A special mention to Suresh for taking care of us.  Capital bar and Shang palace were as good as we remembered beautiful surroundings and quality F&B.  My only","Date of stay: January 2019"
"Bai","Shangrila’s breakfast buffet service is super good","I brought 2 kids with me, and the nice waiters were very helpful and taking good care of us! They gave my 2 year old baby daughter a special baby seat and later some marshmallows to play with! The food was also good, especially the unique local flavors, which can be turned into non spicy varieties upon your request. I would particularly name a few very nice waiters, Nilan, Udesh, and Rasika, who together with others colleagues of theirs really made our stay at the hotel a great experience!  我带了2个孩子，而且很好的服务员非常乐于助人，照顾好我们！他们给了我2岁的女儿一个特殊的婴儿座椅，后来还有一些棉花糖玩！食物也很好，特别是独特的当地风味，可根据您的要求变成非辛辣的品种。我特别要说一些非常好的服务员，Nilan，Udesh和Rasika，他们和他们的同事一起真正让我们在酒店住宿愉快！ 。","Date of stay: February 2019"
"breninkenya","Absolutely cracking hotel","Short but excellent stay. Great food, fantastic staff and lovely room. Breakfast was simply superb. Well located to get around the key sites in Colombo. Shame about the building work out front which will ruin the view in a year or so.","Date of stay: February 2019"
"vishwa g","Versatile Hospitality at Table One","Special thanks to the Table One team for welcoming and treating us so well! Imalsha, Pradeepa, and Dulakshan, you were excellent during lunch with my husband and sons on the 4th of Feb!! Special thanks to the Table One team for a lovely independence day!","Date of stay: February 2019"
"GrandparentsGoGlobal",,,
"kizly",,,
"Dhashma","Dinner","Excellent service. Very attentive staff. Friendly and welcoming. Nice food served on time tastefully presented. Lovely ambience and music. Nice and Cosy. Customer friendly. Will definitely come again. Keep it up.","Date of stay: February 2019"
"ineskaroztomiloucka",,,
"Parul R","Best concierge ever!!!","We had to inform the best service provider, The staff is very friendly and attentive , knowledgeable about the surroundings. Always smiling and they are so passionate towards the guest satisfaction. Especially we have to mention Chief concierge Farouk and Dimuthu Prince and the rest of the team wazeer,Sandra,Nadika","Date of stay: December 2018"
"Cara B",,,
"Jude Keegel",,,
"ChrisandCatheri... R",,,
"AF_Travels",,,
"Rahul B","High tea at Sapphyr Lounge","Today I called the sapphyr lounge for a high tea booking. I requested them to serve the vegetarian platter only. However I was informed that currently all items in the platter are fixed and are a combination of veg and non veg. Surprised to see that one of the best hotels in Sri Lanka is so rigid in terms of its menu for its guest. I had asked the hotel to give me a call in case they decide to serve only vegetarian platter for high tea.","Date of stay: January 2019"
"thomas2007",,,
"Lyndallaussie","Dining at Kaema Sutra Shangri la","Kaema Sutra is by the same group who have the Ministery of Crab - a famous restaurant in Colombo. It is very new and still has some teething problems with staff understanding the wine list and menu. Only early days and they are very accommodating.  The menu sounded delicious so decided to try it out. On arrival there was a bit of confusion in our booking and once we had explained we had not preordered it settled down. We asked to see the wine list which was not extensive so they very kindly brought  a more extensive wine list from one of the other restaurants which was great.   The food was delicious and based on Sri Lankan recipes. We tried several dishes with one being cooked at the table which was interesting, fun and very tasty. Our waiter was very helpful and explained","Date of stay: January 2019"
"Sameem S","Amazing Dinner night at Table One","We had a family get together at Table one.  Excellence service was given specially Sinaan, Vithana, Kushan,Damith,Chatuka,  Chef Kalpa and Chef Fernando. We recommend this restaurant for a get together and the service was best.","Date of stay: January 2019"
"Wajira Dissanayaka",,,
"Pooja Baby","Thank You Hasan","During my visit to colombo this January, I am glad I chose to stay in your hotel. Perfect stay with the most welcoming arrival. Very clean rooms. Food was amazing but here's the real deal of this review, the gentlemen who was receiving us when we arrived. Mr. Hasan, so professional yet so friendly. He escorted us to the room and he was so helpful. He had answers to every question we had. When ever we come to the lobby he was always there with a smile to serve us. Really five star service. Thank you so much! What an asset to the lobby! Keep up the good work!","Date of stay: January 2019"
"Chelvan S","Dinner buffet in Shangri-La Hotel in Colombo!","We really enjoyed this dinner buffet, amazing Sri Lankan, Indian, Chinese and Western foods, we have never had like this before, and much price worth.  Tips: Don’t take auto rickshaws, those drivers cheating with meters (of course not all, just some) and no safety, take taxi like ”Pickme” “Uber” with a/c and safety, of course cheaper than auto rickshaws.","Date of stay: November 2018"
"Tariq Wallin","Shangri-la","Amazing service. Fresh food and we were treated in an excellent manner. The waiter by the name of Sam did an magnificent job by taking care of us. It would be better if you promote this individual for a better post.   A lovely visit.","Date of stay: January 2019"
"Johnnycash72","Excellent hotel","Beautiful hotel. Issues with check in but once we got through that we were ushered to our 31st floor room with amazing sea views. We also got use of the Horizon Lounge. A really nice touch. Staff very helpful. Buffet excellent. So much choice for breakfast, lunch and dinner. Lots of people come in to use the restaurants (listed as #2, #3 and #4 in Colombo on Tripadvisor) so you need to book in advance. Hotel amenities are all 5 star. Pool was great. Cannot recommend this hotel enough.","Date of stay: January 2019"
"Milinda Madushan","Shangrila, Sapphire Lounge","I had coffee with my family at Sapphire Lounge Shangrila Colombo and it was awesome. The service was excellent. The lounge area and the lobby area were nice, open, good place to relax and meet friends. Coffee was served piping hot with nicely baked cookies and it’s adds upto perfection! The coffee was fresh and nicely brewed and properly prepared and a great value for the price. I highly recommend it. The Staff were always accommodating and helpful when needed. Kudos! To all the Staff at Sapphire Lounge!!  HASUN the best Steward Ever! He was gorgeous and he’s an asset to the Hotel specially for people with family. Give him a raise! But either way we will definitely be back and highly recommend..!!!!","Date of stay: January 2019"
"476David","Excellent Hotel","The Shangri La was our first stop on our first visit to Sri Lanka and felt very welcoming.  We were in Horizon Club rooms and the Horizon lounge was very good indeed.  We had breakfast there every morning, sometimes coffee during the day, and a drink or two before heading out for dinner in the evening.  Everything just worked, and that is really what a hotel is all about.  The staff were, without exception, friendly, welcoming and professional.","Date of stay: January 2019"
"Virginian18","Outstanding hotel","I enjoyed a relatively long stay here for business and found the hotel comfortable, stylish and well-suited for business. They also arranged a day trip for our team. The Horizon Lounge is excellent, with good food available at lunchtime as well as in the evening. Occasionally the otherwise very helpful staff struggle to keep up (it is a very busy hotel). The desk in my room was quite small and the chair not ideal for working (rooms are relatively small, but very comfortable). The restaurants are great too, especially the all day Table One which does everything you could want for breakfast and is busy in the evenings.","Date of stay: January 2019"
"Bart Van de Kamp","Amazing Best Concierge Service ever!","Beautiful hotel, nicely done, warm and welcoming room with nice decoration makes you feel like home! quite and well protected by external noises like building site next door. Service and staff exceptional! The food at table 1  was every days great and good value for the money I cannot say enough about service at Shangrila-Srilanka .  Arun , he is a  Exceptional Assets for this Origination he is so helpful for planning time and getting us reservations at the spa and Restaurant  helping us decide which tours would be best for us. Helping with everything from translating our English to our  Driver  to deciding how we would travel around the neighboring cities and where we would spend our time at COLOMBO,KANDY & Southern  Province, At a one point we thought this place was a disaster","Date of stay: December 2018"
"Spaniard Norman","Made a stressful business trip immensely pleasurable","For a hotel  that has the most friendly pleasant and eager to please staff, Sanath, director of the executive lounge, was a complete stand out! Sanath is very engaging, pleasant and “goes the extra mile” to do everything  special and guaranteed  to make your stay  memorable. He is attentive and personable, but never intrusive or too chatty. As an example of Sanath’s inimitable service, even before our wine glasses in need of a refill, Sanath was always there, seemingly from out of nowhere, with the bottle, to top off our glasses. He is excellent at knowing and remembering his guests, which is demonstrated by little things he says and does, for example, telling us when fresh canapés (which we especially like), have been brought from the kitchen. As a further example of his","Date of stay: January 2019"
"ArjunDelhi1981","Great hotel, even better hospitality","Stayed at the hotel for 2 nights in January 2019. Rooms are very nice. Stayed in a room facing the sea so the view was very good. Well located hotel.   Special appreciation for Anzil who works at the concierge desk. Very patient and helped us plan a good itinerary for the 2 days we stayed at the hotel.","Date of stay: January 2019"
"Harry M","@Kaema Sutra Restaurent","I visited Kaema Sutra yesterday with my brother and his friend. This was our first visit. The restaurant was designed very well, Great service by Mr Senthil who hosted us with a smile on his face which made us very welcoming. The music played By Dj Ruky was absolutely great. Overall we had a great time with a beautiful view of the Galle Face beach. We had a couple of drinks, maybe we should visit for food very soon. It was a great experience overall.","Date of stay: January 2019"
"Adrian L",,,
"Marina","Lobby SAPPHYR Lounge very stylish, nice staff and piano music","Lobby Sapphyr Lounge - beautiful deco, stylish interior, gorgeous floral arrangements and stunning crystal chandelier -  an excellent relaxing place for enjoying the High Tea and simply listen to a music. Sapphyr Lounge offers a perfect ambiance of entertaining. Shangrila hotel lounge pianist Shahen is a talented young artist who is playing creative interpretations from Luis Armstrong and Jerry Lewis to Elton John and Beyoncé. People in the Lobby Lounge are happy to listen to his fantastic piano improvisations. All staff is very friendly and helpful. We always received an extremely attentive service from Gayan and Janani. And we always come back!","Date of stay: January 2019"
"Jet759088","First class hotel in Colombo","We were previously in Colombo 2 years ago and at that time we visited some popular boutique hotels. This time i wanted to try the newest hotel and we certainly weren't disappointed. As you walk in , it's like you've entered another world. Staff were welcoming and friendly and the decor and styling of the rooms top notch. Table One was delightful but i thought Shang Palace would've been better. Customer service was great and there's very little i can fault. The choice of breakfast was vast so leave time to relax and enjoy it.","Date of stay: January 2019"
"Dream catcher","Table one restaurant  family Dinner","Thank you so much for taking such a wonderful care of our family during our visit to the Shangri-la for my father's birthday celebration at the Restaurant Table one.You and your staff were very accommodating special thanks to KASUN who went further making a special effort in making us special and chef PRINCE the food was  delicious and amazing.A big thank you for all of you who helped us to make this special moment meomarable.","Date of stay: January 2019"
"Jude P","Brand New Hotel","Modern hotel. Rooms are designed with the modern traveller in mind.  Rooms are spacious, clean and comfortable.  Food is excellent, we ate at the Kaama Sutra restaurant one night and the food was delicious. Customer service is very goodd","Date of stay: January 2019"
"Quilton","Best hotel I have ever stayed in","This hotel far exceeds any 5 star hotel I’ve ever been in. It has absolutely everything there is nothing they have missed. The rooms are beyond clean and well equipped. It is quiet and well sound proofed. The location is fabulous. The dining options are all outstanding and well priced. The pool and health clubs are unreal.   And lastly the hotel hospitality of the staff is truly the best I have ever experienced. They are friendly sociable hospitable approachable and so service oriented. The free tuk tuk is the best way to get around town. The concierge even delivered a personal call to our driver to send us a message about our dinner booking.   It will be hard to ever find a better hotel for this kind of price. It’s outstanding and I can’t wait to return to SL just for this","Date of stay: January 2019"
"Sash P","This hotel is a joke!","Firstly they don’t know the meaning of hospitality. The staff are extremely rude. They have awful attitude. I would not recommend this hotel to anyone! They don’t know how to apologize for their mistakes. There are nicer hotels in Colombo such as Hilton, Cinnamon, etc... who make you feel very welcome which ever skin colour you belong to!!! Why should I spend my money here and on top be treated like a 2nd class citizen? Your staff is an utter joke!","Date of stay: January 2019"
"voilasusie","Concierge","Everything was wonderful. We had the best stay and everyone was so helpful and very friendly.  We recommend shanti la as our favorite choice for Sri Lanka spacely  thanks concierge team Farouk Chris prince rajitha wazeer that well knowledgeable and helpful thank you Shanghai-la your have a wandaful staff","Date of stay: January 2019"
"arachi d","Excellent luxury addition to Colombo","Pros: Friendly staff, fast check-in, amazing pastry shop, beautiful interiors. Great breakfast buffet. Nice rooms equipped with complimentary Spa Ceylon products :)  Cons:  Enjoy the pool before the view is taken up by the newly emerging Colombo Port City. The hotel is flooded by Colombo's elite during all hours of the day and is a busy place for Weddings and Engagements.   Too many business meetings take place in the Breakfast Lounge thus removing the relaxed holiday feel you desire. Would be an option to create a bigger area for the Breakfast and Dinner buffet (it's already quite spacious). A little more respect shown towards the friendly and caring catering and restaurant staff would be nice especially by Colombo's 'elite' locals, certain tourists and some management staff.","Date of stay: November 2018"
"adnanjouzi99",,,
"Mieehao",,,
"Tajith-Javith",,,
"Oshara D.","Wonderful Staff","This year I got to attend 2 weddings at shangri la during the month of January. I’ve been here for a wedding previously too and I should mention how friendly and hospitable the staff has been in all 3 occasions. The manner in which the wedding guests are being escorted to the ballroom looking into different needs is quite impeccable. A special mention goes to Radinka a unique and charming young lady for her wonderful personality. Surprisingly I met her both times this year and she didn’t hesitate to give us few details about the hotel, its restaurants, lodging etc. since me and my friends were keen to know, prior to escorting us to the ballroom. Especially the time during the wedding when I needed to charge my phone I came out looking for a place to charge it and since I bumped","Date of stay: January 2019"
"Ramona",,,
"waad e","Excellent","Very friendly and nice staff the best place to have tea thanks especially to Asanka and Sam for their service the music here is very calm and a friendly environment I recommend it to everyone coming for a visit to Sri Lanka and have a great time with your family and friends it’s good for business meetings as well! 🇱🇾","Date of stay: January 2019"
"Dulinda P","Amazing experience","Had an excellent evening. I was served by this lovely chap called Sam. Been to few places around colombo, probably one of the best guys who know how to serve a customer. Very friendly and humble to the core. Woule definitely visit again.","Date of stay: January 2019"
"Dilantha",,,
"DaniKnapp","Outstanding accomodation and service","We were always greeted with smiles and polite welcomes. Our room overlooked the Galle Face Green, it was a great view. The room was clean and luxurious. We couldn't fault the Shangri La Hotel. Thank you for an outstanding experience!","Date of stay: January 2019"
"Susan E","Outstanding service","We spent our first night in Sri Lanka in this fabulous hotel.  Despite its size the Shangrila-La is a calm haven in the bustle of Colombo. Very comfortable bedrooms, extremely helpful staff, great food, lovely pool. The communal spaces are beautifully decorated. An altogether five star experience.","Date of stay: January 2019"
"82arnoldm",,,
"ashlokan","Best buffet","Easily the best Cuisine in Sri Lanka. The variety they offered is simply unimaginable with hundreds of items of different culinary culture of different nations. Though one cannot taste all the dishes but each one we tried were simply superb. Just cant imagine that so many varieties of Chutneys really exist on earth(we hail from Andhra Pradesh.India, a bastion for Pachadis). Aappams, Kuzhal Puttus,Dosas.Idlis and what not were all there for S.Indians tasted so very good. The pork,fish,turkey,gosh ,you name it and you have it. One paragraph may not be sufficient to name the variety offered for desert.","Date of stay: January 2019"
"Ran G","Mediocre lunch buffet","The review is only of the weekday lunch buffet at Table One. We went there for a family and friends get together, and also to experience the newest addition to the Colombo hotel scene. We were genuinely underwhelmed by the experience. The lobby decor although being shinny was generic, with no affiliation to the country it is in. As far as the Table One restaurant is concerned, the service was good, although the food variety and more importantly the taste was mediocre at best. The only decent bit of the buffet (priced at Rs 3,000+) was the desserts, where they had managed to pull-off a proper cheesecake, as opposed to the gelatinous nonsense that other 5 star hotels in Colombo offer. All in all it was just another 5-star hotel experience, and did not live-up to the hype.","Date of stay: January 2019"
"Pasan Welandagoda Belpage","Variety of Delicacies - Table One!","Rreserved a table for five to celebrate our father's birthday, and yes we went there to EAT! We experienced an ample set of starters and mains from variety of cousines. The buffet was well organised and the hotel staff was quite attentive and friendly too. Good food and good times, guaranteed!","Date of stay: December 2018"
"Madhawa P","A place to meet for a quick nightcap, bite or pretty much anything","I was there with my wife, niece and SIL for a late night bite and drinks. The salads are the best we've found anywhere in Sri Lanka. I had the passion fruit, mango and coconut dessert and the celon tea special blend cold brew (forget the exact name). It was delicious. The wait staff was somewhat lethargic though. The ambiance is excellent however.","Date of stay: January 2019"
"oshinid26","“Dinner at Kaema Sutra - Worth the price”","Having tried 3 out of the 4 main restaurants at shangri la Colombo with my family, the contemporary Sri Lankan cuisine restaurant was next. We were welcomed with great hospitality and were advised to dine outside with a great view of the port city/Indian Ocean. Exceptional ambiance with great music, the interior was eye catching, highlighting the great local historical culture and we specially enjoyed the starter “deep fried godamba roti” which was on the house and were offered more on request which definitely became a family favorite. From drinks to starters, mains and desserts everything was phenomenal and was worth the money since it was Sri Lankan cuisine on a whole new level. I personally enjoyed the “prawn kottu” and prefer if the chocolate chip hopper I ordered was a bit","Date of stay: January 2019"
