"user","review_title","review","date"
"Wayne","Attended a wedding in Colombo","The Kingsbury again showed my wife and I what  a grand hotel the Kingsbury is. The service was impeccable and the staff led by Mr Asanga Fernando did a fantastic job at looking after us. Well done to all.","Date of stay: July 2019"
"Akalanka Ranaweera","Meaning of perfected service.","It was an amazing time I had with my girl and my friends over at the Honeybeach club. All the staff at Honey beach remembered me so well when I came back after some time. The place was back in shape! And actually improved! I am very happy that they are operating well. The food and the service had never changed since the incident. I am greatful for Chandana from honeybeach who served us he was a character with always a smile on his face and who recognises the regulars. Again a big thankyou for him and all the pool bar staff they made me feel back at home at HoneyBeach I would recommend everyone to go here and enjoy because it's an amazing place to chill out in colombo.","Date of stay: July 2019"
"BradH","Fantastic 1-night luxury stay at the Kingsbury","My wife and I just completed a fantastic stay at the Kingsbury earlier in July 2019. We were in Colombo for just over 30 hours (a little over a day) and we chose the Kingsbury over the usual Hilton Colombo (being Diamond members) to give it a try and we left feeling very impressed. We usually have high expectations when it comes to 5-star luxury hotels and we often compare standards to those of the UAE or Thailand hospitality which is usually the finest when it comes to value for money and the Kingsbury did not disappoint. In-room dining portions were absolutely precise and priced well in terms of quality & offering. We did have dinner at the Kings Bar and a drink at another outlet - nothing to fault at all. The executive lounge was smaller than we're used to with just under 10","Date of stay: July 2019"
"Ritesh Jain","Location of the Hotel is very good, Staff is very supportive and I enjoyed swimming and pool side light music and food","Location of hotel, room , amenities were wonderful, Staff was also very welcoming and had a great smile on their faces, always!!!   Food was good, but for Vegetarians like us , although i still feel options were limited!!","Date of stay: July 2019"
"niro0","A note of thanks to a high class service..","I write this comment to share a positive experience I had at the kingsbury Colombo.   Me and my husband planned our sons 5th birthday to be held at kingsbury.But after the unfortunate and unforeseen event's that took place on 21st April, which also had many impacts to kingsbury we had second thoughts as to whether  continue my plan or to cancel it due to the concerns in security and the state of the hotel after the incident.   But I must say the hotel staff including  food and beverage manager Mr dilshan De Silva and miss Iromi at banquet's were really positive and they continuously insisted me that they will not disappoint us,but will do their best to have the planned event successfully providing all services that is necessary to celebrate the day giving greatest comfort to the","Date of stay: July 2019"
"Mamdhooh","Excellent","This is my favourite hotel in colombo.there kingsbury suite is my favourite room. And I have been there almost 114 times. Staff is excellent.they achieve and exceed our expectations always. Specially I would like to mention Aloka Dilan & Sandun at front office.","Date of stay: July 2019"
"DrAbhishek",,,
"Frequent Traveler",,,
"Talat H","Excellent","Great ambience, we enjoy the each part of the hotel  specially the staff is very well trained and professional.special thanks to Aloka at guest relations she is very helpful. Definitely cone back again and highly recomend it to others who would like to experience the best hospitality","Date of stay: July 2019"
"ACH","Very romantic, great food, fantastic staff !!!!","Absolutely amazing experience.. special mention to Mr. Daminda Jayawardena (Rooms Director) for the amazing service provided to us.. the commitment and dedication he showed to make our plans perfect is unbelievable!  The couples spa is one of the most romantic loacations for a proposal!!!  The Ce laVi restaurant is so stunning, with magnificent views and the food is amazing!!!  Definitely recommend Kingsbury especially for those who are romantic! Again, great staff !! Great place !!! Great food !!!","Date of stay: July 2019"
"Ishan Johri",,,
"Wasanth R","Excellent service and welcome","Good food, and excellent welcome from the door to the restaurant waiter. I had face an unpleasant experience which was handled well by the waiter but was not happy with the answer of manager (Dilshan)","Date of stay: July 2019"
"Sherwyn25",,,
"Rasara Bu","My Wedding","I had my wedding yesterday (11th July) at Balmoral. It was amazing. Management and the crew gave their best. Specialy i should thank to Ms.Iromi (Banquet Sales) She is the one who helped be through out this. I just said my ideas to her. But she did her job than we expected. All were very friendly. I can higherly recommend this to anyone.","Date of stay: July 2019"
"Ben S",,,
"Suat Sirin",,,
"Anwer S","Birthday party","I had a birthday party on the 10th of July at the CE LA VI and it was so well done and everything was so good and the food was excellent. I greatly thank Mr. Indika the Assistant Restaurant Manager was amazing and was so supportive and made my birthday party very good.  Thank you  Indika and CE LA VI","Date of stay: July 2019"
"Ashanie C","Best in Town","I had my wedding on the 30th of May 2019 at The Balmoral. Even though this was few days after the terrific blast the management and the crew gave the best. They had a super friendly team helping me and my husband to celebrate our special day. I do not think i need to comment on the food. It was scrumptious !  Food became the talk of the town at my wedding. They managed to give us an excellent service. There were no issues with the security too. I had no worries as they assured us about their hotel security. I  would recommend the hotel for anyone who is planning their magical dream wedding...","Date of stay: May 2019"
"Ronald L","Perfect and Amazing HOtel","We had a very nice experience in the hotel.  They have very welcoming and accommodating staff like Sandun.  Amazing place and perfect for holidays  It was also affordable for the family vacation  Thank you and soon we will come back again","Date of stay: May 2019"
"Nidhin Rao","Good","Very good hotel with all the amenities in central Colombo and with the ocean view. Friendly staff and safe place with tightened security measures. Good breakfast spa and rooftop restaurant must try. Well maintained and clean. Royal feeling","Date of stay: July 2019"
"Randy D","Director S&M TeaStar International","One of the best 5star hotel in Colombo where you can stay quiet and calm... Pool area and the bar good for sunbathing and relaxation. Lobby restaurant is very good and reasonable prices for any item. I think you should visit this place If you are planning to come to Colombo..","Date of stay: July 2019"
"Tiara",,,
"Grace R","Amazing Hotel","The beautiful hotel provides us a great and amazing hospitality.   The staff name Sandun - Duty Manager was very helpful to us. The Food are great as well.  We will come back to this place again  also after the treatments she offered steam and Jaccuzzi where I felt like my second home without just paying got the real worth for money","Date of stay: May 2019"
"rose_nap2019","Amazing","The hotel provides us great hospitality. The staff were very helpful. Food was great. Overall experience was awesome. Its located near to bus station and railways easy access for the transportation. Well recommended...","Date of stay: July 2019"
"Mary","Best rooftop to chills out with friends","Best place to chills out on rooftop bar,my favourite place...Check it out,friendly waiter Ahmed ,due to previous terrorist attacks, now colombo is safe ,please do visit and check out Kingsbury hotel ,nice night view...life time experience....","Date of stay: July 2019"
"DK B","Senses and Wellness","A short stay at The Kingsbury Colombo. Happy to see the Hotel is recovered from the crutial period.   Had small session with Percy who is working at the Gym. Well experienced and a person with a nice smill..  Helpfull stff stff at the Senses spa. Reception staff Tharaka was very helpfull. She offered something called Lemon grass tea which is unique to Kingsbury..also after the treatments she offered steam and Jaccuzzi where I felt like my second home without just paying got the real worth for money..tlThank you..See you again Percy and Tharaka...  Mohommed Bilal","Date of stay: July 2019"
"Akmal K",,,
"Satish sharma","Excellent","Nice hotel with a great staff. Specially Aloka and Ajith at the reception is very helpful. The room is very nice with Bvlgari bath amenities. Comfortable bed. The rooms facing the galleface is my favourite. I definitely come back.","Date of stay: July 2019"
"Ben Calway",,,
"Munir.Ch","Excellent","Beautiful hotel.staff is very friendly. Specially the food is amazing. The seafood restaurant the ocean is my favourite.Rooms are nice with a great view. Specially the bed is vey cofortable.. Guest relations Aloka is a friendly and very helpful.","Date of stay: July 2019"
"Alex Gadsden",,,
"Joshua Roh","Safe security and comfortable stay thanks to security manager and all staffs","Now the security of this place is so strong. Security manager was so kind to find my lost phone and immediately get back to me. All staffs were so nice and kind. Room condition and view was wonderful. So recommend to visit this lovely place.","Date of stay: June 2019"
"Inspire31101881563","Kingsbury Colombo","Firnaz at reception and Rashid who looked after our room were outstanding as was pool life guard. The Yue Chinese restaurant was fantastic, excellent food and service. Gourmet cafe in the foyer had excellent service and food quality was extremely high.","Date of stay: June 2019"
"Juan Pablo","Great hotel and Better attention","The hotel and the services have a excellent quality.  They gave us great attention during our accomodation.  The chinesse restaurant was very tasty with the attention of a 5 stars hotel.  Lounge bar on the roof area has very nice cocktails and music","Date of stay: June 2019"
"Escape04379217068","Senses Spa","I visited senses spa which is at the Kingsbury Colombo. Had a high quality treatment the therapist called Tina.  Staff at the spa was very helpful. Tharaka (she is the manager I guess) explained about everything and its really worth for money.  Highly recommend this place.","Date of stay: June 2019"
"REHAN M",,,
"Kevin S","Service","Would like to take some time off to thank the staff especially Mr Amila who was extremely friendly and supportive in serving us. Staff like this should be appreciated and acknowledged. Kudos to the whole team","Date of stay: June 2019"
"GlobeTrotting774199",,,
"Iran","For a evening get together","Last week I visited Honey Beach restaurant with my family, for an evening get together. This is an appreciation and heartful of thanks to management and staff for excellent food and beverages they provided.Also, I would like to specially mentioned Mr. Chandana for the excellent service he provided.","Date of stay: June 2019"
"NickVanReesch","Great stay","Had a very nice stay. The room was incredibly clean and the view was stunning. The staff are very friendly and interested. Also the rooftopbar offers you a beautiful view around. Would defenitly go back","Date of stay: June 2019"
"Ashen J","Excellent Service #StandingStrongAtKB","After the recent attacks the hotel seems to have recovered brilliantly! Service was great as usual and the hotel still feels like home, would definitely visit again. Personally recommend the seafood restaurant (Ocean) for a great dining experience.","Date of stay: June 2019"
"Royce K",,,
"Paddy_Snaps",,,
"Navigator01335568558","Good location and pretty good overall experience","It was a good experience because of good service and facilities. Location adds further advantage to it. This was my second stay there and both times, I really enjoyed all the hospitalities I received. Though, this time there was a much stricter scurity checking but for our betterment.",
"Jeewani L",,,
"Tharindu dimant... G",,,
"Umi Perera",,,
"Shashi",,,
"ManishKhas","Great food and service","Excellent food and service. Gr8 view from the Restaurant. Overall would say fantastic Hotel and Staff. Especially Kelum Sampat help us know in and out about Colombo and went extra miles to make our stay a memorable one.","Date of stay: December 2018"
"irene b","Cest la vie bar","Had the most delicious cocktail here on the first night of our holiday. I can highly reccomend the Lady Marmalade .Fabulous friendly service and beautiful views from the rooftop bar. A must stop place for refreshments in an elegant setting.","Date of stay: June 2019"
"Srimal S","High Tea at Kings Bar","Had a wonderful experience celebrating a birthday at the Kingsbury. Platters were filled with an excellent, large selection and the service was perfect. The hotel was quite busy with a political conference attended by the head of state, so security was tight. Kings Bar was busy due to the world cup matches..","Date of stay: June 2019"
"Deb E","Great group of people","This is my first time to stay at Kingsbury and I was most impressed  with attitude of the staff and of course the cleanliness of our room. The room is quite small but very comfortable and restful, thanks to great housekeeping team like Piyal and Induru and all the others whose names i was  not able to get.  The front desk team like Firnaz, Todd and Nishani.  I had to stay late waiting for my ride to the airport and Firnaz facilitated my late checkout.  The team at Gourmet station who makes our special request for green tea with lemon and ginger.  Everyone is always smiling in spite of the fact that they are feeling the pain of the Easter bombing.   I pray that Sri Lanka will recover from this incident.","Date of stay: June 2019"
"wickramasinghe","Food","Food was nice team was very supportive   Had good time with my girl and   We wish ur hotel to stand again and we will recommend this plce to anyone   There buffet spread was really huge and there was lot of varities to enjoy","Date of stay: June 2019"
"ColomboNanda","Tranquielity & buffet In Sri Lanka","Sri Lanka is a very calm place despite all kind of rumours. I am encouraging people to come to Sri Lanka without any fear. You need to come and experience the atmosphere which is same as it was before the tragic incident. very good food. We enjoyed excellent buffet with many varieties.","Date of stay: April 2019"
"amykumz",,,
"Zulekha J",,,
"Travel344092","Amazing","During my stay i really like the atmosphere of the room. I like the design, its comfortable the room is big so love it.. Well the food, since i am a filipino the taste is new to me but still good the crew is friendly and accomodating.. Job well done.. I enjoyed my stay so much..",
"az m","May 2019 Colombo","Kingsbury Hotel was one of the hotels that was affected by the recent Easter bombings in Sri Lanka. However on our visit to this splendid hotel during the month of May 2019, we did not see any effects of these attacks.  The hotel functioned smoothly and we did not at any time during our stay feel either worried or troubled. There was a scanner at the front entrance and the staff was extremely professional in scanning our belongings to ensure the safety of the residents. As to the Hotel, it is located in the heart of the city, but with a beach view and is luxurious.  We stayed on the 9th floor, which floor had a separate lounge for either relaxing or business activities  The staff in the hotel are very friendly and helpful. The swimming pool is under maintenance and as such we","Date of stay: May 2019"
"charminisd","Wonderful Service","I was very impressed by the staff of this hotel, from the warm welcome to the smiling faces that accompanied every service provided. Of course the recent bomb attack would have had it's impact on them, mental trauma included but still they didn't forget to smile. This is a very beautiful property located in the best part of Colombo and has every amenity needed and gorgeous city views. Thank you for a wonderful stay at your amazing hotel.",
"Thikshan A","Brunch - Most professional management","I had many meals at the Grill and Other restaurants at the Kingsbury. The food is the best. Even better than certain international hotel chains in Sri Lanka.   Do try their buffets. Out of this world. My review is to commend (Hi5) the management.   You indeed were very professional in handling my refund. Sad we could not have the planned post-wedding brunch on the 28th due to the deadly explosions. Yet the way you handled my request and the speediness of the refund speaks very well for you and Sri Lanka.   I have no hesitation in recommending The Grill and THE OCEAN SEAFOOD RESTAURANT. Excellent for group dining. The Cuisine is delicious. The customer service of Management Top Notch.","Date of stay: April 2019"
"Compass11879092432","Overall good only I can't use my laptop p due to poor connection. It's only works for my gadgets","And also they lock the minibar so my wife couldn't put my little son milk inside the fridge. However it was good experience for us to stay at Kingsbury hotel that placed in the central of Colombo. I will stay at the hotel again","Date of stay: May 2019"
"Razeek N Lalani Z","EXCELLENT SERVICE","Yesterday night was my brothers wedding ceremony.what a beautiful amazing hotel it was.just truly mad by its amazing staff.special thanks to our wedding coordinator MR.THAMEERA woh gave us great support from the beginning to the end to make our ceremony a beautiful one.also another big thank to the banquet captain MR.CHAMINDA who helped us a lot with his great staff.i truly recommend anyone to stay or to have any events at knigs bury hotel with the amazing and supportive staff around.thanking once more to kingsbury who assists us from the very beginning until the end to make our ceremony  fantastic one.","Date of stay: May 2019"
"Rod R","A True Hospitality Institution - 18 April to 22 April 2019","I don't know if I should post this but felt that I need to as a tribute to a wonderful hotel, but a hotel that was truly made by its amazing staff.  We came en famille to visit my parents who live in SL after a stay in Dubai. We dealt direct with the hotel and they couldn't have done more to accommodate our transfers and arrival requests. We had two interconnecting rooms on the 8th floor.  The Kingsbury has a desk at the airport and if you have booked transfers through them, it is a welcome respite from the hectic-ness of the airport to have them guide you through it to the transfer. Also, get a porter. They will get the bags off the luggage carousel and stay with you to the car - all for around GBP2.50 (ish).  Arriving at the hotel, very welcoming, friendly staff, reception","Date of stay: April 2019"
"emand357","A wonderful hotel.","We stayed in The Kingsbury for one night a week before the attack. The reception were absolutely fantastic. We left a card in a cash machine at the airport and they sorted it all out for us. I don’t know the name of the particularly lovely guy who calmed down a very jet-lagged and anxious guest, but I thank you from the bottom of my heart. Thinking of you all.","Date of stay: April 2019"
"Dana M","Wonderful hotel","I loved lots of things about this hotel.  The room was too narrow but overall had tons of space, a whole dressing area and a really great bathroom.  I loved the shower!  We had a great dinner at the Chinese restaurant and the staff was so nice.  They even let us leave our luggage for three extra days while we headed out to tea country.  Despite the terror attack they are still open for business and I highly recommend them and would stay again.","Date of stay: April 2019"
"Elle4","Absolutely amazing","We stayed at this stunning hotel for three days at the end of our stay in Sri Lanka.  From check in to check out, three days later, we had an amazing time. Exceptional service, accommodations and dining at the restaurant. Staff are absolutely welcoming and consistently pleasant.  A special thank you to Chef Jayasuriya and his team who went out of his way to accommodate us and make things extra special. I write this with a heavy heart in light of recent events in the news concerning the horrendous attack and my thoughts are with all those at this amazing hotel. We will be back.","Date of stay: March 2019"
"Tony P","Easter Sunday Bombing: My story at the Kingsbury","Not sure where I should be posting this, or even if, at all. But in the aftermath of the horrific events last Sunday in Sri Lanka, I wanted to share my personal experience and how the Sri Lankan conducted  themselves with such incredible humanity, in the face of such an inhuman set of actions.  My small family was enjoying our only real holiday of the year, as my daughter is completing Year 12 in Malaysia. We are Australians living in KL and have tried to make the most of the accessibility of Greater Asia over the last 5 years. The week was incredible. Kind people, smiling faces, gentle souls and lovely conversations as we journeyed the southern quarter of the island, sampling hoppers, daal curries, ginger beer, and roti. We never managed to finish a breakfast, and along the way","Date of stay: April 2019"
"Marge",,,
"travelhelper666","Great Buffet Evening Meal","So much to choose from including Sri Lankan and western style dishes. I particularly liked thdd asparagus soup. Very creamy and tasty. There was also a really nice potato and sdpinach curry I liked. I tried small amounts of several dishes and enjoyed everything. I wasn't staying at the hotel so didn't see the rooms. I just went there for dinner. A good location and there were big displays of red roses in the foyer... maybe there was a function planned, or maybe they do it all the time. It looked like a nice quality hotel.","Date of stay: April 2019"
"Nizam M",,,
"Simon C",,,
"Shakila Marasinghe",,,
"John","Highly Recommended!","It's almost the best hotel around the place. Customer relationship is really excellent and very pleasing. The honey beach restaurant is very nice and the out door is really amazed the evening. Staffs are really attentive a big thanks to Mr. Farooz for your Hospitality.","Date of stay: April 2019"
"jessie_pi",,,
"Sahil Arora","Beautiful hotel with genuinely caring staff","Stayed at this very well kept beautifull hotel for 2 nights with family. Amazing hospitality helped me to recover my lost money from a local driver though it had no concerns with hotel team. Great food, service well kept rooms and amenities. The multiple  restaurants provide an arrey of cuisines. Rooms with a view if galle or ocean.","Date of stay: April 2019"
"Resort794224","Very well presented hotel","Great place to stay on route to the airport. Clean, great facilities and welcoming team. Watching the sunset by the Pool, buffet and rooftop bar were all highlights. Thanks and look forward to next time.","Date of stay: April 2019"
"Seaside50430644281","Excellent Service","Great stay, excellent service with very nice people. The room and the hotel is good but not the best 5* hotel in the world, but the service and the people working there are very nice, helpful, they really care about you, and it makes the difference with other hotels. Nothing to complain during that stay. Thank you very much. Compliments to Glen at the Executive Lounge, to Nishani at the Business Center, Valerian at the Front Office, and to the rest of the staff.","Date of stay: March 2019"
"seday23","Great location","Stayed here recently for our first night in Sri Lanka. The staff were very friendly and attentive. I had requested where possible to have a room overlooking the Galle Face Green which was kindly granted. The breakfast was very good and the hotel is located near to many bars and restaurants. Their roof top bar was a nice place to have a drink in the evening.","Date of stay: March 2019"
"PWK","Good","We were only here for one night after our flight. The location is good, staff fine. If you get chance walk across the road to the Old Dutch Hospital where there are a number of bar's and restaurants. We would return.","Date of stay: April 2018"
"cry4rock","Dinner with family at The Kingsbury Hotel","We had a great time while enjoying a wonderful meal. Great food, and nice atmosphere. Customer service is really nice and friendly. Verity of desserts are mouths watering. Looking forward to going there again, in a few months.","Date of stay: March 2019"
"Sanjeewa A",,,
"Skyward37",,,
"Emilyluu",,,
"Tcscmk","HighTea with a friend","My husband and I enjoyed our high tea but considering the new port is being built in front of the Kingsbury their is no ocean view.  High Tea was an amazing spread of everything from savoury to sweet. No need for dinner that night.","Date of stay: March 2019"
"Alexandra",,,
"Arden55",,,
"Anjali D","A lovely hotel in a great location","A lovely hotel with modern finishings.   The rooms are well appointed and have all the amenities one requires.   I particularly like the Bulgari toiletries which was a nice touch.   The view from the rooms is lovely  - a little bit of city with the sea.   Staff were very helpful and the check in was quick.     The location is great - a few minutes walk from the beach as well as Colombo's nightlife and restaurants.   The view from the rooftop bar / restaurant is great, as are the cocktails.","Date of stay: March 2019"
"Patricia B","Pleasant 2 night stay","Hotel has a wonderful selection of food in their buffet- beautifully prepared and fresh. We enjoyed the peaceful surroundings of the pool in the middle of the busy city. Friendly Pryantha the concierge looked after us and we enjoyed our chat about life saving in our two countries.","Date of stay: March 2019"
"Sofia B","Good location and great service","Stayed at this hotel only for one night. Location was great if you like to explore the city and close to the sea. The roof terrace has a great view. Room not so spacious but clean. Lamp switches were a mystery and no hooks to hang things in the bathroom was a minus. Breakfast buffet had a good selection. We would stay here again.","Date of stay: March 2019"
"Craig B","A big suprise","Not knowing quite what to expect from Colombo we were very pleasantly surprised by this hotel.  Very courteous and efficient staff, our room not ready on arrival so an instant upgrade. Great way to start.  This hotel is in a great part of town, plenty of trending places in the lanes around the Dutch district to eat and drink pity we are only here for one night. The highlight though is the biggest buffet in the world, maybe the universe and at around $25AUD a head how can you resist. Highly recommend.   There is though a downside, expansion/reclamation of the foreshore in front of the hotel will mean in the next few years what was once beachfront, will eventually be back streets, pity really, so visit soon.","Date of stay: March 2019"
"Dave LG","The ""posh"" part of town","Was here for a wedding and to see Colombo. This hotel is right in the middle of where you want to be to see the sights in Colombo- The Presidential buildings are next door, markets, St Anthony's cathedral, temples, CCC (Shopping centre) and Galle face (park) are all within walking distance or 5-10 mins by tuk tuk. The area is SAFE.  THe actual hotel though, has the feel of an upper market hotel with piano room, pool (kids pool as well). The only drama is sometimes the lift wasn't working and service was hit and miss. If you are using this as a base camp to head out then you've chosen well. They are reclaiming land next door so this location will only intensify itself as the heart of the tourist region.","Date of stay: January 2019"
"Annie S","Very nice hotel!","Great hotel annd excellent location in Colombo! The staff is very helpful & courteous too! Except... we had many mosquitos in the room, and despite several requests they did not look at sorting this problem out. Also they gave us a room on the second floor (which they call Priviledge Floor) with a balcony.. great view & everything! However sadly every morning they would be washing the hotel windows and without any prior notice to the guests the water would fall on us from above when we were sitting on the balcony! Despite complaining the same thing happened every morning...... so beware don't ask for room on the second floor! Sad that a hotel of such stature dealt with the guests in such a manner...","Date of stay: March 2019"
"Stay47813407264","Based on Average Rates for a Standard Room It was a good stay,","Need to improve the customer care, overall room service, engineering divisions pro active measures need to be improved. Overall not be a money making center and customer oriented. Room facilities should be improved. Such as complimentary items from the visit to the hotel.",
"Samu","Terrible Service","Terrible IT Service, My TV was not worked during my entire 2 days and , IT guy's are coming and going back no solutions, Wifi is same. saying Wifi Free but useless service Atleast to should keep inform guest what about the issue and appologise . no one came to room and its waisted my entire office work due to this useless IT service, 3 different guys came from IT including manager and no solutions. its a shame 5 star property having this kind of silly service  Terrible not recommending this hotel to Business users.","Date of stay: February 2019"
"Connector64851566514","Fabulous location and old world charm. Wonderful hotel with one of the best breakfast buffet","The hotel has an old world charm with an exquisite lobby and fabulous service. The rooms, especially the ones with sea view are excellent, bathroom amenities are bvulgari! Morning bfast on coffee shop has perhaps the largest assortment of food I've seen at a hotel around the world!!","Date of stay: February 2019"
"Jamsimsafc","Very Nice Hotel","A well located hotel close to most central things in Colombo. Nice interior and good restaurant both for breakfast (full and comprehensive buffet) and dinner. The pool is very nice and looks over what is left of the sea view (building work reclaiming land blocks it). Room was a touch small and showing signs of age with air con very loud and light comming in through the door at night however it was very comforable and the bed and shower were excellent. Staff were great and due to location i'd definatley stay here again.","Date of stay: February 2019"
"Deirdre980","Fantastic stay!","I stayed for 2 weeks here for my first time on a work trip. I was given a beautiful room with stunning views of the Galle face and couldn't have been made to feel more welcome and comfortable. All the staff are amazing! The bed was so comfortable and the vibe of the hotel is fantastic for both business and pleasure. I would recommend for anyone that wants to enjoy the wonderful Sri lankan hospitality","Date of stay: February 2019"
"jains753",,,
"Shashikant P",,,
"Scott193",,,
"saba k","good feeling","i was there in march 2018 with my friend.the hotel has very good location.the staff are very friendly and helpful .at first our room was very noisy , when i asked reception  ,they changed the room very soon. the hotel lounge was very beautiful.the breakfast was very varied from local food to international.rooms very nice clean and have comfortable beds. i liked the hotel and recommend it.","Date of stay: March 2018"
"Jocelyn V","Great for value.","My husband and I stayed at the Kingsbury for 2 nights. We were upgraded to a beautiful suite. Room had a funky smell but everything was clean. We had chocolates set up in our room which was a nice touch. Breakfast buffet was great each morning with a great variety. We at dinner at the Oceans Seafood restaurant and it was ok, nothing outstanding in our opinion. Roof top bar had an amazing view & great cocktails. The staff throughout the property were amazing except the pool staff. They did not understand our English at all & service was slow (not many people at the pool when we were there). The gym is quiet small but has all you need for a workout while on holiday, clean with water bottles at all stations. The location of the hotel was perfect for a short stay in Colombo.","Date of stay: February 2019"
"Tharindu Pitawala","Excellent service by Anusha.","We planned a surprise birthday party for our friend and Anusha who works at the high tea lounge helped us a-lot and she was very friendly and her service was perfect. Had a great time and the food was really good.🙂🙌🏻","Date of stay: February 2019"
"Suff0lktyke","Smart hotel but poor communication","Overall we were pleased with this hotel which we booked at short notice due to another property letting us down.  I think my only gripe was that I contacted them three times through their website to book a meal for my wife’s birthday which would be on the evening that we arrived. I never received a response and had to arrange it when we checked in. A staff member helped us but the restaurant was full and we had to book for a table in a foyer area. Reluctantly we accepted this. They need to get their communications with customers sorted. It is reasonably located to the Colombo Fort station and we walked there with our bags in 10-15 mins. The staff will direct you.","Date of stay: February 2019"
"Bigdave1991","Average definitely not 5 star","Positives Hotel itself is very nice with plenty of restaurants and bars Cons Whilst the hotel itself is of a good standard the service is not 5 star at all there are staff outside the front of the hotel that don't open the doors for you or greet you when you first get to the hotel nor do they offer to help with your bags. The food and drinks are overpriced massively you expect them to be higher in a 5 star hotel but not by the amount they are. We did try one of the restaurants and in my pizza I nearly choked on a piece of bone that was in the mince topping they begrudgingly agreed to take that off the bill. They have a buy one get one free drinks offer for one hour of the day and then try to claim it's not for that drink and you have to order another round to get it free which","Date of stay: February 2019"
"arn","Dying place, low standatds below 5 stars","- Rooms: from bad to worse, no internet, strange woman in the noisy corridor,  - pool: too loud music to relax as of 11 am I wd not recommend this hotel, neither as a 5 star hotel, nor as a place where to relax",
"Nimeshana Perera",,,
"Adam R","Overall a nice hotel","We stayed in the Kingsbury two nights before we flew on to the next stop on our leg. Overall, the location is great, really close to a lot of the amenities. The hotel itself is well presented, the room was really comfortable, if needing a little lick of paint here and there to sharpen it up.  Check-in / reception were really friendly, as were the bell boys. It lacked a little polish to make it stand out amongst other 5 star hotels, but for the price, it's a really great hotel.  One slight demerit was that our window didn't have the greatest of seals, so when they had the DJ on (Friday night), it was fairly loud in our room. It stopped at 11 though, so not the end of the world!","Date of stay: February 2019"
"Sag79","Great place to spend Christmas","We have spent three nights in this establishment and absolutely loved it from the location, to the executive lounge and floor, to the service. The hotel has a lovely bar on the rooftop and the Japanese restaurant is truly recommended. The room was cozy, and the buffet breakfast was awesome in terms of choice and quality. Will return!","Date of stay: December 2018"
"jaytara","Excellent rooms","We spent our last 2 nights in lovely Sri :Lanka at the Kingsbury in Colombo. It offers good value for money, rooms are modern and well furnished, with a terrific rain-shower. However, I did not like the mirror wall in the cramped bathroom, off-putting and crass IMHO. Housekeeping needs improvement, no spare toilet roll, no tissue box, towels taken away but not replaced etc. All provided promptly on request, but that should not be necessary. Breakfast buffet is excellent with good service, coffee/tea poured at the table. Situated at one end of Galle Face ( other end is Galle Face Hotel), adjacent to the massive Fort City project, construction of which will start soon. Check-in staff assured us that our rooms ( 205/215) would have a view, turned out to be completely untrue; they","Date of stay: February 2019"
"Rajan520",,,
"Seng Chai L","Stay","Hotel with nice environment. The service needs improvement for a 5 stars hotel. On the third day of staying, a room cleaning staff just shout at my door while I am showering and the ""Do Not Disturb"" sign is on. On the last day, check-out is a frustrating process. The computer system is down they took a long time to settle the check-out. Ordered in-room dining but the receipt is no where to be found. Even though I have given my credit card information for any additional charges. I am still being charged of the in-room dining. The service level is not acceptable for a 5 stars hotel.",
"Manprit1712","Excellent Service, Good Food","We have been regulars at the Hotel everytime we visit Colombo for a casino trip. Room wise, their Standard rooms are literal as per the name - very ""Standard"" in size and equipped with standard aminities a 5 star offer. The Suite rooms are nothing short of a palace. The bedroon has glass walls on 3 sides offering a gorgeous view of the sea. They have recently opened Celavi on the rooftop. Those hailing from Singapore/Hongkong/KL would instantly know the name as its a chain of open air (mostly rooftop) restaurants offering amazing food and amazing view of the city.","Date of stay: October 2018"
"Asim Shakil Elias","Bad experience","This hotel is over rated.  Some of the staff members are good but most of them need some basic ethics. No towels when I cheked-in, called the house keeping two times on the first day to bring it for me. On the second day, I was away for 4 hours with the instruction to get my room make up through turning on the notification light ouside the room but returned with room not being touched. Asked the staff working nearby and he came after 20 mins. Again the towels were not provided and had to call housekeeping many times for the same and finally got it in the evening. Just two complimentary water bottles were provided on the first day nothing on the second day. Room was given near backyard of the hotel with a view of the car park. All together a very bad experience at this property.","Date of stay: January 2019"
"A sammy","Kingbury part 1","Thank you for your email , we had a good relaxed time at your Hotel facility and yes we defiantly recommend to friends and family to your destination and will give a 9 out of 10 for satisfaction good services all around except for the Honey comb restaurant bar services was not good at all slow and no customer care , my special thanks to the concierge manager who was extremely helpful and very well mannered","Date of stay: January 2019"
"iMMiJaY","Colonial hotel","This was our first stop on our SL trip. The hotel had a very colonial feel.  Decent size room.  Breakfast was great. Lots of choice and all well prepared.  The hotel was also located in a reasonably good area within waking distance to restaurants and curio shops.","Date of stay: September 2018"
"Asoka","The Kings","As we arrived we were warmly welcomed by the staff.Staff was excellent, extremely helpful.The kings offers an extensive cocktail menu. Special thanks to Mr Thilina who take care of the place  Ideal location for a different vibe will definitely recommend to anyone.","Date of stay: January 2019"
