user,review_title,review,date
Romasali,Thank you.,"I was in rooftop an it was amazing experiance because special thanx to bathyia ,he explain me lots about colombo which was exact information i needed so this is the thanx for ozo .keep up the good work guzs",Date of stay: February 2018
Daved63060,Felt like a change of scenery in Colombo,"Usually stay in another hotel when visiting Colombo but decided to give Ozo a try. Rooms were good, food was good, upstairs pool area service was a bit slow but it was packed ! Sunset from the pool area very nice ! All in all stay was good. Comparatively speaking would not be my first choice but not far behind. For me the location was a bit out the way compared to where I normally stay, but nothing that one of the hundreds of Tul Tuk drivers could not help out with.",Date of stay: March 2018
vidushi a,Chilled but horrible service,"We stayed 1 night at Ozo. The room view was lied to us about. The service was horrible, the man who bought our suitcases up left then outside our room door which was a bit of a questionable moment.  The breakfast was a nice spread but the guy who makes the hoppers kept disappearing. Almost felt like we are asking for too much when ordering. We enjoyed a ambience mostly at the rooftop bar but the pizza was extremely bad! The drinks were ok. What really put me off was the fact that they just didn't trust you when you said you wanted to sign the bill to your room. They wanted the payment then and there and to the extent of being very rude. We had to wait for our bill for atleast 30 to 45 mins. I ordered a starter at the rooftop bar but it was conveniently forgotten and I never",Date of stay: March 2018
Ushan G,Ushan Gunasekara,Excellent Hotel to Stay with nice view of the Ocean & very clean toilet & all areas in the Hotel & the best is ON14. Also Mr.Anthony was very accomodate for a early check in with no additional charge.,
Trash_Mad,,,
Devan G,5 night stay,"We enjoyed OZO. Check in was no fuss and the staff were pleasant. Over the phone direct reservation resulted in a good rate that we appreciated and on request we were upgraded to a room on higher level that had both city and ocean views.  We needed some assistance with some personal printing, the night manager was very helpful, thank you!  The view from the roof top was great, we loved the roof top pool, the water was clean and cool and we enjoyed early morning swims as well as afternoon swims.  The gym was a good size with good amenities that we used quite frequently. The gym has a full glass wall overlooking the urban landscape which is quite nice. It's a bit hot in the morning as the sun rises on this side.  The staff in the roof top bar were very friendly and provided great",Date of stay: March 2018
AronPerera,View great but service?  NO!,We heard about ozo having a great rooftop. So we decided to visit.  The view is really nice.  But the service is horrible.  We waited soo long that my girlfriend got annoyed with waiting. They look soo long to take our order.  We couldn't wait any longer so we left.   Didn't expect this from Ozo :/,Date of stay: January 2018
Paul S,Hit & Miss especially on Customer Service....,On arrival we were met with a team of female staff that looked really miserable and our check in with first impressions was not brillant and we gladly checked into room 1114.  The rooms view was great part sea and part city looking over Colombo and be it the room was in need of some TLC such as carpets entering the room were heavily stained and the bedside lamp bulbs had blown and the TV remote was dead in need of some new batteries and overall the warm was slightly tired but we carried on with no stress.  Our second day we encountered terrible WIFI and this went on until we checked out and staff just said on reception it happens all the time as the property is busy..... Well HELLO address the situation or people may go elsewhere .....  Overall the property does need to address,Date of stay: March 2018
YXQ,Great view & great comfort!,"Room is really clean and bed was one of the most comfortable one among the hotels we stayed during our 10-day trip to Sri Lanka. TV channels are functional (finally!) and provide good entertainment late into the night. Affordable laundry services available (if sent to them by 9am, laundry can be returned by 6pm same day).  However, we wouldn't recommend ordering food - at least for room service as the food is really subpar. If you are travelling to the airport from the hotel, we'd suggest Uber as an alternative as the hotel do quote a little higher.  Overall, our stay with Ozo Colombo is a pleasant one!",Date of stay: March 2018
TinLizzieBeth,Great view,"Nice clean, modern hotel.  Welcoming reception and valet staff. More a business type hotel than for tourists but not fair from a train station.  Views from the top floor are wonderful.  Service at the top floor restaurant/bar was very slow.  Food was okay and they sent us away with a nice boxed lunch at our 3 am departure.",
Womanbehindalens,Good value,"The Ozo is a very decent hotel right across from the beach in Colombo. The rooms are decent and the beds are extremely comfortable. There is a great rooftop pool/bar/restaurant, but be warned that the food is hit or miss. The breakfast buffet is good though.",Date of stay: March 2018
Herman Jan M,OZO = ONO,"Bad experience during our 3 day stay. Started at check in, continue at the rooftop bar where we had to wait over 35 minutes for our food. Staff is not very service minded. Location is far from ideal , difficult to get tuk-tuk , far away from anything , no decent restaurants close by.",
carlversustravel,"Modern, mixed vibes","We were drawn into booking OZO due to its beautiful rooftop pool and lovely bar so we were slightly disappointed to find the pool quite uninviting (most of the seating faces the pool and the small decked area lacks a 'lounging in the sun' kind of vibe with most people fully dressed, drinks in hand) and the bar on the pricey side - but hey - that what you get with great rooftop views in city centres I guess. On a plus - there's a happy hour!   Other than than, the hotel was lovely. The lobby, restaurant and bedrooms were finished to a very high standard. The bedroom and bathrooms are very swish and modern with everything you'd expect in a new built, pricey, international hotel. The bed was super comfortable and the TV had the best selection we'd seen in Sri Lanka.   We opted for",Date of stay: January 2018
Richard D,Relative small and perfect hotel for relaxing after a long flight,"The hotel is situated outside the center of Colombo, but the hotel itself has everything for a good relax after o long flight. Nice rooms, good food, a top floor outside swimming pool and very good service.",Date of stay: February 2018
Tahir H,Good for a short stay,"Stayed for 2 nights . Location is right on the beach but there is no beach access as there is a train track in between and the beach is all rocky . Reception staff are friendly and very helpful. Rooms are well equipped with all amenities ( TV, internet, safe box etc.) . Beds are comfortable. The pool is on the rooftop and has a nice bar and the pizza and sea food is very good . Breakfast spread is great and has regional and international food selections . You can order fresh fruit juice with some additional charge . I would go back again and would recommend this hotel for visitors to Colombo",Date of stay: March 2018
Bill G,Well located for touring/shopping.,"Our final stop after 10 days touring and no complaints. Much more a city hotel than many others and, as always, very efficient staff.  We took the opportunity to take a late checkout as we had a late night flight - and there is a limit to what you can do once you have done a final pack!  As always in Sri Lanka - leave the rushing to someone else!",Date of stay: January 2018
AK_2908,Nice Hotel,"Booking in Colombo i wasn't very sure of where to stay, so i chose this hotel because it is right on the beach and it is true. Good view over the ocean, but its a bit far out from everything. We spent a lot of time in the Dutch Hospital district so i wish i stayed there.   Rooms are a bit pokey and small but manageable for couple nights.  In all honesty its a nice hotel but i wouldn't stay here again.",Date of stay: January 2018
Dinithi C,Break buffet at Eat,Wow... The food was delicious.. It was not a huge spread but the food that was available was really tasty. It's a lovely place to start your day with a very soothing breakfast. The atmosphere is perfect and the view is to die for. Really enjoyed the meal and the staff was very friendly and nice. Would definitely recommend to anyone.,Date of stay: March 2018
Tanzim S,Awsome service..upgraged us for honeymoon,We are doing srilanka amd maldives for our honeymoon and choose ozo as our base in colombo. We were upgraded right away when they heard it is our honeymoon. The staffs are really friendly. Prompt check i spite of massive ques due to group check in. Modern setup. Really happy.,Date of stay: March 2018
GraemeLancashire,MODERN HOTEL WITH A MODERN VIBE,"Good sea front location a short ride from the city it is a modern built and furnished hotel which appeals to the younger visitors with a great rooftop pool where DJ s entertain in the evenings although us oldies still enjoyed the place. The rooms are smart and well laid out although the wardrobe in the bathroom is a bit unusual. Food is very good with breakfast excellent but the rooftop pool, bar and bbq in the evenings with superb views make it a great place to stay.",Date of stay: February 2018
Hessbo,,,
Lina Z,,,
DanaRadoi,In the reality is different,"the hotel is unpretentious. bed linen and curtains were dirty and the walls also. the lady from the check in was not welcoming. breakfast too expensive for what it offers (old food, dry cheese, no taste of food), the waiters after each customer were throwing all the crumbs on the carpet and it was very dirty. Is not a 4* hotel like they said.",Date of stay: March 2018
Jego B,"Nothing special but ""ok""","Just had 3 nights in this hotel. I did not find it interesting enought to recomend it. Ok breakfast, good beds, ok bathroom. The view was ok. Just king sized beds with front ocean view. We got a sideview. Had to pay 20 dollars more for front side rooms looking over the ocean. Felt like i payed alot for less. Recomend maybe getting a hotell for this price closer to the center of the city.",Date of stay: February 2018
Katherine W,"Comfortable, clean and well located to visit Colombo city","➖ Nothing! Although Colombo not for us.   ➕ Very comfy bed, nice clean bathroom, free upgrade, extensive breakfast buffet, wonderful rooftop terrace and pool overlooking the city and sea (albeit the bar on the pricey side)",Date of stay: February 2018
Arun V,Excellent place to unwind,"I stayed in Ozo in December 2017. The location is good and you can access majority of the tourist sites by taxi / Uber.   Great view of the ocean, try ask for a 12 floor upwards room. The best and most amazing part of the hotel is the infinity pool on the roof. Spectacular! After a day in Colombo its a great place to unwind.   Food is ok and the rooms are well priced. Also found the staff to be quite helpful. Would recommend staying here.",Date of stay: December 2017
Amaltrinco,,,
Kath K,Typical large city hotel but with stunning rooftop pool and bar,"Spent last night of our holiday here . Room clean and comfortable, and good location for last evening meal in Columbo. . Did not eat in the hotel ..although their airport run packed meal was less than appealing .!",Date of stay: February 2018
merritarichardson,Very good accommodation with bonus rooftop views,We stayed only one night in a twin room with great city views in one direction and the coast in the other Hotel is about 3kms from central Colombo but easy and cheap getting around via tuk tuk.The accommodation was very good with quality fittings and furniture. Buffet for breakfast and dinner was excellent. An added bonus is the rooftop infinity pool and wonderful 180 degree view of Colombo.,Date of stay: February 2018
Colleen C,Dining,"Ajith gave us a lovely warm welcome when we arrived at this hotel for a meal this evening. He gave us a first class introduction to Sri Lankan cuisine, which was expertly prepared and presented. Excellent experience and we look forward to next visit.",Date of stay: February 2018
Eva E,Very good location for start of tour,"Spent one night here on arrival to Srilanka before commencing a week tour. Rooms good size for short stay, excellent service from all staff especially the hopper bar in restaurant. Loved the fresh coconuts, surcharged at breakfast but worth it. We loved the roof top bar and pool, lovely views and amazing at sunset. Easy to get a taxi or tuk tuk to go out to eat but try to avoid ones directly outside, walk down the road a little and you will pay less, however it's really cheap to get around.",Date of stay: January 2018
Agil N,"Comfortable room, nice restaurant and roof top bar and swimming pool","My caption summarizes it all. It is a modern hotel, clean and comfortable rooms and friendly staff. There is a small gym on the top floor. The restaurant serves a wide spread of tasty food for breakfast and dinner.",Date of stay: February 2018
pjhermes,Great rooftop bar and pool,"Stayed 2 nights prior to a tour of the country. We loved the food and the rooftop bar and pool. Rooms were clean and comfy. There was a mixup with our beds on arrival, but the staff were very considerate and swapped us into a king room straight away. The pillows were REALLY soft, too soft for me, but once again the staff quickly swapped them for me. A very good stay.",Date of stay: February 2018
Nili,,,
Julia S,Ozo Columbo (not the best),"Stayed for 3 nights.  The reception staff did not advise us about a room credit and provided little information on our arrival.  The room did not have any info about services in the room.  Pity, as they offered a city tour which we would have considered if we had known.  The room was clean and tidy but the wardrobes were located in the bathroom, near the very spacious shower.  No drawers in the room, again located in the bathroom.  Credit to the staff and the buffet at breakfast and the theme night (evening meals) were good.  Price of drinks were expensive and you need to read the small print; govt and service charges not included in the advertised prices.  So watch out for that!  Food, good - not badly priced.  We nearly missed our flight on departure when the driver arrived",Date of stay: February 2018
Matteo T,GOOD OCEANFRONT HOTEL,We stayed at OZO hotel for 3 nights.The hotel is located front to the ocean and from your room you can see it. We had a dinner the last day of the year and the food was very good. Hotel have a rooftop pool and bar where enjoy a drink. Good choice.,Date of stay: December 2017
Jetsetter7x,A Cosmopolitan Getaway in Colombo,"A modern, clean hotel. Great rooftop pool and bar. There's also a small gym on this floor. I would not recommend this hotel for families, there is no children's pool and the pool is fairly deep. My top tip would be to make sure you are upstairs for the sunset. Breathtaking. Also the bar transforms at night with DJ/lighting making it very atmospheric. Breakfast was plentiful and delicious. My only critique would be new linen for the bedrooms (ours had stains on it) and potentially deep cleaning the carpets in the room which also had stains. Otherwise nearly perfect!",Date of stay: February 2018
Hasitha W,,,
Marion M,Modern spacious hotel ideal for exploring Colombo,"I was met by friendly helpful staff, my room spacious and well equipped, bed very very comfortable, food in the restaurant over looking the sea either buffet or a la carte,  snacks available at the rooftop bar and the pool just perfect after a busy day sightseeing!  A great location to view one of Colombo's spectacular sunsets!",
SriniRaoVadrevu,OZO @ Colombo,"OZO is a great value for any business traveler.  Located outside the ""congestion"" area it is a pleasant experience. Clean rooms, courteous staff, good F&B outlets.  Will certainly have this as my address while at Colombo.",
Sidney P,Nice location with ocean view,"During my recent Sri Lanka trip, I chose OZO for its location. Had a ocean view room. Eat as a breakfast place and for dinner is great. Good service. Roof top restaurant had a great view with limited choice and overpriced food. But view and open air feel is great.",
Ramnik B,Value for money with speedy service,"Check in and out was fast. Room, shower and toilet were clean, with comfortable bed, with good view of the sea. Great for overnight stay. Did not eat so no comment on that. Wifi worked seamlessly. Overall no complaints.",Date of stay: February 2018
Adeel H,Value for money,Costing around usd100 this hotel is value for money. Restaurant food is good Rooms are neat n clean Rooftop lounge is awesome. Mostly foreigner crowd The best part is that the hotel is sea facing with a railway track passing in front & is located on one of the main roads connecting to all parts of Colombo,Date of stay: March 2017
amitm579,Not a good stay,"Except a good sleep, did not had any other good experience. Food not upto the mark (at restaurant as well as In Room). Not much Indian and veg food option. Bath soaps & shampoos smell bad.  Tea cups in room dirty. Broken electric kettle. Limited TV channel options. No AC remote. No night light in room.",
Anamika S,Stay at Ozo,"The breakfast is amazing, the staff is very polite and it has an amazing rooftop bar. The beds and rooms are very comfortable. The hotel is very safe for female travelers. It is one of the best hotels to stay in Colombo.",Date of stay: February 2018
SomersetTravelBug,Over Night Stay,"We stayed one night at the start of our Sri Lanka experience, which was a mistake we should have stayed near the Seaside resort of Negombo which is only a 20min drive away from the airport. The OZO hotel bedroom room was clean, and modern with good service on the roof top bar, which has the swimming pool, food was ok. The breakfast in the morning was very good and the view over the Indian Ocean was amazing.  All the staff looked afters very well.",Date of stay: January 2018
wanderingdubyas,An oasis of calm in a busy city,"We stayed here for the first night of a guided coach tour of Sri Lanka. It's in a good location for sea & city views, especially from the 14th floor rooftop bar. On the other hand it's on the opposite side of the city to the airport so it took our coach an hour and a half to crawl through the jams. Our room, bed and bathroom were large, clean and comfortable, the big screen TV, wifi and aircon worked perfectly and the food and service in the buffet restaurant were very good.",Date of stay: January 2018
lcam03,One night stay,This was a sleep over hotel for myself and husband. We had a very warm welcome and the staff went out of there way to tend to our needs. Our room was nice and clean. I was very pleased with the standard. Our stay included breakfast and there was a large variety of different types of foods to try.  Wonderful. Would use this hotel again.,Date of stay: January 2018
1blokeCA,,,
Realistic Travellers,,,
suganthan001,Couple,"We had a great time at your hotel.Clean room, good locations and good varieties of break-fast. Top pool also is very nice. Staff are very friendly and helpful. I would recommend for couples and families for stay.",
Ap_cZ_Collin,,,
treckingtheshores,Truly the worst value hotel I have ever stayed in,"we paid 175 dollars per night, for seven nights, myself and two children, one  9 and the other 11 so all three of us were in the same bed. On arrival after they had already debited my account for approx 1000 dollars, a mother with two children all exhausted. They wanted to charge me another 220 dollars for breakfast that was already included. They tried to palm us off with a dirty room with partial sea view. After much complaining they changed us to a room with sea view and blamed the massive debit on my account to sri lankan taxes. The room was clean and the sea view is amazing. The food was awful, all meat including pork and chicken was under cooked which for children is totally unacceptable.  The staff were not polite and not helpful, value for money was appalling and for",Date of stay: January 2018
Akankhya,Stay only if the pool view matters,"The pool is on the 13 th floor and sea facing.. The wind is so strong that it flies away everything. In such a place, a heated pool would be a less torture on the guests. I could see people shiver inside. We tried to order room service. Took us 25 minutes to get connected to someone. No one from any department answered the phone call. It was really frustrating. We even call the number on the web from our mobile phones. Twice. Once when we wanted to order room service and no one answered the call and other time from outside to check till what time the restaurant was open. Both times no luck!  We went to the roof top bar and sat at a table, requesting someone to take an order and no once came to our table. All the waiters were hovering around the guests with the lighter skin tone.",Date of stay: January 2018
Haleem L,Seamless Arrival experience,Thank you Team Ozo Colombo .. Everything was Perfect .... GM Roshan to all at the Hotel is Doing A excellent Job by ensureing Guest Needs are Met and delivered on time .. thr Reservations team is Perfect ..,
Tulika,Seemed geared for business travellers,"Stayed here for one night and felt hotel is more appropriate for business travelers. Location is not very convenient for exploring Colombo, everything is bit far. There are some restaurants nearby by but attractions and shopping is not close by. Rooms were clean and average for a 3 star hotel. had no issues with room or front desk staff. Breakfast buffet was good, lots of options for both Sri Lankan and western items.  The infinity pool was very small and surrounding area was very congested with bar seating all around so not a great place to swim or relax in the water.  Had dinner at the rooftop restaurant which was average for me, the service was super slow and I got the feeling they didn't wanted to serve us there. In fact we were asked to move from a table we picked to a",Date of stay: January 2018
Ildiko M,,,
Mars1964,Great stay before going to airport,"We stayed for the afternoon and evening , since we had previously paid for an overnight stay, before going to the airport for a 1am flight. Clean room and bathroom. Nice rooftop bar and pool. Nice restaurant and selections helped by Mr. Ajith. Checked in and out by Mr. Kridhik who also arranged for a snack box on the way to the airport.",Date of stay: January 2018
Oz10,Stay at Ozo Colombo,"We stayed at this hotel for 2 nights recently in Jan 2018 organised by our tour operator. We were initially given a room with view of the city and beach but it had two single beds. We had requested a queen bed and they agreed to change our room but it faced roof tops. We didn't mind that given we spent most of the day touring or as t the rooftop bar.   This hotel is modern, bedrooms clean although a bit compact and nice bathrooms - love the shower ring. Free wifi. The breakfast is superb - good choice and great water views. Note that omelette is available only if you ask and located at the rear of the buffet setting.   Beautiful bar and happy hour is welcome. Water views with the rooftop pool is superb. Hotel ideal for youngsters or couples - young and old.  The only negative is",Date of stay: January 2018
wusak,ozo is suitable choice.,"if you would like to stay in Colombo, this place I recommend. However this place is far away from business center and shopping place, a lot of local taxi 'tuk tuk' are serving you all day all night or car service from hotel.",
717masayas,GOOD TO STAY,The hotel is in good location for my work .  clean room . i had good sleep. I like the break fast.  Your gentle staff support me airport transport etc.  I must have experience bar and dinner at restaurant next opportunity. It was happy to have good experience in my first visit to Sri Lanka.,
alfredarbogastj,Alfred From France,"Good Hotel, nice room, i liked the shower. Pool was a little bit fresh, but really nice see view. I recommend this hotel. The restaurant has a good choice, and food is ok. It's dommage that the beach nearby is so bad with a lot of plastic.",
sheyb2,Overnight stay,"The unfortunate part of my trip to Sri Lanka was that I spent just one night in Colombo and hence didn’t really get a feel for the city. This was a great hotel. A little away from the other hotel establishments. It overlooks the sea and railway line but not noisy. The main tourist areas are not far away but the lack of pedestrian walk ways makes a taxi an easier option. Go fo Uber as prices are less varied.  The hotel is clean, modern in design. Beer hotels tend to have smaller rooms these days but this is not a complaint Breakfast was great and varied. The staff were efficient. It was a good starter impression of Sri Lanka but as our stay was brief.",Date of stay: January 2018
Chad M,,,
CarlyM,,,
HavePillowWillTravel,,,
Prakash Mundra,,,
Kate H,Pool bar!,"Other than the shower having grime in it and the room not really being what I expected for the pruce, the view was incredible from my room and the rooftop bar was by far my highlight! The staff were also very friendly.",
Pradeep D,Experience with Ozo at Kandy and Colombo,Ozo is located at a neat place... Ozo Colombo is sea facing... Breakfast buffet spread was amazing and very tasty as well... Very good staff who are friendly... Very neat and tidy maintenance... Value for money...,
Smurf747,OZO Hotel Colombo,A pleasant hotel and very friendly. The position is on a main road and railway right on the coast. It is not pedestrian friendly but within easy Tuk Tuk reach of the City. Ideal for one or two night stay on arrival or departure from Sri Lanka and one day around Colombo is sufficient. Hotel provided a car and driver at a very good price  (approx £20) for 6 hours.,
justyna702,Good Hotel with Really Great Breakfast,"We stayed in OZO Hotel Colombo upon our arrival to Colombo. The hotel was very good, clean, professional and the breakfast was great. Generally, recommendable hotel to stay in Colombo! We recommend it.",
Vivienne P,An oasis in a cacophany of noise and grime,"We arrived for our 1 night stay at the Ozo hotel and immediately felt welcomed and taken care of. This hotel is modern, clean and well though out. The beautiful rooms are well air conditioned, have fast wifi and beautiful en suit amenities. The rooftop pool and bar serves excellent bar snacks and great drinks. Breakfast was abundant and delicious. We were sorry to only stay 1 night but thankful we had a really quiet and peaceful sleep before continuing with our travels.",Date of stay: January 2018
Ben Here Done That,An Average Business Hotel -- Nice Rooftop Bar and Pool,"To cut to the chase, this is your ‘par for the course’ basic business hotel. Nothing too opulent and by all measures, quite functional. The west facing rooftop bar and infinity pool is a nice touch and certainly the highlight of the hotel if you’re into sunsets on the water... it is what made this otherwise 3 star review a 4 star review.   There are a few things I wish they would put some more effort into. For starters, their lobby area is just a small plastic-y and white particle board reception area and a nightmare of clutter in the busy times with people and very little waiting/seating areas. So, if you’re waiting for an Uber or your fellow guests, plan on standing around and trying to find a spot that doesn’t feel like you’re in a market. Secondly, the toiletries are",Date of stay: January 2018
Rosie182014,Ok but without the wow factor,"Stayed in many hotels etc in Sri Lanka but this hotel lacked warmth and the traditional welcoming approach of other hotels . It's not in a bad location and rooms are clean,modern and spacious . The roof top bar had lovely views of the Indian Ocean and breakfast is tasty .",Date of stay: January 2018
Paul H,"Very pleasant, clean and well run hotel","This was the first night of our trip to Sri Lanka and a simple one night stop-over. We were very pleased with the friendliness of the staff, the good quality facilities and the excellent rooms. Although the hotel is quite a way outside of Colombo city centre, if you are staying for a short period then this should not matter.   In summary, a very nice hotel with good rooms and excellent staff!",Date of stay: December 2017
parthjha,Stay in Colombo,"Very average experience. The hotel's location is fine. The staff's approach is mixed (in rest of the hotels in SL, we had a very friendly experience). Room is very standard. Nothing for kids in the hotel.",
tC-21-12-Ct,Roof pool and bar are the highlight,"Rooms are clean and well furnished, pleasant staff & smooth check-in (though room keys not working for first few hours), good location overlooking the sea south of Colombo. Beds are extremely comfortable. But the main reason why we give this a 5/5 is the superb pool on the roof! Perfect place for our young teenagers to spend 2 days at the end of our visit to Sri Lanka.",Date of stay: January 2018
karabbani,Great place to stay in colombo,We loved the room - stayed on the 12th floor - great view of the ocean and the city. Wonderful service - my wife is finicky about clean towels and bedding - they were wonderful. Enjoyed the hotel very much.,Date of stay: January 2018
john2018313,OZO,"I loved our oceanview room high in the building. Easy access to most things although some travellers may need tuktuks or taxis for their Colombo adventure. We are walkers and loved discovering the neighbourhood. The rooftop pool and bar/cafe are great. Without exception the staff were friendly, courteous and helpful.",
Anil D,Great value for money,"We stayed for one night only but it was a relaxing stay at a great location with a view of the sea from the room. The staff is patient, non intrusive, helpful. Room service was great. Breakfast was a good spread. We didn't have the complimentary dinner as we went to the Crab house. A nice hotel to stay in Colombo",Date of stay: January 2018
Adi K,"Excellent service, good price and great view over colombo","A great hotel, with a breath taking view on the sea and the city of colombo, you can see form time to time the train going from colombo toward Galle going alongside de sea in front of the hotel. it has one of the best rooftop bar in town and the staff service is excellent. From the waiter at the entrance to Kuhanjith at the reception, i already felt highly welcomed and taken care of. The service is diligent and the rooms a nice clean and modern. looking forward to stay there another time!",Date of stay: January 2018
Thebuke,Great stay for a short visit to Colombo,"Lovely clean, modern hotel, with a fantastic rooftop bar/pool. If you want to stay somewhere with a lively atmosphere at night, then this is it. Rooms were very comfortable, and I was lucky to have a seaview room, which was fantastic. Huge bay window with double glazing so, no outside noise. generous sized room, and very neat, clean and modern. The staff were somewhat disinterested, however I had no issues whatsoever at this stay.",
NataliePatricia,,,
tiffany m,Modern Hotel in Colombo,"My husband and I recently stayed at Ozo for two nights. The hotel is nice and modern and the staff is friendly. The rooms are nice and modern. There is a cool rooftop bar and pool to relax at and have a drink. Overall, it was an okay hotel. The location was a bit odd as it's a tuk tuk ride away from the market and other sights.",Date of stay: December 2017
Denis A,Beautiful room in a nice hotel with OK! window view,"We liked: - the room ( size is good, bath is well maintained, bed was awesome) - pool  - breakfast - stuff - hotel style - quaintness (no noise from crowd street nearby)   We didn't like - construction near to hotel ( no noice but ugly)",
Flane,"Newer Decor, but lobby is a let down","The Ozo rooms were modern clean and not cramped. Innovative features included  a swivel mounted Tv,  spacious shower recess, without  need for door Wardrobe in the bathroom walkway  Soap dispensers replacing the customary bar of soap The infinity pool and rooftop bar are great to experience spectacular sunset over the ocean that is just across the road. The letdown is the lobby that has just one restroom for use by ladies and gents.",Date of stay: January 2018
SJPMelb,"Great seaside location, excellent rooms","Tasteful, contemporary rooms, and well-priced compared to the top hotels in town. We loved the location, especially with the city and ocean view. The breakfast buffet was good. I would so have loved to give this a top score, but as mentioned by another reviewer, we resented having to pay a compulsory NYE gala dinner and party charge even if we didn't want to attend the dinner and/or party. That said, the dinner was excellent.  The rooftop bar has a superb view, good drinks and decent food.  The one drawback was the service up there, which was very slack.",Date of stay: January 2018
Joshua J,Good hotel need more communication,"The hotel is amazing, lovely facilities and good events put on. The view from the room is stunning and it is incredibly clean. However, when booking thought sites such as booking.com it would be useful for the hotel to let guests know about extra charges for example; the compulsory gala dinner we have to pay for even if we don't want to attend it. Also let guests know the pool won't be available to use for the entire day before the New Years event, I know it's a special occasion but I'd just prefer some communication from the hotel.",Date of stay: December 2017
ycastle,Fantastic option in colombo,"Very very nice hotel . Super friendly staff , great food , not expensive in compare to some . Perfect food few days exploring the city . Very clean and comfortable ,specially the beds . Some of the best food we had in Srilanka and genuinely lovely helpful staff",
Natalie L,Moderne and nice hotel,"It's our first time in Asia. We were very happy with this hotel, it's an modern, nice and clean hotel.   We ate a buffé the night we arrived and breakfast buffé  We got an good size room with big bathrom. The hotel is next to the coast, but not placed at the area where one go the beach, then one must go further to find a spot.   The hotel is placed on a very busy street. We are not used to walk around is this kind of crazy traffic. We walked over to KFC one night with our fingers crossed, haha.  There's one parallel street with lots of shops near the hotel.  Nice pool on the roof on the 14th floor.",Date of stay: December 2017
mah_kh1362,,,
Sonika S,,,
sahil2016trip,Terrible Service,"I ordered breakfast on Monday 25th Dec 17, they offered cereal, my wife was unwell that day, same evening I asked if I could get cereal for her and was told no, the full kitchen is closed, absolutely ridiculous, they had the cereal but chose not to service the customer, how hard is cereal!!!",Date of stay: December 2017
pops_kay,Brilliant view of the Indian Ocean,"The hotel room was on the whole good, with comfortable beds and a great view of the Indian Ocean, which served as the icing on the cake. However, almost everything from toiletries to Coffee Mugs, were available only, on request. The service at the roof toop bar,wasn't the best, yet it was possibly one of the best places to witness the sunset - an incredible sight, not to forget the infinity pool and it's effect!",Date of stay: December 2017
Y2K,Fresh start to the vacation,"we stayed at this hotel as our first stop in Sri Lanka, It was a good start to our Vacation,  the rooms were pleasant and clean. The food was good and the staff treated us well during our short stay. Thank you team OZO.",Date of stay: December 2017
W0rldtr1pper,Highly recommended hotel,"A beautifully maintained, spotlessly clean hotel with bright modern facilities. Friendly, polite staff. Comfortable rooms and a beautiful rooftop pool area overlooking the sea. The hotel is in an excellent location in the heart of Colombo, perfect for sightseeing, shopping and dining.",Date of stay: December 2017
Siva S,Vacation,"Good location good value for money. Very nice staff. W Ocean view is absolutely stunning. Breakfast is good too. watch out for roof top music in the night, if you like a quiet room mention it to the hotel staff.Other than that highly recommended.",
AinaK2013,Great view - Ok for a night or two,"Absolutly top view from the pool / bar area at the top of this modern hotel. However, cannot recommend for more than a couple of days. Slow service in reception. Extra charge for organge juice at breakfast. No charm at all.",Date of stay: November 2017
Hildegard W,,,
X2986CUpaulm,PAUL MITCHNICK STAYS AT THE OZO 3 TIMES,I found the Hotel to be first rate. The food was very good and the service is very accommodating. I will hopefully get to stay at the Ozo on subsequent trips to Colombo.I do however resent having to fill in more words in order to submit my review.,
prasantaa,excellent,"excellent ..  .. good location... from top floor its view is very good.  hotel Staffs are very good specially in reception ..hotel in may be add more variety of food in lunch hour. ... scenic beauty is very good     thanks &  Regards prasanta Acharya, Delhi India",
Richard B,Great pool and delicious seafood night!,"We stayed here for a night a few weeks ago and it was perfect for what we needed. Sea views from our room, a stunning infinity pool on the roof, a DELICIOUS seafood buffet in the evening and great breakfast buffet the following morning. We were as short journey from the temples, markets and areas of Colombo that we wanted to explore. The room was modern and comfortable with very comfortable beds.",Date of stay: December 2017
Ajay,Comfertable clean hotel,"This is a beautiful hotel. Very clean. Nice bathroom . Extremely comfortable bed- I just loved that bed! We had ocean view room and it had clear, uncluttered, beautiful view of sea. Sound proofing was great. Wifi connection was good. Breakfast was amazing with good spread and all dishes were well prepared. I especially liked apam; though there was a bit of a rush at that counter. They helpfully allowed us late checkout.  On the negative side, rooms are small. Card swipe inside the lift was a pain- it just refused to accept card unless you held it real close for some time.  I saw other guests struggling too. Minor plumbing issues- toilet spray wasn’t working properly. Location of shower knob was quirky. Some error in telephone- I could not call room service directly. Every time",Date of stay: December 2017
Pradeep Ghosh,,,
kevinmarks2017,Noisy,"I had a joining room. You can hear everything thing that goes on the the other room.  Including them having sex. So i feel my room lacked privacy.  Also at check in, i had requested a double / large bed even though i was a solo traveller.   The person checking me would not accomodate. I was ready to leave before she aggreed.   I would not stay there again.",
David A,Great Place to Stay,"Modern, clean, comfortable. Realty God value and great service. The food is good and the service is reasonable quick. Parking is a bit OF a mess. But once inside all is great. They do not have enough staff at Front desk so you need to be patient. Staff are great they just need 2 additional staff for Bush check in and departure Times",
