"user","review_title","review","date"
"Yanek","tea time","we came to the coffee stop at about 4 in the evening for some snacks and drinks. the atmosphere was great. there is an amazing selection of food and drinks and outstanding service, the staff are extremely friendly and accommodating.","Date of stay: February 2020"
"Hashini C","Coffee stop","This place is a great place to come and relax, there is an amazing variety of short eats and cake. We ordered a velvet cake which was breathtaking, The coffee we ordered were absolutely fantastic. The staff here is very welcoming and pleasant, always serving with a smile. And they are very helpful especially Mangala. Had an amazing time, the music calms the mind and is very relaxing 😌. Thank you so much for the service","Date of stay: February 2020"
"Pasan K","Coffee shop","Amazing place, excellent service and hope to visit here again😊And the food was awesome as well as the friendliness of the staff members specially Mr.Mangala😊A very nice place to spend our free time relax full 😊😊😊","Date of stay: February 2020"
"Malka d",,,
"Ashen J","Nuga gama","Great place to have traditional Sri Lankan food. Foods are very delicious and their service also admirable. Sorrounding also looks like a village home. Nice place for a family get-together. I give 5/5.","Date of stay: February 2020"
"ANS A","#Nugagama","Excellent food and super friendly crew, Krishmal, Ruwan, Nisal, Wasalage need a special mention, thanks guys, Would defo come back. Menu was full authentic SL cousin and delish. The ambiance was apt and the music was for the moods... clean and tidy with usual Sri Lankan smiles all around...","Date of stay: February 2020"
"rashindragunasinghe",,,
"Shruti Borde","Soy was amazing!","Had a comfortable stay here. Visited Soy for dinner by the pool. The Chinese food was great and Siddarth gave us great service! He was very helpful. Enjoyed the coffee shop too. The brownie icecream was outstanding.","Date of stay: January 2020"
"MalikaM3","shisha bar","Priyadrashana and Chandika gave us a great service.  Shisha was amazing with nice ambiance and the location. Highly recommended.  Nice place to visit for an evening.  Comfortable and convenient. Cinnomon grand is the best hotel in Sri Lanka I would say. Again tlbig thank to Priyadrashana  for exceptional service.","Date of stay: February 2020"
"Rajitha J","Shisha Bar","Had a very nice everything with a buch of friends. Food was tasty and presentation was great. Priyadarshana's and Mahesh's hospitality was great !!!  The view was also amazing and place was nicely maintained","Date of stay: February 2020"
"Gihara J","Shisha bar","Excellent service from breeze bar especially from mahesh the bartender and Priyadharshan. They were very helpful with everything and we felt really welcomed around the restaurant. The service was superb. I would definitely come again.","Date of stay: February 2020"
"Lahiru M","Shiha bar","Great service from Priyadarsha and Mahesh. The shisha has always been upto good standard and the drinks are really good too. This has been our usual hangout spot for nearly four years. We have never been disappointed and the service has been consistently good through out.","Date of stay: February 2020"
"Romero V","Shisha bar","Excellent services.. priyadarshan was very helpful in servicing.. definitely would recommend this place..highly recommend breeze bar as well.. the bartender mahesh was extremely helpful in serving. Extremely satisfied with their service","Date of stay: February 2020"
"Kushan Y","Shisha bar","ප්‍රියදර්ශන has a very good attitude and enthusiastic service. Absolutely fantastic guy. Deserves to be promoted. Very knowledgable. He was very professional with us and offered good service throughout","Date of stay: February 2020"
"Nav J","Shisha bar","Really good service from Priyadarshana and Mahesh! Good music and food and reasonably priced food. And the      atmosphere by the pool was also quite nice.  And Shisha is pretty nicely done as well. Must try it out","Date of stay: February 2020"
"Nalin W","Shisha bar","Had shisha  Priyadarshana and Mahesh were really helpful .  Shisha was awesome and had a good time.              The pool side are was nice and not crowded .      Will definitely recommend to others .  Menu is also really good","Date of stay: February 2020"
"Bevan S",,,
"Keshava P","Dinner at Lagoon","Whenever, we think of having a dinner out, Lagoon of CG attracts us. Today we tried out a few new dishes under the guidence of Mr. Ranjith and Chef Abey. It was delicious. As usual, service of the kind and energetic staff was superb. Also, we appreciate quick delivery of food by the kitchen staff headed by Chef Abey.","Date of stay: February 2020"
"aflal i","Breeze bar malith","Nice atmosphere. Outdoor bar is a great place for a drink. The staff are also very friendly. On top of that the menu is also very vivid and food is also great. Keep up your service definitely visiting again.","Date of stay: February 2020"
"Senuri Akuratiyagamage","Pool bar","Gays and the rest of the pool bar team are so nice and helpful! Highly recommend the pool bar at cinnamon, it has become a staple place for us now. They have really good offers and the place is really affordable.","Date of stay: February 2020"
"Shweta D","Udairaj","Really great service by udairaj at cinnamon grand Colombo  Prompt and polite  One of the landmarks in Colombo , it’s a beautiful hotel with nice food and thoughtful staff .  Centrally located too with a shopping plaza nearby .","Date of stay: February 2020"
"Andrew","Lunch at noodles","The food was delicious and the ambience was also great. The staff was extremely friendly. The mee goreng and the Kung pao chicken were both of the best quality and standard. The Sun Set mocktail can be recommended to anyone.","Date of stay: February 2020"
"Hammer S",,,
"Thushara F","Dinnet at noodles","As we always like place to dine noodles is the best with yumm yumm laksa and amaizing colorfully drinks and all the noodles are fabulous in taste staff was very friendly and attentive to all the time you need,recommended to all the type of dinning","Date of stay: January 2020"
"Raihana","Room service Prabu","We stayed at cinnamon  grand Colombo every thing was great.we enjoyed our stay at cinnamon. We had dinner at room and food was great and it came on time special thanks to Prabhu his service was excellent.keep up the good work.","Date of stay: January 2020"
"Tim L","Room service","After a long day of work room service is an easy solution for dinner but often the service is slow or you are left with dirty dishes for hours  At the cinnamon grand I received Excellent prompt and polite service from my room service waiter Uthayaraj and very fine food. Great fried cuttlefish. Love to have the recipe","Date of stay: January 2020"
"Dillon A","Shisha bar","Priyadarshana is always a breath of fresh air each week we come. He’s very accommodating. The drinks and the food are always great and we always enjoy it.  We always come to the pool side to look for this guy cos he makes us feel very comfortable!","Date of stay: January 2020"
"wathsala g","Dr","Relaxing place with very friendly staff specially Mr Meryl and Mr Chandana. I love the atmosphere. Food is delicious. Very quick service. Every night they have music to relax. I love the cocktail menu.","Date of stay: January 2020"
"Rochaneb","Shisha bar","The food was brilliant & served on time. Nice ambience by the pool is very nice. The food was served on time. Prices are very reasonable for a 5 star hotel with this ambience. Special thanks to Priyadharshana for the amazing service.","Date of stay: January 2020"
"Sarah D",,,
"Michael Braydon","""Chutneys""","Had a great time,loved our experience with chutneys.. Food was delicious and appetising. Our waiter ishan provided us kind and a great service. By the way staff was very friendly.  I recommend all the foreigners in Sri Lanka to visit Cinnamon Grand and have a great time and a dinner with chutneys...  Good luck Chutneys!!!","Date of stay: January 2020"
"charith","wedding reception 28/01/2020 banquets","This is to thank you to the Cinnamon grand Hotel staff especially Mr.Kasun Priyankara and Mr.Sidath for their excellent service provided us to experience our fairytale wedding 0n28th January 2020.we wnjoyed the great atmosphere of the hotel also enjoyed working with impressive hard working staff.We appreciate your support throughout.  Thanks &best regards!","Date of stay: January 2020"
"Ians_Traveladventure","A truly Grand hotel, with all the trimmings","It is such a lovely hotel. We had a corner room, that seemed larger than our other in our group. The breakfast is great - buffet. The pool area is very nice with food and drinks service. We stayed on New Years Eve and went to the event. Outstanding evening. We were only here for 2 days, so didnt do too much out of the hotel.","Date of stay: January 2020"
"Himasha W","Nuga gama","Firstly the staff is really friendly they are really flexible 👦👧👦👧 . The Meals are very tasty and I really feel like I'm in an old village . It's really a village by an old nuga tree . It must really old🌳🌳 & It's a very unique place in the whole city in colombo I had never seen such good restaurant and good excellent staff in the Most hotels in colombo . Specially Manager Ruwan and Darshana , nisal , was ala 👦👨👦👨 are really polite to each guests ..   I love this place the Most and ill  will visit this place over and over again 💓💓💓💓  I think I'm visiting this place for 20 year the standard never goes down it shines🌟🌟🌟🌟🌟🌟🌟....","Date of stay: January 2020"
"Kumara W","Nuga gama","Very friendly staff the food is delicious and nutritious.A fabulous place to have dinner.Top Sri Lankan food.Lovely place to visit.Manager ruwan and Darshna and wasalage are very warm to us.I really appreciate the food and service.🤗","Date of stay: January 2020"
"Mustaque A",,,
"anusha j","Breeze bar","Breeze bar is one of the most beautiful pool side bar that I have ever gone to. The ambiance  is amazing and the service is outstanding. I would always recommend  this establishment  to anyone cause of the friendly service and the amazing service. As for the staff by name : nishantha and indika who served  me this evening gave an fabulous service. I would always  return to this place because of all these factors.","Date of stay: January 2020"
"Nanthini Ratnagopal",,,
"Harsh Sai M","Nuga Gama","First and foremost, Darshan was a very nice helper, and service from all the staff was excellent.  The food was authentic Sri Lankan cuisine  and the taste was simply superb. Mainly the hoppers along with the curries and the sides for the hoppers and tiring hoppers. The setting of the restaurant is a traditional appearance, which was simply stunning. It is a must recommend for anyone willing to try authentic Sri Lankan cuisine.","Date of stay: January 2020"
"SHENOY DE SILVA","Shisha bar","Priyadarshana has given us a superb service. The food was great, with a nice ambiance to chill with friends after work. Thank you for the quality service, we really enjoyed the night... great service level and good attitude :)","Date of stay: January 2020"
"Abdul Azeez",,,
"Nadeera W","Shisha bar","Priyadharshana’s service was super! Came with some friends from work. We got good a service from him. The evening was chilled out and nice. Food and drinks were good too. We liked the music also. He managed all of us well. Thank you","Date of stay: January 2020"
"Mihindu P","Breeze bar indika","Me and wife (Japan)came here and we had good time around the pool area and staff are so kind and specially chandika and Indika the pool staffs are so kind and they help to find a nice place for my son to sleep, this my 1st time and I’m so happy to come back again and I will tell all my friends from London and Japan","Date of stay: January 2020"
"savinta2015","Tea Launge","Very good service and very friendly staff .. I will be coming back again to visit this lovely place .. I would like to recommend to anyone to visit this place to have a coffee .. thank you Nishi and Milan","Date of stay: January 2020"
"Extraordinary542621","Shisha bar","Lovely place , food!! Absolutely amazing ,lovely fresh side dishes. Staff are very friendly and helpful. Cocktails and fresh juices are great. Specially thanks priyadarshana who served us.. we are coming back for sure.","Date of stay: January 2020"
"Naveen S",,,
"Amila Gunawardana","Shisha bar pool side","Priyadharshana was an excellent waiter who went out of his way to make us feel warm and welcome even though we were locals but in house guest.  He was always smiling and his positive attitude,  to ensure we were happy is an asset to your organization. My daughter requested for food which was not available however , he ensured he ordered it from cheers to accommodate my daughter.  I believe is an asset to your organization and will prosper well in his career with the right guidance .","Date of stay: January 2020"
"Ibrahim I",,,
"Lenny’s special","Lagoon","Hands down the best seafood🍤🥘 Restuarant un town and a lovely buffet spread,not forgetting the lovely crab and the mouth watering prawns and many more sea food items I would recommend this place to all the seafood 🦞 lovers","Date of stay: January 2020"
"Sajini J",,,
"sadhana2015","Nuga Gama - amazing service","Yumm food. Amazing service!! Thanks to one excellent waiter - Ishara. Will always come back for the chilled environment, good calm music, traditional food and the open environment. Good work Cinnamon :)","Date of stay: January 2020"
"Rifdhi","Cheers Pub","Had an awesome experience at cheers pub...food was really  good.thilina qas very helpful , and really enjoyed his service. Recommend cheers pub as a good place to chill , and mainly when go there ask.for thilina .he's the guy !!!!!","Date of stay: January 2020"
"Melanie E","Holiday","Great hotel to stay at, friendly attentive staff. Room service arrived in a timely fashion And food was very tasty. They have an extensive menu and all night service as well. Had great service experiences thanks to Saman Priyantha (room service staff).","Date of stay: January 2020"
"Irushi Aluwihare","Tea Lounge High Tea","At Cinnamon Grand after sometime. Now I know that I missed the atmosphere and the food. Nothing to beat how each item enticed my taste buds.  It goes without the service has only got better with time. Madushanka served us with absolute delight and was so courteous and attended to our needs right throughout. What a pleasure .   There is a belief that negative experience should bring positive vibes. That’s who you are Cinnamon Grand.  Stronger than ever in Charisma.  Thank you for delighting my team. Until we meet again   Irushi Aluwihare  Image Consultants","Date of stay: January 2020"
"DavideMelini","Nice in Colombo","Relaxing  breaks lovely  assisted by Mr Suren. Reccomended for an easy afternoon in Cinnamon Grand Hotel here in Colombo. Time to back to work but I am keeping in my mind the taste cheese and sweetty cakes.  See you soon guys","Date of stay: January 2020"
"Sanjeevan",,,
"Ornella T",,,
"Chathurika Subhani",,,
"Numica Perera","Wonderful Service of the Staff","We recently had a Company Event at the Ivy Hall at Cinnamon Grand and the service provided by the Staff from the Captains to all the Stewards during the entire event was really excellent which made everything work out for us. Keep up the Good work...","Date of stay: January 2020"
"THARUSHi D","Everything is fine 🤩🤩🤩","Ishara ,chamal,krishanthan are very friendly & good staff 🥰🥰🥰🤩🤩🤩🤩🤩 and we enjoyed our dinner very well and we hope to come again this is best sea food restaurant in the city and best staff I ever seen","Date of stay: January 2020"
"Yasheer",,,
"Hasith Gunesekara",,,
"Erushi R",,,
"Chandra B","Excellent hospitality!!!","I would like to thank all the staff @ Grand Cinnamon and especially Mr Meryl ( Breeze Bar)for his professionalism and hospitality.He has always made my visit to Breeze Bar a memorable experience!!! He is a true asset to Grand Cinnamon !!!  See you all soon.","Date of stay: January 2020"
"Niteesh A","Tea lounge","Excellent service really made me feel comfortable.  Great staff .really held the spirit .good music good food .reallynmakes you  feel like home. Madushanka was superb. Yhank you for everything will definitely vome back.","Date of stay: January 2020"
"Kalani W","Indika breeze bar","I really like this place😍😍😍 (breezebar)kindly invite all the peoples see and enjoying this place 😊😊😊♥️♥️All foods are delicious 😋 and good service and friendly staff ☺️😻😻😻nice music and calm😽I really thank Cinemongrand breezebar staff🤜✌️👊😍😍","Date of stay: September 2019"
"Dedunu R","Best service","Thank you very much for the best service you rendered to us Thilina at cheers pub. Wish you all the best guy. Cheers. Also must comment on the food it was super and dessert was divine. Thilina is a star 😇","Date of stay: January 2020"
"Nithya A","Service","The service was excellent and specially I should mention Thilina at Cheers pub, he provides us with a great service. I would definitely recommend this place to everyone. Great job guys keep it up, good luck!","Date of stay: January 2020"
"Prasadi N","Best service","We were served by Thilina at cheers pub, one of the best service ever, highly recommend. He is at his best 👍👍👍👍 he looked into everything and made us more welcomed and comfortable. Had a great time","Date of stay: January 2020"
"Dilmi K","Chandika breeze bar","The service was amazing and Chandika was bee responsive and friendly. This is the 2nd visit for the month to the same restaurant.We had a lovely time and definitely looking forward to come again. Thank you so much","Date of stay: January 2020"
"Dhanushka B","Chandika breeze bar","Absolutely chill place with great music, cocktails and food. Ideal to hangout with great peace of mind. Breeze bar thank you very much for the amazing hospitality and service. Looking forward to visit more often.","Date of stay: January 2020"
"Patryk J","Chandika breez bar","Very peaceful and quiet place, perfect for chilling after a long day. Live music od great! The prices are reasonable, and everybody would find something for himself. Totally recommend the place, either solo or with friends.","Date of stay: January 2020"
"Uma L","Nuga gama","Delicious food with good entertainment. Nice place to relax and enjoy traditional SriLanka food with cultural music. Friendly staff. Highly recommendable for small gatherings and birthday parties with awesome good.","Date of stay: January 2020"
"Menaka Gardi M",,,
"Hasantha",,,
"kavindu s",,,
"Оксана В",,,
"RANDULA PIYATH ... M","Indika breez bar","Visited breeze bar with some of my friends, the food and the atmosphere is great , they have a good selection of cocktails and mocktails and delicious bar snacks, I should specially thanks to the bartender INDIKA for making us mouthwatering cocktails, highly recommended this place to enjoy your evening with your loved ones","Date of stay: January 2020"
"Daveweed39","Great lunch","Lovely lunch in the lobby of the Cinnamon Grand. Live piano playing, beautiful surroundings, great service, marvellous food and decent beer. There were some fantastic cakes on display but we had too much to eat to venture there! Suren was our waiter and was very attentive indeed. Altogether excellent.","Date of stay: January 2020"
"Nathalie R",,,
"Buddy I",,,
"Atheek A","Dinner at chutneys","Had a good welcome and his service was good no complaints did whatever we wanted no hesitation recommend good food for us our first experience as couple was good he sajith did a good job we had a good dinner because of his ideas","Date of stay: January 2020"
"Gowri A","Tea lounge","Excellent service.The Staff was friendly and very professional. We were served by sammuka onal. Love this place. Thank you so much we will be Back. Nice place to chill. Enjoyed the food. The enjoyed the music.","Date of stay: January 2020"
"Fiona S","Cinnamon shisha bar & poolside","We have enjoyed many relaxing visits to the Cinnamon Grand hotel over the years. The poolside and cafe area is surrounded by luscious gardens and is serviced by friendly staff. Priyadarshana from the Shisha bar has been especially helpful during our evening visits. The food and drink options are excellent and the pool is very well maintained and a welcome relief in the hot afternoons and balmy evenings. Sri Lankan friendly smiles and service are always enjoyed at the Cinnamon Grand.","Date of stay: January 2020"
"Sachini Ohara",,,
"Escape570140","Nuga Gama","Great ambience. Amazing food. Very friendly staff. The buffet allows you to sample various different local delicacies. The egg hoppers were delicious and the curries were very flavourful. A must visit when in Colombo.","Date of stay: January 2020"
"zumri i","Breeze Bar Chaminda","Excellent service, good ambience breeze bar has always felt like home with good music right trough out the week and a very homely environment the staff service is beyond expectations. I highly recommend breeze bar","Date of stay: January 2020"
"Mohamed A",,,
"Dion","Tea Lounge","Visited cinnamon grand for an evening with the family. We ended up getting there a little early for our 8.30pm reservation at Tao. So we decided to hang around at the Tea lounge by the lobby. After a few drinks and a bit of seafood served by Madushanka, we were pleased by the ambience and drinks. Had a fantastic 'pre-dinner' session here. The Tokyo snack is a good one. Highly recommended.","Date of stay: January 2020"
"VioletYip","Good experience at the restaurant.","Chanced upon the restaurant. The pumpkin soup is good. Carbonara pasta too. Decent portion. Just that the fork is heavy and the barrel is squarish so I had a hard time twisting the spaghetti 😃 reasonable price. I definitely recommend this restaurant.","Date of stay: January 2020"
"Abdul F",,,
"Mohamed F",,,
"Mohammed H",,,
"Bhanuka K",,,
"Manji Jay",,,
"RuwanC","Shanker & arffin @londongrill","Had a wonderful time with my family at the legendary London grill fine dinning restaurant. It was a very special experience thanks to our friendly service staff arffin and shanker,they went over and above to make our dinning experience amazing, it was one of the most memorable times that we spent, at this restaurant. Thanks.","Date of stay: January 2020"
"Nuwan p","Tea lounge","My first time to be here in Cinnamon grand colombo. The  service is very good, everyone has a nice smile.  has a very pretty and friendly smile, curator sammuka looking after us very well .thnak you somuch we will be back. Cheers .","Date of stay: January 2020"
"Uda V","Nuga gama lunch","Excellent food at the Nuga gama lunch. Ambience is great. Service is good. Nilmini & Dananjaya helped us a lot. Better if a welcome drink is added to the menu. Dessert corner has lot of Sri Lankan food.","Date of stay: January 2020"
"Premanathan Prathaban","Service & Food","Had a great authentic srilankan food at Nugagama restaurant, the restaurant manager Ruwan & Dhananjaya were very helpful, Cheif Gayani & her team’s food preparation was excellent. Hoping to visit with my family & Recommend the restaurant for those who love Srilankan food.","Date of stay: January 2020"
"Shamara825","Romantic Fine Dining at London Grill","We had a wonderful fine dining experience at London Grill. The service was top class as usual, with special thanks to Shanker and Trevin for their friendly and professional conscientious service. The food was excellent and they went out of their way to make a special evening all the more romantic! Highly recommend!","Date of stay: January 2020"
"SahanW","Chandika shisha bar","Really good service and the staff was very helpful, specially Indika and Chandika was attentive and the service was great!  Good stop to chill with friends and the happy hour is very economical. Highly recommended.","Date of stay: January 2020"
"keizer f","Dinner at Echo Restaurant","The staff is very professional but friendly as well. The presentation of the food compliments the restaurant’s luxurious outlook. The curator (Mr Pradeep) was a very delightful person and the food was amazing as well","Date of stay: January 2020"
"Whymakeanaccount","Tea Lounge","Stopped in for a nice drink while there was live music being played on the piano on a Saturday evening, our waiter Madushanka, was eloquent, friendly and professional bringing our drinks and making the evening pleasant. Drinks were a tad pricey.","Date of stay: January 2020"
"Harippriya J","Dinner chutneys","We were served by Sajith who was extremely friendly and courteous. Food was great. Service was fast. Very nice ambiance thanks for the wonderful experience Gayan was also very helpful.... thanks again","Date of stay: January 2020"
"Vish","Indika breeze bar","we came on a Saturday  the place was amazing with live music. all together it made different vibe. Food and drinks were spot on. friendly service. Will come again !! can recommend  to anyone !!! Every thing was spot on. A place to must visit.","Date of stay: January 2020"
"Sarath S","Chutney","Gayan, food was excellent and the service was great. The Biriyani was very nice and the pistachio flavored Kulfi was delicious. Its a great place to dine. Ur service was very friendly and it was very comfortable to hang out as a family.","Date of stay: January 2020"
"Nigel F","Premoditha breeze bar","I came on Saturday  the place was amazing .with  the live music it gives a different vibe. The service was amazing .Friendly environment . Can recommend to anyone . Amazing place with friendly atmosphere and with good drinks and food.  All were spot on.will visits again.","Date of stay: January 2020"
"Michael P",,,
"Asela h","dinner","very good food. very friendly staff. Dhananjaya was the service staff. excellent service. even the location was calm and quite. chef sujith was very friendly and professional. Nugaggama restaurant gave us a traditional Sri Lakshman ford experience.","Date of stay: January 2020"
"Tamryn-Lee Carr",,,
"Pramod W","Indika breeze bar","Excellent cuisine, Along with a great service. And the cocktails are breath taking 👍🏽 The music goes along with the environment as well as the food is in amazing quality. I would recommend everyone to try this plce out as it would be a one time expectation.","Date of stay: January 2020"
"Arafath","Coffee stop cinnamon grand","Had coffee and dessert with family. Menu is perfect, something for everyone service was awesome and Minhaj was very accommodating and respectful.Manager Mr Dilushan led by very excellent. We Will be back definitely!","Date of stay: January 2020"
"Anuradha A","Noodles restaurant","Excellent food Great environment  Friendly staff especially nirosh who made us feel like home Definitely revisit soon with my family  It’s also affordable and food and the experience is really worth for money spent","Date of stay: January 2020"
"mohamed n","Chandika & Indios breeze bar","Shisah and place is very nice.. thank you for ur nice corporation guys ❤️❤️.. love this place ❤️.. we enjoy the place and food ..... we got some best memories  Staff also very friendly we felt comfortable here✨","Date of stay: January 2020"
"Jeffrey K","Tea lounge","Great service when we sat here for à drink and som food!!  The guys name is madushanka who served us!  Nice musik, atmosphere ! Cab strongly recomend this place for everyone! Thank you cinnamoon grand!   // Jeffrey K from sweden","Date of stay: January 2020"
"Joakim Alexander","Tea lounge","Excellent service here ! Especially from the waiter madushanka, the food was great and drinks were on point. Can really recommend to take the Mojito. The lounge music and atmosphere were also really good!","Date of stay: January 2020"
"ethuk","Tea Launge","Visited Cinnamon Grand Tea Launge to cool down after a walk along Galle Face. Nice and friendly atmosphere. Very kind and helpful service staff, in particular Madushanka. Right mix between having a chat and being left in peace.","Date of stay: January 2020"
"Hanas A","Less price good food and the service","The lagoon restaurant is the best place to have best seafood and best place for quality service every staff are good and helpful especially managers (Ranjith and eranga) Chamal,sanjeewa ,lakshan, krishanthan and Prasad thank you every one will come back ones again lagoon team","Date of stay: January 2020"
"Gayan B","Excellent service and the quality food","We had lunch at cinnamon grand lagoon Mr.Ranjith and MR.Eranga they were very help full and the staff krishanthan lakshan prasad  also did Great job to us the food was delusions especially modha thai red curry i recommend best seafood in colombo to lagoon restaurant thank you guyz","Date of stay: January 2020"
"TKj","Coffee Stop","Visited the Coffee Stop and the service was excellent. Even better were the great savory items and desserts that we tried out.  The environment was great together with the politeness of the staff.  Thank you to the team at Coffee Stop!","Date of stay: January 2020"
"Birk B","The Lagoon for lunch","Krishanthan gave us not only a wonderful service during our lunch, but additionally recommended several other places and answered many questions.  I wish him success on his further carrier. Based on his kindness and service, I can highly recommend his work and passion towards a better future.","Date of stay: January 2020"
"Enis A","Excellent food and service","Easily the best seafood i have had in Sri Lanka. The curries with the fresh white fish were incredible, while the appetizers (oysters and crab cocktail) were decent. Our waiter Krishanthan was very friendly and helpful and also recommended other places to go to for great food. Would definitely come here again!","Date of stay: January 2020"
"Resort819179","Sheila","Today  we wanted fish for lunch so the only choose for me is the Lagoon in Cinnamon Grand  it is always a treat . Service outstanding Food is superb    The best seafood restsurant in Sri Lanka's    For visitors do not leave sri Lanka's without  going for either lunch or dinner  Best to book to avoid  disappointment","Date of stay: January 2020"
"owen d","Great stay","We had a great stay at Cinnamon Grand for 2 nights. Everyone was very friendly and helpful and the facilities were more than sufficient.  Thank you also to Nishantha at the Breeze Bar for his service around the pool!","Date of stay: January 2020"
"madeeha h","Breeze bar nishantha","Had a great time at the pool. Ordered iced coffee which was delicious. Good selection of alcoholic and non alcoholic drinks. Very big, clean pool with comfortable chairs around to relax in the sun. Overall had a great time and great service!","Date of stay: January 2020"
"Kacie W",,,
"Kishwar1950","Spoilt by hospitality!","Staff made me feel welcome from the word ‘go’! The receptionists at the front desk were always attentive and helpful! Always with a smile! Room was nicely furnished; bed was comfortable. The housekeeping staff were prompt- the knob to turn from bath to shower wasn’t working and it was sorted out quickly.  My colleague and I had dinner at the Lagoon which was simply delicious. We opted for black pepper crab and crab in coconut sauce. I also asked for room service on the day before I checked out. The young man, Viyayraj, who brought my dinner, was eager to please and very sweet! The hotel is also well equipped with meeting rooms. Our workshop was held here. The hotel is close to a mall and the sea, I gather, is a short walk away! I didn’t have the opportunity this time for","Date of stay: January 2020"
"Mohamed N","Shisha bar","Best sheesha in colombo. Priyadarshan service is best. I recommend this place high security and best service. Friendly staff. Recommended place for any occasion. All the best for Priyadarshana. Customer service is best.","Date of stay: January 2020"
"KTPinCMB","Great food and servics","Lovely atmosphere and great food. Loved the service by Sidath. We had soup, Singapore vermicelli noodles and pak choy, and all of it complimented very well indeed. Would definitely recommend for a nice dinner","Date of stay: January 2020"
"Anuruddha M","Smith breeze bar","Service was very good, the staff were friendly and polite. We ordered cocktails and they had plenty of alcohol. Very conveniently located as well. There was a live band playing which made the ambience very good. Overall, would highly recommend.","Date of stay: January 2020"
"Lochana F","Service & Food","Food served by Krishanthan he was very friendly very helpful guy at Lagoon. Keep up the good work Had dinner at Lagoon and food was delicious and mouthwatering.ones again will come to lagoon thanks you cinnoman grand and the  team","Date of stay: January 2020"
"Nusrath Bahaudeen",,,
"Dinesh P","Chandika breeze bar","Hi, It's best palace to have a dronk and donner. Specially Chandika is the person who served me very well. In conclusion this is the best place to have a drink and dinner un cilombo town. Thank you very much","Date of stay: January 2020"
"Shihad S",,,
"StephanieS","Shisha bar","Very nice place to relax and enjoy. The shisha, food and drink are all great but what really brings it together is the ambiance. Priyadarshana the waiter also made sure that we were well taken care of and was prompt in attending to us! Would highly.recommend this venue for anyone looking to chill and unwind.","Date of stay: January 2020"
"Hiranya D","Dinner at Noodles","Excellent hospitality, great food which was served within minutes, cozy ambiance, most of all we were able to secure a table even without a prior reservation. Ms.Visakha and staff helped us with the menu. What a pleasant evening it was. Will definitely come again. Best","Date of stay: January 2020"
"Shermila P","Dinner at Noodles","V hd 3 different variety of noodles,Laksa, wok fried seafood noodles & a total vegetarian noodle soup for my friend who is a total vegetarian. V enjoyed d Laksa & d wok fried seafoid noodles.. V liked d ambience & d hospitality by Visaka &  staff...of Noodles.   D food ws prepared within no time ,& our first time visit ws quite pleasant.","Date of stay: January 2020"
"Osh N","Great service by Sidath @ TAO Cinnamon Grand","We had a wonderful time here at TAO restaurant - (Cinnamon Grand Colombo) and Sidath provided wonderful hospitality and we will definitely be back again. We would highly recommend TAO anyone. Top tip - Ask for Sidath ;)","Date of stay: January 2020"
"shan m","Samith,indika breeze bar","Indika at breeze bar is one of the best chap who knows how to treat customers. He provides personalized service to each customers who comes there. We have been regular visitors of breeze bar for a while and every single time he never fails to surprisenus.  Sampath who is almost like the partner in service offering of Indika always follows the foot steps of Indika.  Great chaps cinnamond grand have as greatest assets","Date of stay: January 2020"
"Shehan D","Indika breeze bar","Great food and awesome place to chill for evening drinks..highly recommend this place for anyone to spend time. Nice view with a pool and cozy inner dinning with music provides great atmosphere. Drop in if you all have time!","Date of stay: January 2020"
"Don","Coffee stop","The experience at the coffee stop was a very pleasant one. Mr Mangala was of great assistance and attended to all our requirements. Happy with the service and we hope to visit again and we wish to thank Mangala for his services.","Date of stay: January 2020"
"Mauva","Tea lounge high tea","Very good service excellent food.good selection of sweet and savory.Staff was very professional and friendly.The manager Chamila was very professional and helpful when ordering.Also Stewart Milan was very helpful and professional.overall great experience.lovely ambience with live music.","Date of stay: January 2020"
"chamee01","Room service  Udayaraj","Excellent service by Udayaraj and the entire room service team. Efficient & friendly service. Good hotel in Colombo for small kids with a lot of space to run about. Udayaraj went the extra mile to give our son special attention with some lovely candy. Would be retuning here for sure !","Date of stay: January 2020"
"Rupesh Fernandez",,,
"Rachel W",,,
"Rajiv C","Whisky lounge","The lounge environment was very pleasant. The drink was served promptly by a very friendly staff member (Sammuka). Thanks for the lovely hospitality and experience. The music was terrific, will definitely recommend!","Date of stay: January 2020"
"Chandika M","Excellent service","we had a excellent food at lagoon with friendly service the staff Lolitha, krishanthan and ishara was amazing and the food was delicious one again will come back to lagoon thank you cinnamon grand and the lagoon team 😁😁😁😁😎😎😎","Date of stay: January 2020"
"Tharusha N","AMazing food and service","IShara,lolitha,krishanthan they were very good in the service we enjoyed our dinner at lagoon we triyed lot og food in different style they have lot of variety on the beautiful sea food display sure we come back again thank you kumara and ranjith","Date of stay: January 2020"
"Dinusha P","Nuga gama","It was tremendous experience that feeling of traditional Village of Srilankan  in the middle of most busy City.Tasty foods & very friendly service. And specially want to thanks Darshana who is helpful ,friendly & treated us very well.","Date of stay: January 2020"
"Madu S","Coffee stop@cinnamon grand","Me and my wife went to the coffee stop@cinnamon grand them staff was very busy but Minhaj looked into the our needs he helpful person and service also excellent specially ‘fish roll’ perfect finally keep up the work you have a good future  Thank you","Date of stay: January 2020"
"jigisha p",,,
"David E",,,
