user	review_title	review	date
Flans_Travel	Colonial Opulence	"A wonderful hotel that offers an experience of colonial history with a dash of elegance and comfort. Comfortable and clean rooms, polished surroundings and an extremely enjoyable cocktail terrace and whiskey bar should guarantee an enjoyable stay. The breakfast array was also very impressive. Great stuff!"	Date of stay: February 2018
TVTravelGuru	"Beautiful, historic, dreamy"	"The hotel gave us the wrong room at check in. When we pointed this out, they switched us to the junior suite that we booked but the room was filled with termites on the walls, windows, furniture, and blankets. We told them about the termites immediately but we spent the night because it was late and we were exhausted. The next morning, we asked for a new room and they upgraded us to the Scandinavian Suite which was very clean and no termites.  The manager Siddique is amazing. Take the heritage historic tour of the hotel, it’s free! The sunset drinks and snacks in the Long Room are delicious and a great view of the ocean at sunset. Breakfast is amazing."	Date of stay: September 2018
Kiwi_Traveller45	Smell the wood polish...	"Plenty going on in this historic hotel, with weddings occurring on a daily basis. Rooms in the southern wing are more than normal average size with  bath and shower. Rooms look right down towards beach frontage and you literally go to sleep listening to waves crashing on the beach. Extensive and excellent buffet, which varies each day.Only disappointment were the cocktails which were decidedly ""weak"". Multiple levels if building mean some steps if you have limited mobility. Excellent staff, watch for the ""slingshot boys"" on duty near the buffet lounge."	Date of stay: October 2018
lukeykew	Serendipity at Galle Face Hotel	"The Galle Face Hotel is not your typical hotel. It is a heritage destination, a living museum steeped in history at every corner. Relax by the pool with a Pimms, dine on some of Sri Lanka's best cuisine and immerse yourself in Sri Lankan culture on the streets of Colombo.Galle Face Hotel should be on every travelers bucket list!"	
andreboisvert	Great Hospitality and Location	"Centrally located and facing the sea, this hotel takes good care of you. Internet speed was fast, especially if you are travelling for business and need to stay connection with overseas. It was my second time to this hotel and I will definitely return."	
CVT100	Lovely period hotel- stepping back in time a 100 years! Very special.	"Spent the last night of our Sri Lanka holiday at the Galle Face Hotel- and it was a wonderful way to end the holiday.  It is a colonial period hotel- apparently the oldest in SE Asia.  It’s been very well maintained with beautiful furnishings, carpets, decorations. There are 2 main restaurants - a pool/ bar/ restaurant and a larger restaurant. Seawater external pool with sun beds around which was lovely, all overlooking the crashing sea which is just spectacular and so lovely to be by. There is a large spa area, which looked lovely- used the jacuzzi in the changing area- but all very good quality. Buffet breakfast excellent.   Bedroom nice, simply furnished in a period style. Comfortable bed. The hotel is more about the ‘experience’ rather than anything else and the sense of"	Date of stay: October 2018
Ajay Omprakash M			
370lizv	Staying in historical hotel	"We stayed at this beautifully restored hotel fir two days and nights. The aim of staff is to make you feel at home. From the sumptuous bed linen, beautiful meals, great service and salt water pool, they certainly achieved their aim."	Date of stay: October 2018
1967-lady	A classic though a little worn	We were told this is a must do on any trip to Sri Lanka and I have to say their breakfast buffet was outstanding. The walls of the hotel's bar are jammed with photos of celebrities past and present who have chosen to stay here. The building is quite magnificent and must have been an incredible sight back in the day. I must admit though I was a little disappointed. I thought it would be a far more luxurious stay. Our room was small and the furnishings and fixtures seemed tired. Also the pool area seemed in a state of disrepair and not somewhere I felt comfortable to laze.	Date of stay: March 2018
HiAce	"A must do. Classical high end, old style Hotel."	"A must do when in Colombo. Either stay or dine in. We were three persons with two sea side suites. Access to club level with beautiful Hors D Oeuvres during happy hour. Beautiful large rooms with the sound of the sea ever present. Wide hallways reminiscent of days and architectural style long gone. Buffet was huge, plentiful choice both local and international. Breakfast was a long lingering affair. Historical tour including the hotels own museum was well worth the time and really introduced one to the hotel and environments. The seaside pool is a gem.  So is the senior citizen, suited ""crow shooter"" with his sling shot. The Galle Face Green and all its ambience abuts the hotel."	Date of stay: August 2018
ritawattenhofer	A must in Colombo	"This renovated Colonial Hotel is a must for a stay in Colombo. Location, atmosphere, service just perfect for a pleasant stay. Big, comfortable rooms. Wide and good offer for meals, snacks, drinks throughout the day."	
Vedamanickam			
neilmiller	Business Trip	"Lovely hotel. Great Food and a wide selection to choose from. Clean rooms and friendly staff. Unfortunately for me, I was on a 10 night business trip so didn't get much time to explore the hotel, but from what I checked out, it looked great."	Date of stay: September 2018
3182Local			
1Juergen52	A very exceptional hotel	"The hotel's location, its architecture and tradition have impressed us again.The hotel service is excellent. The same applies to the areas pool, spa and gymnastic.We have really enjoyed the stay. We can highly recommend Galle Face."	
Joanna_CF	Good hotel service but need more maintenance	"The hotel itself is a historical building and is worth a good visit. Our room was upgraded to premium thanks to the good hotel service. The room was spacious and nice but the wall was full of small tiny micro bugs. The bugs, if I’m not mistaken, comes from damp area. There was a loud bang in the middle of the night and I could hear water falling off like shower. It was noisy. Then, they decided to spray insecticide at around 4am which was very noisy. I could not get a good sleep from the noise. Other than that, the service was excellent"	Date of stay: October 2018
Anders E. S	History all around you	"Very nice surprise, we had two nights stay at Galle face hotel, and you immediately feel and see the history here. In a good way ;) Great service and overall experience but the cafe  and breakfast leaves wishes for improvements considering the place and reputation."	Date of stay: October 2018
travelbugs20143	Have food will travel	Wow such a nice stay  Service was outstanding the manager allowed as to have a very late check out at no extra cost which was fantastic as we had a dick child and also were able to freshen up after a hot day eight seeing The went out of their way to be helpful and efficient The rooms were very comfortable quiet roomy with complimentary drinks and food in the mini bar It was a great position right next to the the water great sunsets and not far to the old Dutch hospital  thank you so much galle face hotel  For making our stay so pleasurable	Date of stay: October 2018
Alice Luker			
Andrew F			
julie_higgins	Old World Charm	This beautifully restored hotel offers all the charm you would expect. The staff are excellent. The vista is beautiful and we enjoyed our drink before going to dinner. Breakfast was terrific with great choice.	Date of stay: October 2018
Mobile821122			
ab65	Hide Your Face	"This hotel is broken down in several ways. Since it is an old British-era building bult in 1857, all floors are wooden. Not only do all the floors creak, so do the doors, cabinets, etc. You can hear creaking noises from other rooms as well, making it very annoying.   The staff at the F&B outlets forgot how to smile or never learnt. Menu at Dinner buffet is almost 80% same as the breakfast buffet. They have done away with their infused cocktails which they used to be once famous for.  The only positive is that it is the only hotel actually on the beach."	Date of stay: September 2018
lisarburns	Historical stop over.	"We stayed for one night during our honeymoon. This is a very grand hotel and the history very interesting.  You are greeted by the staff in their very smart suits, holding the door open and taking your baggage. They really cannot do enough for you.   We were treated to fizz, cake, chocolates and fruit in our room on arrival.!   The room is very clean and looked after. Our view from the room looked out to the swimming pool and also the sea.  The sunset was amazing!   We are at the Inn on the green and took part in the quiz night whilst there.  We both had burger and chips - very tasty. They have happy hour offer on drinks too!   Would highly recommend."	Date of stay: September 2018
-Guzzis-are-ace-			
alexl0we	Highly recommend	"Extremely friendly and helpful staff. Rooms and bathrooms are clean and comfortable. The hotel is in a great location next to Galle Face Green, with spectacular views of the sea and sunsets from the 2nd floor bar/terrace. We really enjoyed our stay and would go back."	
Jean P	Old World Service and Elegance	"I had stayed at this hotel about 7 years ago when on vacation with my daughter.  This time I returned with my husband and  close friends for a wedding (not at the hotel).  We were not disappointed.  I had opted for a premium room this visit, which did not disappoint.  It was quite large, with two beds, a large bathroom, separate room with toilet & washbasin.  Absolutely lovely.  And the big plus, you have use of the 'Long Room' on the 2nd floor, which has refreshments available all day, without additional charge.  You can sit inside or out, with a view of the ocean. And 'happy hour' drinks are also complimentary from 5:00 - 7:00.  What more could you want?  Both breakfast and dinner are very good with lots of choices.  The staff are very attentive and extremely polite.  My"	Date of stay: August 2018
AndrewA443	1 night stay	Arrived in Colombo for 24 hrs. Fantastic old charm colonial hotel . Friendly staff wonderful attention to detail . Delicious breakfast . Great location on the Halkw Fsce Green overlooking the sea . 10 out of 10	
Iluvfiji2	Historical Hotel	"This hotel is a must visit place for any traveller visiting Colombo. Think Raffles in Singapore. It is steeped in history and even has its own museum. The Verandah bar has photos of the famous people who have stayed at this hotel over more than 100 years. It is even better to stay there. I had a room on the second floor that opened onto a marge verandah overlooking Galle Face Green. The room was very spacious with a large, modern bathroom. It was excellent value for money and having had 3 nights there, I can’t imagine staying anywhere else. The staff are courteous , friendly and helpful. Smiles everywhere."	Date of stay: September 2018
Riëtte B			
Geoff C	Special Place to stay in Colombo	"This Hotel takes you back in time. The colonial layout is refreshing with its open views of the ocean. The rooms a neat and clean, staff friendly and helpful. Baffet breakfast has a available a wide range of Sri lankin and western foods"	Date of stay: September 2018
Richard W	A solid hotel experience	"Galle Face Hotel might be showing it’s age a little but it still delivers a solid hotel experience.   Food was fantastic, the staff helpful and friendly and the rooms clean and spacious.   The pool and spa facilities were top notch, and the hotels WiFi one of the best we experienced while in the country.   Would definitely return!"	Date of stay: September 2018
rosfloren	Marvelous Gale Face Hotel	"Marvelous place indeed...definitely not in the same category as most so-called heritage hotels round the world...Galle Face belongs to a highly exclusive club with distinguished and equally legendary members in Bombay, Singapore, Kyoto, Penang, Bangkok... a legend kept alive with the second to none sense of hospirality Ceylan was known for and Sri Lanka has taken to new heights. Great location, impressive old days architecture, highly professional staff, delicious food, serene atmosphere, marvelous indeed ! Congratulations to GM R.C. Hauck, all my gratitude to AFO Manager M Siddique and special thanks to Lalit at the Long Room who is a model of dedicated attendant. Ambassador PLG."	Date of stay: September 2018
kamarajan2017	Highlight of my visit to Colombo	"It was my first visit to SriLanka and obviously had few butterflies in my stomach, although it is not the first time, I am flying out of India.  Location is one of the biggest advantage of this hotel, right on the sea shore. The employees were fantastic and were volunteering to help the guests. When I was checking out at 12 noon (as per their guidelines), when they came to know that my return flight to India is only in the night, they offered to keep the baggage in the hotel and complimentary refreshments facilities before going to airport, when I return back to the hotel after a sight seeing trip!"	Date of stay: August 2018
Platinum_Backpacker			
wendy g	A step back into the splendor of the Colonial past.	"The hotel faces the ocean and receives ocean breeze in eating and swimming areas. Rooms are large with high ceilings. Comprehensive breakfast. Attentive staff. Has an interesting museum of photos and artifacts pertaining to the hotel's past, including Prince Phillip's first car."	Date of stay: September 2018
pushpadisa	Wedding ceremony	I had my daughter's wedding at galleface hotel jubilee ballroom on 13th september 2018.It was a wonderful wedding ceremony. The hotel staff gave their fullest corporation.they were very friendly and helpful. Food was delicious and guests were very happy. Even the ashtaka gUru and traditional dancers provided by the hotel was excellent. And the kitchen staff was also very good. We were offered lunch prior to the wedding to taste selected food items from the menu. That meeting with the kitchen staff was wonderful. Even the coordinator of the banquet hall and the staff served there did a wonderful job. And the bagpipers were excellent. Reception and the security staff too gave their fullest support. Banquet managers were very supportive. Our sincere thanks should go to them	Date of stay: September 2018
Kamal M	Grand Colonial Hotel	"First time I visited this hotel 30 years ago, It is right at Indian Ocean and its front is great park called Galle face. It has amazing Sea Food Restaurant, one can choose and get cooked. Fried Prwan were amazing, Grilled Saloman was good"	Date of stay: October 2017
Christopher B	Best Hotel in the Indian Subcontinent	"I have been a visitor to the wonderful hotel since 1979. This historic hotel has a great sea facing location and excellent rooms and facilities, including a museum celebrating is many royal and celebrity guests. Founded in 1864 when Colombo had overtaken Galle as Asia’s first port of call, and before the Suez Canal raised Bombay as the most popular entry to India, Ceylon was the stepping stone to Madras and Calcutta! A sting of stunning hotels emerged including the Calcutta Grand,  Cecil’s in Simla, The Bombay Taj, the Maidens in Old Delhi and later Imperial in New Delhi! All great places, the Galle Face, the oldest, still stands as NUMBER ONE!"	Date of stay: September 2018
D13lyp	Excellent Hotel	"Hotel is situated overlooking the sea, absolutely beautiful location.  Overall service was excellent with very friendly staff. Also, has a beautiful spa and definitely worth booking a treatment. I would definitely stay here again on my next trip."	
PGTStJul	Old and historic and full old-world charm	"This hotel is a nice place to stay.  Our housekeeper was extremely helpful in providing the services we asked for.  Getting to your room provides plenty of exercise.  As it turned out, I celebrated my birthday week there and was surprised by a delivery of cake and cookies on the day.  I will say, the cost for breakfast is not cheap.  The Veranda is wonderful for having lunch or dinner.  We were fortunate enough to see the Miss Sri Lanka pageant."	Date of stay: September 2018
J-Skeens-Reviews	Service is key	"This was a great way to finish an top tour of Sri Lanka. The service was excellent, especially at the reception. The pool and bar on the sea front offered a great way to relax. Get to the bar early to watch the sunset, as the tables get taken up fast. Also, you can witness the lowering and raising of the flag to bagpipes from here. Thank you for making the last few days for us together so smooth"	
Ann Y	Beautiful old hotel with many nice features!	Helpful kind staff. Bed very comfortable. Delicious breakfast buffet. Nice happy hour with snacks on veranda daily. Room well equipped. Only negative was the room was kind of dark and hard to see in closet. Otherwise wonderful place to stay with great location and historical feel!	
Vijduna	A Wonderful Experience!	"We visited Sri Lanka in June-July and stayed at the Galle Face Hotel on three different times for a total of 9 days when in Colombo.  We had a great time!  Built in 1864, Galle Face Hotel is a lovely colonial style building, beautifully maintained with all the modern amenities.  Flanked by the Indian Ocean on one side, and located in the heart of Colombo  amidst the modern high-rise buildings / hotels dominating the sky line, the hotel’s gleaming off white facade of tall stately columns and red tiled roof make a lovely contrast, and transports one to a different time and age. No other hotel in Colombo can match it’s old world charm, elegance and character.  The Landmark rooms we occupied were spacious, comfortable and had all the amenities desired. Food was excellent at the"	Date of stay: June 2018
richteabiscuits87	A great start to our honeymoon	"A very luxurious hotel, with exceptionally friendly staff and a nice atmosphere. We enjoyed a walk along the sea front and dinner in the hotel was delicious - a highly recommended place for those who want to relax and enjoy Colombo."	Date of stay: August 2018
ARosie2017	Amazing buffet lunch and view	A friend who lived in Sri Lanka suggested taking the time to go to this hotel. So glad we did. Such a wonderful experience.  We had a buffet lunch overlooking the ocean. The ambiance would have been enough but the food was off the charts. So many wonderful international dishes to choose from plus Sri Lankan cuisine. The desserts were amazing.  Definitely was worth it to spend the afternoon here. Service of course was top notch.	Date of stay: September 2018
Carla D	Brilliant	We were very luckily upgraded to a Junior Suite which was amazing. The hotel is beautiful and super luxurious. It is certainly worth what you it charges! The staff were super friendly with excellent English. Included breakfast was varied and delicious. Pool was great with wonderful views!  We were there for one night as a fancy end to our holiday and I would definitely stay again if we had the opportunity.	Date of stay: September 2018
yve69			
suesalford	Last night of our tour round Sri Lanka	"We were very pleased to have this hotel in the heart of Colombo as our last stay of our 3 week tour around Sri Lanka. We had taken the 8 seater plane from Trincomalee and arrived a little bit early to check in, but they found a room for us within an hour and it was an upgrade to a junior suite, although somewhat tucked away through the spa downstairs. As it was our last night, we enjoyed a fabulous meal in the 1864 restaurant which was quite special. The following day we were due to catch a late plane, but the normal checkout was at 12 and we were able to use the facilities of the hotel, including the absolutely fabulous swimming pool, until we left at about 6. We had a wonderful cocktail in the Long Bar whilst a multicultural wedding took place outside by the sea. Got picked up"	Date of stay: September 2018
Sally R	Excellent hotel and staff	We stayed at this wonderful hotel for 2 nights at the start of our Sri Lanka road trip and were very impressed. We had a lovely spacious room with very efficient air con. Very good buffet breakfast. Fabulous meal in 1864 restaurant one night and took full advantage of happy hour free drinks and lovely snacks in the Long Room! We received outstanding service from Mr Imran and Concierge Emanual who spent time with us showing us round the hotel and resolving some travel issues for us. All staff were excellent. Thank you for a lovely welcome to Sri Lanka.	Date of stay: August 2018
Warwick H	6 stars if posdible	Don’t go here if you are expecting faultless deco. This is a historic 1860s hotel. It is luxurious. It is beautiful but it is not pristine.   The staff are incredibly helpful and rightfully proud of their hotel. Breakfast is an experience in itself. Hardly wanted to leave the hotel all day.	Date of stay: September 2018
Samantha W	"Galle Face Hotel, Colombo"	"A lovely hotel with lots of character and old world charm.  The staff are welcoming,  well mannered, helpful and efficient.  I was a single traveller who had family dropping in to see me during my stay - they made a point of welcoming my visitor and making them feel equally welcome.  The pace of life in the hotel is a welcome relief from the bustle of Colombo, but the central location of the hotel means that you can jump into the busy city in seconds when you want to.  The selection of food in the restaurant and bar is excellent - all tastes are catered for and provision was made for diabetics and guests with gluten and dairy intolerances too.  The room was spacious, comfortable and clean.   I really enjoyed my stay at the Galle Face Hotel and would recommend it to anyone who"	Date of stay: September 2018
Cathygreg3	family stay	"We stayed here with our two kids on our way back through from traveling Sri Lanka.  The staff were amazing more than happy to help in any way they could.  The breakfast buffet is amazing and so is the lunch, the food is very nice.  Such a beautiful place with so much history and we will be staying here again.  It isnt far from being able to go and do things in Colombo itself and definetly a kid friendly place."	Date of stay: August 2018
BestofSriLankaTour	Iconic hotel needs work	"This grand Colombo hotel is special. I love the architecture and history. However, I find the office and admin a bit to be desired. Make sure to visit the traveler's bar and see the pictures of all the famous previous guests. I think the new wing has better rooms than the old wing."	Date of stay: June 2018
Nandita K	Amazing hotel but confused staff	"We booked two rooms at the galle face hotel as we were 4 guests travelling however one guest cancelled last minute. So when we got to the hotel we upgraded our two rooms to one room where we three would fit in and we were told the only additional cost would be a roll out bed in case we thought the two queen beds were not sufficient. Over time it turned out we were being charged for the third persons breakfast, happy hour - even though we were told breakfast and happy hour was complementary. Each hotel staff told us different things and were extremely confused.so make sure you claify any booking amendments with hotel staff multiple times. In terms of hotel - it’s a beautiful hotel with great views and a nice swimming pool."	
pghosh2016	"Not 'Just About', 'Truly' Unbeatable"	"As I stepped into the hotel foyer/reception area, my first impression was that it was a most elegant place, almost attesting to the management claim of ‘timeless grandeur’. And after I experienced it rather fully, I additionally perceived that the place was designed with the simple precept: ‘just you and the sea’; everything else is behind – literally. Some excellent accommodation, supplemented by some exclusive dining facilities. The rooms, corridors, are on an old-world architectural base, but well-maintained with a touch of modernity; classy. No crowd of guests as if they also need to be in just the right number.   Its location: superb. Facing the sea, the major facilities, from the left to the right, are: the swimming pool area (I regret very much that I could not find time"	Date of stay: August 2018
257Trinah	Conference delight	Attended a conference here- not good weather but the hotel was very elegant and with an old world charm. Beds were very hard but I enjoyed being able to open the windows. Right on the beach even though you can’t swim. Walk to markets and restaurants.	Date of stay: August 2018
Nomals	Distrusting of Sri Lankan guests	"I was visiting Sri Lanka with 9 of my friends from the US (all of them white) and it was very interesting how the front desk lobby staff was always distrusting of me (dark-skinned Sri Lankan). They only give one room key (I was sharing a room with two others), so we had to leave the key at the reception desk so that we can each go our seperate ways and grab the key from the reception whenever one of us returned. Each time I went to ask for the room to my key, they Sri Lankan (similiarly dark-skinned staff) would always look at my somewhat suspiciously and ask ""madam, are you staying at this hotel?""...a question they never asked any of my white friends. I think it is high time Sri Lankans look at their own racism toward their own kind. Other than that, the hotel is generally"	Date of stay: August 2018
702ValerieS	Short but sweet	"We only had a brief stay in this beautiful old colonial style hotel due to a delay at the airport with lost luggage. Although it was the wee hours of the morning we we arrived, the staff welcomed us warmly & surprised us with a special little ‘wedding anniversary’ cake, & some small treats. Breakfast on the lovely open air section facing the ocean was a refreshing relief after our long day/night before, with a wide selection of foods. The staff continued to help track down our lost luggage. We returned to this hotel on our final afternoon, just to have a couple of sundowners & watch the sun set over the ocean. We enjoyed watching their sunset ritual of lowering of the flag complete with a piper! Recommend."	Date of stay: August 2018
AnnaRoberts	Visit to Colombo	"Five friends flew into Colombo late at night and were collected by the hotel’s bus service which was great. The hotel itself is stunning, well located and historic. The breakfast buffet was extensive with both local and western options."	Date of stay: September 2018
Compass311277	A taste of British history	An excellent location for peace and quiet.  Room was comfortable and large. A la carte menu delicious. A choice of fine dining or casual. Staff were friendly and helpful. Gin and tonics were expensive but one had to partake in this very British establishment. The Reading Room was very interesting. Hot water bottle placed in bed for the chilly nights.An experience to remember. Within walking distance to shops.	Date of stay: August 2018
Aussie Traveller	Great location with excellent ocean views.	"Not all rooms have ocean views but visible from dining areas and pool, Room was spacious,comfortable and functional. Mini Bar with soft drinks and snacks was complimentary (nice touch). Staff were friendly and efficient. Walking distance to main shopping area along beach front (10-15 minutes) and also shorter walking distance to shopping center with supermarket on ground floor. Some interesting features/events: 1.Staff member armed with sling shot on duty in garden area to warn off crows and squirrels. 2. Flag raising and lowering ceremony with bagpipes twice a day at morning and dusk."	Date of stay: August 2018
Liz H	Grand old dame	After 4 trips to Sri Lanka we had wanted to stay here and previously not been able to sort ourselves out - glad we finally got our chance. The entrance to the hotel is very grand and looks out to the famous Galle Face Green where the city goes to chill out in the evening (although it is no longer very green - more brown). Check in was smooth and helpful (although I did ask a question about a particular store and no one came back to me with the answer as promised).   Our room looked out over the pool and ocean and was a good size with a comfortable bed and nice bathroom with a spa. I believe the hotel has had a bit a refit recently but I felt like it still needed some work; maybe some more Sri Lanka themed art in the room (rather than a plant picture)? It just felt a bit bland	Date of stay: August 2018
lds2016	Atmospheric Hotel	A great hotel full of history and character with beautiful furniture and prints and carvings going back to 150 years.  It is very comfortable and the rooms are big and has all modern facilities  The staff are attentive and welcoming  The food is ok but could be better  The location is brilliant with a brilliant sea view and it is next to the green	Date of stay: August 2018
k B	"Old world charm, museum inside the premises, beachfront property"	"This hotel is significant not only for its location but also its place in history. The museum will boast of Prince Philip's car and also a listing of renewed personalities around the world who have walked and stayed inside its walls. I visited to attend a meeting at the back wing where the museum is located. Their service was impeccable and the afternoon tea selection of sandwiches and cakes were delectable. The views from the beach were fantastic, they also have a flag retreat where bagpipes play at sundown. Best place to be when the sun sets."	Date of stay: August 2018
Peter B	Lovely hotel but!	"Amazing hotel and we are still here. I've stayed in the cinnamon grand and lakeside which are great hotels. However the galle face wins hands down. Plus side is the staff are more than fantastic, but when there is a wedding normal guests are forgotten. The bufee was meant to be a Thai night but was left overs from the night before all for £70 for 3 for below par food. And the wedding music might as well been in our room.  I might sound a whinger but have a 5 month old who screamed for 2 hrs. Again hotel and staff are great and 5 ??... I would change a few things but deffo come again.. but would check for weddings.  5 ?? for the staff!"	Date of stay: September 2018
dilkhan K			
Davidlloyd12	Incredible!	"My girlfriend booked us in for a nights stay in this amazing colonial place prior to heading home. She’d read about it in the ‘Tea Planters Wife’ book.   We had the suite with balcony and ocean view!!! Stunning. The rooms were fab.   We had a lazy 2 days here apart from myself having had a workout in the small gym. Lounged by the pool and drank. We wanted for nothing more.   We went to the 1864 restaurant for a nice meal, and that it was! Opted for the Chicken and Pasta dishes as main courses. The wine selection was extensive, and some great choices on there. We managed a bottle of the Riesling.   Breakfast was incredible, loads of choice on the buffet.  The only negative was when asking how much a car would be to the airport was they told us 6,000Rps. We did some some research"	Date of stay: September 2018
GWalker23	Take a tour down memory lane!	An incredible collection of memories from the past - it's like walking into yester year! A huge complex with so much memorabilia it will keep you wanting more.  Top location. Incredible service and attention to detail. A must stay if you like the era of the colonial past.	Date of stay: August 2018
Konig G	Good Hotel in a Convenient location	Pros - Excellent location - Nice hotel in  well maintained historic building - Walking distance to good restaurants  Cons - Smallish rooms - repetitive food  Conclusion  - Good stay in a well located hotel in the city center.	Date of stay: August 2018
tobeslo			
steventfromsydney			
Cate C			
Bozfm	Great Location	"Great Hotel, great food, friendly staff. Little disappointed as room wasn’t ready and we arrived at 11.30 at night. Also pool service was slow. 6 staff, one making our cocktails and the other 5 watching."	Date of stay: August 2018
Munderdown	Lovely hotel	Stayed here for two nights with 12 family members. Lovely colonial style hotel room was lovely.  Staff very friendly and food was amazing! Lovely pool area to relax next to the ocean  I would highly recommend  Will be back	Date of stay: August 2018
latnaie			
jwillislee			
leannebeasley	The Best Place To Stay	"Where to begin? Everything about this hotel is excellent! The rooms, the service is wonderful, the pool is divine, the restaurants are delicious and the cocktails (try a Vivien Leigh!) are amazing. I promise you will love staying here. The history of this hotel is worth a look at in their own little museum that is beautifully presented. You can also do a tour of the hotel but be sure to book as it does not run every day. There are some great places to eat around town but you'll want to make sure you do some eating and drinking here too! Do not miss happy hour for hotel guests with free (yes free) drinks and yummy nibbles. Select your own seafood at the restaurant by the beach (eat indoors if it's hot!!!). There was a large group of us for dinner and the seafood restaurant staff"	Date of stay: May 2018
Sut S	Nice time	This is very old hotel in sri lanka and also  more beautiful place very nice view specialy sea views staff very friendly food was good service also excellent this our fourth times in this hotel we definitely come back	Date of stay: August 2018
Begonia P			
Philosphie	Restaurant overlooking the sea	"I have been there now on 2 occasions with relatives for evening tea.  There is a wide range of offerings available from vegetarian (which are few) to sea food and meats.  I think the better option is to check with the waiter (as they are  font of knowledge regarding the local cuisine).  They serve 'on the house' biscuits or chips depending on the time. When you order food there is always extras as sides.  The main drawback is the time taken for food preparation.  If you are in a hurry check how long it takes to be served. Same with payment.  Otherwise, staff are friendly courteous and helpful"	Date of stay: August 2018
Nicola R	Beautiful setting	The hotel and room was beautiful. Sitting at the travellers bar or on the verandah. The only reason I wouldn’t give 5 stars is the drink and food service is very slow. There aren’t any female staff at all. I think this hotel lacks the closer attention to detail given by female staff.	Date of stay: August 2018
LoveTravel797317			
dtchinnery	Stunning view	A friend and I stayed here on our last night in Sri Lanka ????. What an amazing way to finish. The service was over & above. We were flying out early in the evening and they were kind enough to let us store our luggage after checkout ...and let us use their facilities (including the most amazing ocean side swimming pool) for the afternoon.	Date of stay: August 2018
Ayersts	A splendid historic building with 21st century service	"This hotel was the gift that kept on giving. We arrived too early to get into the room but were able to have coffee and relax on the awesome terrace of the Travellers Bar, surrounded by the sights and sounds of the ocean only metres away. The service was at all times excellent and although the hotel is proud of its significant past it was able to offer us access to the most up to date technology to do some necessary work. Our room on the 3rd floor was small but beautiful and very well appointed but sadly without a view of the ocean. In the evening we met friends in the bar again and witnessed the unexpected but magical evening ritual with the bagpipes being played as the Sri Lankan flag is taken down for the night. We thought this couldn't be beaten for spectacle but we were"	Date of stay: August 2018
TravellingBish	"More than just a hotel, but an average hotel in itself"	"We started our Sri Lanka trip with a night in this piece of history and didn't regret it one bit, it was a fascinating place to stay - everywhere you turned there was another little insight in to times gone by, all of which preserved and displayed very well. However, if looked at solely as a luxury hotel, which is what it is at the end of the day, The Galle Face Hotel did not cut the mustard.   We arrived early (9am) and were told our room wouldn't be ready until 2pm which was not a problem and to be expected. We went for a walk, had lunch and returned just after 2pm to be told it still wasn't ready. We were told they would let us know when it was ready so we went for a drink in the bar, and then another drink before going back to reception to ask about the room - still not"	Date of stay: July 2018
Bruno V	Honeymoon	"Great hotel, colonial style but modernised in respect with the past. very friendly and helpful staff, a very warm welcome with all the explanations .  One advice, one must try the spa... the massage service is at an very high level... perfect after a long journey ..."	Date of stay: August 2018
Martin W	Great Colonial Hotel	"We stayed here for our first night of our Sri Lanka tour, with 3 kids. Lovely iconic hotel with great service. Pool a welcome place for a few beers after a long flight. Excellent breakfast, and really impressive rooms."	Date of stay: August 2018
Ivan1969	A grand old hotel with a sadly industrial backdrop	"We stayed here for one night before flying home on a friends recommendation. It was as I had expected a rather grand colonial hotel in the mould of a Raffles.  The reception staff were fantastic and couldn't have been more helpful. Our travel agent had annoyingly booked us two rooms - we have children - which wasn't ideal (none of the previous 5 hotels we'd stayed in were done like this), but the reception guys gave us a free upgrade to junior suite. This was lovely. clean and tastefully decorated though sadly with no view other than a car park! The contents of the mini bar were complimentary which was nice.  There is a pool which is decent sized and nice and deep and is mildly salty. Sadly not enough room for enough sun beds around it though. There are at least three bars"	Date of stay: August 2018
olivierlux	Family with young kids	"Definitely a landmark in Sri Lanka.  Very nice historic hotel , rooms are ok and the welcome was nice ( cold drink and towel). The restaurant buffet is good.   Although communication with waiters is still a big issue here because of the bad knowledge of English.   The pool is well maintained but the pool boy needs a quick course in how to handle ladies who are alone at the pool.  In our country they receive the same respect as men."	Date of stay: August 2018
kaikouramonkey			
Mark I	Stunning colonial style hotel with loads of history	"We loved the Galle Face Hotel and our only 'complaint' was that as it was the last night of our holiday, we didn't get the most out of the hotel. It is one of the most historic buildings in Colombo and has a real history, with many famous previous guests - it even has its own museum!  The style internally is all colonial - and you get a real feel of being in an old world. It clearly is very popular and was very busy - and looked as though weddings/conferences took place frequently here. It right on the sea front and next to the Galle Face Green, which comes alive at night with numerous street food vendors selling good quality, cheap food. The hotel has a lovely bar & open-covered dining room, a further bar near the sea and a pool - such a shame we couldn't experience them. The"	Date of stay: August 2018
Amy B	Beautiful hotel with excellent location	"This hotel was amazing. Located right next to the sea, the views from the rooms and around the hotel were beautiful. Inside, the colonial hotel was exquisite, with intricate decor and every detail thought out. It was very big - and it even had it's own museum which we were kindly given a tour around. although we only stayed there for one night, the dinner and breakfast buffets were delicious. Additionally, it's central location in Colombo is very handy."	Date of stay: August 2018
Shreyashah10			
