user,review_title,review,date
Sullos,Clean and friendly,"My girlfriend and I were arriving after midnight and the hostel organised a transfer from the airport for us which was nice, same price as a taxi (2800 rupees). We booked a private room which was clean and had A/C, the staff were friendly and the location wasn't bad either. If you don't mind the walk the railway station is about 35-45 minutes away. The staff gave us a map which was extremely helpful. The WiFi in the hostel was pretty useless but we found that to be the case pretty much all over the country (at least where we travelled).",Date of stay: February 2015
daniel_arendt,"Perfect location, nice prices good backpakers atmosphere","Very good location, in walking distant to railway station, Galle street (famous sunsets ),Viharamahadevi Park and other atractions of Colombo. Two steps to the market with alco drinks is an asset. Our triple room was just OK, but reasonable prices, there is hall where like in backpacker places you can share you opinions with others and spend a lovely evening with Guns like you",Date of stay: February 2015
Jessicasbigfatgapyah,Meh...,"We booked a female dorm last minute and when we arrived, the owners collected our payment before showing us to our room, where our two male roommates were already. Then when we said it was a booking for a female dorm they basically asked us uncomfortably in front of the guys what we wanted to do as there were no other rooms available..... So we stayed. We had paid. Also, all the private rooms were empty and one should have been offered to us. Anyway, the door didn't lock. There was no social atmosphere and the wifi didn't work.",Date of stay: January 2015
Jay P,Nice clean central hostel in colombo,"This was your basic hostel with good service, central in colombo with front street access to busses, and a short tuk yuk to the railway. Inexpensive and convenient for the backpacker. Wifi ac and good flow of travellers.",Date of stay: February 2015
alice. kay,"one of cheapest, but rooms need a bit of renovation!","We booked a room there, while staying in colombo, cause it was one of the cheapest options. Room is very, very basic. Just a bed and thats it. The wall could also use painting!  Toilets are shared, which is ok... but they were all dirty and the door locks were broken.  The staff there is not very helpful and they look like they're fed up with everything.",Date of stay: January 2015
SanjayNats,Best value for money in all of Colombo,Hostel is clean and the location is pretty good! You can walk to Gangaramaya temple! You can catch city buses just outside the hostel. The staff are very helpful. The wifi was a bit slow when many people were using it but that is not a problem at all. You even get purified water for free while you have to buy bottled water in many other hostels.,Date of stay: February 2015
Cristiano Mei,Affordable basic accommodation in a convenient location,"This place is perfect for budget travellers looking for a bed/room in a central location. I've been here twice and it was fine. Rooms are basic, some with windows some without them.  Air con works well and overall it's clean. Friendly staff. In February 2014 a ride to the Fort station and Dutch Hospital cost rs 200 (after bargaining).",Date of stay: February 2015
Augie March,Great Location,Backack Lanka is a centrally located hostel in Colombo. It is cheap and has dormitory and private room accommodation. I stayed in a four bed windowless room. The aircon was good. Bathroom/toilet ok. I found the staff very friendly and helpful. It has a lounge area on the ground floor with TV and computer. The wifi is iffy. It is an ideal place for your first and/or last night in Sri Lanka.,Date of stay: January 2015
MJWD1985,Nice enough,Stayed here for first night in Sri Lanka. Not a bad hotel - good location and friendly staff but the rooms were overpriced for what they were. Ours was a small windowless box that cost twice what we have paid elsewhere for larger ensuite rooms.,Date of stay: January 2015
photobotic,Excellent stay and super friendly host!,"This was the first place we stayed in Sri Lanka and we received a very warm welcome.  Mahesh brought out some Arrack and encouraged everyone staying there for some free drinks and chats.  We ended up staying up til 2:30am.  Don't worry about the noise as the rooms are on different floors and surprisingly very quiet.  There is AC in all rooms, and while the showers are cold, they are clean.  You can only get wifi in the lounge, and you can also refill your water bottle for free.  We had a great stay!",Date of stay: January 2015
ArushiM88,Amazingly friendly hosts!,"Though our experiences with hospitality across Sri Lanka were amazing, this one was totally unexpected. We were stranded before our early morning flight with no place to stay or even keep our stuff. Even though Backpack Lanka was full, they really helped us out and let us spend time in their common spaces.  We didnt see the rooms, but from what we saw, they seem a trendy chic hostel. The living room was lively till late at night and we met some interesting people in our short time there. The hosts were also very helpful when it came to information on getting around! Lovely experience in such a short time.",Date of stay: January 2015
charlotte r,Great hostel,"This hostel is just great. We stayed twice during our two week stay in Sri Lanka, the staff are just amazing always there ready to answer any questions. We stayed the night before our flight, our flight was a night flight but the owner said we could keep our bags there all day and even provided us with towels and allowed us to use the showers before our flight even though we had already checked out that morning.  If your new to Sri Lanka then backpack Lanka is a great option to get to grips with the city and to meet other travellers. I can't recommend this place highly enough.  We wish mahesh, Mali and the other owners all the luck in the world in making the place a success!  Once again thank you very much for a pleasant stay! :)",Date of stay: December 2014
Cloudsurfer767,"Great hostel.  Very social, great staff.","Splashed out and stayed in the 'apartment' on the top floor.  Great basic accommodation.  Clean, cool and comfortable.  Staff were great -  really friendly place to stay.  Met the owner Mahesh and he's a real gentleman, has a great vision for his hostel and clearly has high standards.    The apartment kitchen is in need of a renovation but we never intended to cook in it.  The bathroom and bedroom were clean and comfortable.    The location is good although ignore all reviews that refer to centrality in Colombo as there is no 'centre' of Colombo just districts. In terms of getting around though this location is close to all the major sights by Tuk and the staff are more than happy to advise.  Cica Dec 2014 the pavements are being rebuilt immediately outside the hostel along the",Date of stay: December 2014
Lindsay B,Good Location,"Location is great, as were the staff and lobby. Good place to meet folks since you don't want to be in the room at all. Pool table and dartboard. Wifi is hit and miss with speed, but seems to be the case for the area.",Date of stay: January 2015
Dante S,Perfect for the backpacker!,"Backpack Lanka is perfect for the lasy backpacker on a budget! I stayed there three times during my visit to Sri Lanka and would definitely recommend this place to everyone! It's cheap, clean, good wifi, very helpful staff and great facilities for cooking. The location is not the best, but the awesome backpacker vibe totally makes up for it! Love this place!",Date of stay: December 2014
kiwialexf,Great hostel to meet other travellers and learn about colombo,Location is dead central. Easy to get everywhere for no more than 300rupees in a Tuk. Staff are great. Provide parties every Friday. Free pool table. Shared rooms are standard for a hostel. Very clean however. Would stay here again when I'm back,Date of stay: December 2014
Алла У,Great location,Good service. Nearby are shops with foods and drinks. Ventilation is inadequate in some rooms. Clean linen. Toilets is normal. Cheapest price for center of Colombo. A lot of people with backpacks visit this place.,Date of stay: December 2014
BrightonTownCrier,Good for couple days,"Good location, friendly owner (iris) air con worked very well. Cold showers but weather is hot anyway so quite nice. No wifi in rooms though but good in lobby. Would stay again based on price compared to surrounding area. Met some good people there too which always helps",Date of stay: December 2014
Pieter J,Perfect hotel for good price.,"Had a very nice evening here. The staff is very friendly,rooms are good (and they have a/c). The have a pool table and a nice room where you can sit together and have a drink with people from the hotel.",Date of stay: December 2014
Jeroen M,Great place to stay,"Great place to stay.  I work down south and come here every two weeks. Very cheap and centrally located hostel. Superfriendly staff (the old guy in the lobby is the best!). Everything, rooms, showers and toilets, is very clean. Perfect for backpackers that want to visit the city or for the budget minded traveller that needs a good night of sleep and a clean shower. Only thing that's missing is wifi in the rooms.",Date of stay: December 2014
adeanae,"Small, but Nice Location","The room was REALLY TINY, but the staff, cleanliness, toilets, and showers clean. The internet was only available in the lobby. The pollution is horrible on this street, so if you can, I would recommend staying outside of the city. If you are only staying a day or so, this place is perfect.",Date of stay: November 2014
SathyanVelumaniIndia,Great staff and clean sheets,"if you are backpacking, it is definitely recommended. the location is central - connectivity is a great plus; I enjoyed a game of pool in my 2 days stay. If you are backpacking with friends it would be even better.",Date of stay: September 2014
Imran K,Cheapest in Colombo,Excellent location for a stay in Colombo.  Price was very good.  Rooms were clean and very basic. Good for backpackers.  There were some issues too. No hanger in the toilet and room. There is no dim light in the room. Toilets need improvement.  The caretaker who worked over night was very friendly and the onwer is a cool and friendly guy. This is a good place to stay in Colombo.,Date of stay: October 2014
Mugssh,,,
Alex S,Superfriendly staff - rooms below average,"Stayed here for 2 nights.   The price agreed upon was not really THAT cheap for Sri Lanka (our fault, but we didn't know before). Given the price, the room was really not clean enough and smelled very moldy. Besides the room itself, the staff was superfriendly and helpful.  In total, try to get a good price and a room with window - then the hostel is a good value.",Date of stay: August 2014
kmayse,"Good location, but Hostel no good","The positive things: Great and central location. The Staff is very helpful and friendly.  Anyways, I would not recommend to stay here. Our room did not have a window. It smelled very moldy, as did our clothes afterwards. The AC worked luckily.  The walls are very thin. You hear everything going on in the rooms beside you or in the corridor, just as if it was right next to your bed.  The shared bathroom was very low standard and pretty dirty. The community rooms are not very comfortable.  All in all: No good value for the price compared to other places e.g. in Kandy. Next time in Colombo i'd rather spent a couple of dollars more for a higher standard.",Date of stay: August 2014
Travellingaround07,Good stay in Colombo,"I had a good stay. The room was pretty basic but it was clean and had wifi. The staff is very nice and helpful so it was nice to stay there. It has a computer available and a pool table if you want to hang around. The shower and the bathroom were not the best as they are a bit old, so it could be nicer but it was okay. There is a supermarket, a mall and a bus stop 30 seconds away so it is quite convenient. When I showed the address to the Tuk Tuk drivers, not all of them knew it but if you say that it is in front of the Liberty Plaza, it's totally fine.",Date of stay: August 2014
Tom2507,great value for money,"We stayed here for our last night in SL. The Hostel has a cool backpacker-flair and a nice litte common room with darts and a billiard table. There's also a common fridge in this room which you can use to cool your stuff. Our room wasn't too big but really clean. The shared bathrooms could use a little more cleaning but there's not much to complain but for the lack of hot showers.   The location is quite nice too, you can walk along Galle Face Green until you reach Fort district. From there it's only a few minutes walk to the Pettah district, so you can discover the best of Colombo without even taking a tuktuk. Breakfast is not included. The staff were really great, they called us an airport taxi and even let us have a shower at late afternoon without charge.   Because price,",Date of stay: September 2014
Travel_Nat89,Very helpful staff for our early arrival,We booked this hostel for our first night in Sri Lanka. Our flight landed at 4.30 in the morning which meant we got the hostel at around 6.00. We weren't meant to check in until later that day but thankfully the people in our triple room left at 7.00. The staff were very quick to clean the room and get it ready for us. They were also helpful in telling us how to get around.   There is free wifi available but not at the top of the building where we stayed. We did come back again for our last night before going to the airport as we were impressed with the helpful staff. We stayed in a 4 bed dorm for this night and it was small but clean with good air con and wifi. The communal toilets and bathrooms were clean but there was no hot water. Same for the private bathroom in our triple,Date of stay: August 2014
LauFars,A good start,"This hostel is growing and can do very well. The owner and the staff are very helpful kind and friendly. You will find all the help that you need in the chaotic Colombo and a comfortable place where you can relax. It's in a good position, from where you can reach all the places of interest, walking or with a short tuk tuk ride. We slept in a 4 beds dorm without window: a little bit claustrophobic but clean. The toilet rooms at the first floor could be better, like the one in the ground floor that is perfect! The hostel is ok comparing with the Sri Lankan standard but I am sure that Mahesh aims to better quality and he is working on it! So let's visit his hostel and give him the opportunity to do it!",Date of stay: August 2014
Wilke d,Disappointing,"Booked this hostel because of the good reviews but didn't recognice the positive image. Friendly staff, but the bathrooms were dirty or broken, without toiletpaper and warm water. Heard a couple making love next to us. The walls are as thin as paper.",Date of stay: August 2014
djcosgrove,Brilliant stay in the centre of Colombo.  Great staff.,"Excellent location for a stay in Colombo.  Excellent staff who were very friendly and made us feel very welcome.  Price was very good.  Rooms were extremely clean and new but basic.  Brilliant for backpackers.  Showers were very clean and looked new.  The only slight issue was that there was no changing area attached to the shower but wasn't too much of a problem.  The caretaker who worked over night was very friendly and again, made us feel very welcome.  This was a brilliant place to stay in Colombo.",Date of stay: June 2014
Cristina D,Excelent service and facilities,"We received the best service in all my trip trough Sri Lanka. They picked us at the Train station and help us get transport to all our activities and to the airport.  We got a very nice A/C room, super clean, Wifi was fast and strong. I would stay there again :)",Date of stay: May 2014
Alexkuz010,Me like),"Very nice place, not far from Pettah.Everything is new.  One big room with many beds, a lot of fans (so it is not hot). Persanal light an outputs Beds and bathrooms are good, towels.. Comfort atmosphere. Risonable price. Pool table and darts.  Stuff are awesome guys! Hope to see them again!",Date of stay: May 2014
FFC579,Cheapest in Colombo,"So I stayed at this place recently when travelling through Colombo. It is extremely basic but couldn't be in a more perfect location. Literally slap bang in the middle of Colombo. The manager, Lakprial, is really cool - he previously managed a pub in England for 10 years and has the best laugh I have ever heard. There is a TV, a pool table and darts downstairs. I stayed there just because it is the cheapest place available in Colombo! It was only opened the night before I stayed so there wasn't anyone there and it was super clean but it seems like a good place to stay for a night. I wish them the very best.",Date of stay: May 2014
