user	review_title	review	date
nadunegodage			
shenp34	Good	This hotel owns a great location. Room which i stay was ok and i enjoyed my stay here. Specially the charming views from the room. Talking about food it's great and quality food. And also staff is so friendly and helpful.	Date of stay: March 2016
Hitesh0743	Horrible rooms	"I and my wife stayed at hotel Galadari for 1 night on 12th january 2017. It was the start of our 7 days tour of Sri Lanka. The room that was given to us was in horrible conditions. The wall paper was torn and coming out from various places in the room, the carpet was stained and smelly, clock placed on the table was old and discoloured, mattress was worn and threads coming out, cockroaches in the room and the bathroom, bathroom fittings were old and broken, the bath fittings had rust on it, bathroom ceiling was chipped and coming out. The room was a twin room and smelling of cigarettes whereas I booked a non smoking king room because it was our anniversary and our stay was totally ruined by this horrible stay. I had complained on the spot to Fernando at the reception but no"	Date of stay: January 2017
376pritit	Disappointing rooms	"We stayed in this hotel for New Year from 29Dec to 2 nd January 2017. Very good location,friendly staff,smooth check in and free WiFi in the lobby area. The main attraction of this property is their Lobby. It's very big and was well decorated for new year. But the moment you enter into room, a very foul smell enters into your nostrils. Shabby, dirty and old carpets were on floor and in the corridors. It's nauseating. We sprayed perfume in the room to survive. They promised to change the room towards sunny side , but didn't. As it was new year time and guests keep pouring in . However roooms were big and toilet was ok. They have lovely rooftop pool , Spa centre , tennis court and other options. Food was normal and bakery was good. One small water bottle given for two guests per"	Date of stay: January 2017
Jiten	Ok type hotel	Actually the hotel is very old. Very normal rooms but the location of the hotel is excellent. There is one indian restaurant inthe hotel which is very good. Food and bewreges are very good. Staff behaviour is also good.	Date of stay: April 2016
DrVRaj	Time for a renovation	The hotel is in the heart of Colombo and if you get a room with the view overlooking the sea it is splendid.  The rooms are in need of an uplift - but I guess being a busy hotel the renovation is going to be a difficult undertaking. Service from staff was absolutely great.  The staff at the breakfast buffet seem rushed - but again I am a bit puzzled that people complain of lack of service - A buffet is meant to be a self service concept. But people don't move from the table and keep asking staff to get them their food and then complain that staff are not cleaning up the tables promptly. High Tea was great. All in all was a great trip and the service at the hotel can't be faulted at all but as with everything it's time the hotel undertakes some renovation.	Date of stay: December 2016
Musical2014			
roccop772	DONT JUDGE A BOOK BY ITS COVER - Disappointed	First impressions of this Hotel are Lovely.  We arrived in the evening and the lobby was filled with Xmas decorations and looked lovely.  Staff were good.  But our room was disappointing.  Really looked tired and carpet dirty.  Breakfast buffet was average. Location was good.	Date of stay: December 2016
Ray_vyt			
Prashanikavinda	Coffee Shop - Decent place with a decent crowd	"Decent place with a decent crowd. Good spread of food. Seating arrangements, decors, Music, ambience to everything is nicely organized and the staff is also very well mannered and polite. Would definitely recommend."	Date of stay: January 2017
Carlos	This hotel needs an upgrading.	We stayed 5 nights over the new year. Got a room on the 10th floor with a good view of the Gall Face green and the sea. That is the good part of the room. Check in was fast. Room size is good. I would say large for a double occupancy.  On entering the room we found underwear left on the floor by the previous occupant. Careless house keeping. Had to call them up to draw their attention and have it picked up.The carpet was never vacuumed as there were traces of dirt over the period we stayed. The rooms need an urgent renovation. Carpet was dirty and stained. Furniture made of cane and used over the years. Bathroom was clean but tired and needed an urgent uplift. In room safe is available. Tea and coffee maker and replenishments available. The in room lighting was very poor to say	Date of stay: December 2016
Leona A	"Average hotel, amazing act of honesty and integrity by hotel staff"	"I stayed at the Galadari in November 2016.  On check out, I accidentally left my gold jewelry in the hotel safe. I realized that my jewelry was missing only after getting back to Montreal 2 days later.  I immediately got in touch with a friend of mine in Sri Lanka who called the hotel and was told that the jewelry had been handed over to lost and found.  After I emailed a description of the jewelry and with a letter of authorization my friend was able to pick up the jewelry on my behalf.  I am extremely grateful for the honesty and integrity of the hotel staff who found the jewelry and turned it in, intact.  I am giving the property an average rating as I feel that a better job could be done in the cleaning department, especially the toilets and though the food at the breakfast"	Date of stay: November 2016
AmericanCareerExpat	Needs Upgrading	"I""m surprised this is considered a five star, even by Sri Lankan standards. I agree with other reviewers that the carpet is badly in need of an upgrade. Good thing I had my flip flops because I did not want to walk without them.The food experience was average, if that. The hotel staff was lovely, smiling and helpful so I hate to write this kind of review but avoid this hotel if you can."	Date of stay: January 2017
Nisansala R	Good location for the price	I've stayed at Galadari Hotel a few times. The rooms are too dated for my taste and in need of an update with good interior design. Bathrooms are also not the best with some leaking water through the shower cubicle. Do NOT depend on the hairdryer in the room as it is quite old with barely enough power to dry your hair.   Room service is quite good with staff willing to cater some dishes to your specific needs. Breakfast buffet however was far behind the standards maintained in other hotels in the stretch. I found the service to be quite average as well.   This is a good hotel if you want to find a cheaper rate around Galle Face area and some rooms have really good ocean and city views.	Date of stay: May 2016
Lauren H	Worst hotel I have ever been too	"I am not going to write a long post; plain and simply, worst hotel I have stayed at!!!!!! Well almost stayed at, we left the hotel and found a new one could not even stay 12 hours there. Rooms had mold and smelled like smoke, they may have been good in 1984 but not now."	Date of stay: December 2016
Tharaka S. Soysa	Not recommended...	"Was attending a party with my colleagues. Service has deteriorated much since old times. It's a ""Cheap"" hotel now. Food is not up to the mark. Better to go for a small outside joint. Definitely not even close to 5 start standard. Better avoid this place..."	Date of stay: December 2016
vandita l	Good but need lots of improvements	"The hotel gave a very warm welcome but the joy was short as when we went to our room we were disappointed. We got a smoking room which had a very dirty and stinky carpet. (No one smokes in my family). We couldn't walk bare foot in the room as our sole we're becoming blackish). The shower leaks, very old hair dryer, no body lotion in the bathroom. I was with my 4 months old baby and I had to protect her from inconveniences. At the restaurant the waiters were very slow. We waited for a tea for 15 minutes during breakfast. I could recommend the hotel if you have a very short stay but if you are in holiday then don't spoil it. Avoid this hotel.  The food were good though."	Date of stay: December 2016
Bob009	"Avoid the Galadari, their porters and their managers..."	"We had a week-long visit for a conference and then a return several weeks later for one day to catch our flight home after holidays in the region. The first airport pick-up was missed, but otherwise the first stay was uneventful - until we were leaving. The room adequate, the food and service acceptable - although their concept of a Reuben sandwich was way off. The trouble started as we were leaving after the first week. I wanted to ensure that the airport pick-up for our return wasn't missed again since we were arriving on a midnight flight. They said that they could not do it - I had to e-mail. The next issue was much more serious. Usually I do not let anyone near my computer bag. An eager porter insisted on taking my computer bag. I resisted and he kept pulling at it. I"	Date of stay: October 2016
218rahulk	Very Bad Experience	"Really very bad service and trying to pull out the money.its an old hotel all furniture.  Is old and trying to renovate by blaming the customers Just we can say that it's Galadari ""A CHEATING HOTEL"" not a five star standard fake"	Date of stay: December 2016
Jesse24	"Good hotel, Nice location, good food & service"	"Pros:The hotel is in a good location,staff are courteous,breakfast is very good. Good customer service.  Our room had a good view of the beach. Hotel is close to the business district of Colombo.  Cons: Our room carpets had a bad odor. Carpets will need replacements in the rooms."	Date of stay: November 2016
alibhoyjt	High Tea	Had a family and guest gathering for high tea at the Galadari Hotel .The short eats were excellent and so were the cakes  . Staff very helpful and courteous . Being a Saturday the place was full .Luckily had done advance booking . Compared to other hotels the price for the high tea was very economical.Being Xmas season the hotel lobby was colorful with decorations Had a wonderful evening .	Date of stay: December 2016
Nili	Great stay!	"The room we have been given was very spacious. Thank you, the hotel and the staff for all the support and help you have given my friends to organize a surprise birthday party. We've had a great time and a stay."	Date of stay: September 2016
chiku_chiya	Nice staying at this Hotel	Beautiful hotel. Nice rooms. Hotel staff was very helpful. I like the food.   Pool was on roof and view from their was excellent. We stayed in the hotel for 2 days and we enjoyed the services.  It is near to sea ( approx 15 min walking ) so you can go for a evening walk.	Date of stay: October 2016
Harish K	Amaze exp.	"Amazing hospitality, and food particularly dinner was well designed and very delicious, rooms are ok as a very old property.rest speedy check in and very well trained staff. Best location in town .will suggest tos select the property for family holiday."	Date of stay: December 2016
saumil s	Worst hotel to stay in Sri Lanka	I was on my honeymoon tour and this was the worst hotel I stayed in Sri Lanka. The staff is terrible and very rude . Also the restaurant flavours that served Indian food is worst I had ever tasted . Please never stay at this hotel. Much better places to stay in Colombo like Taj.	Date of stay: December 2016
mtojiev2016	ok to stay	"the hotel is located in a very nice place at the Ocean shore, but the services need to be improved for a five-star hotel. some minors things like iron was not available when it was needed, the staff refers you to various departments. the bathroom belongings like shampoo, gel and other items were of a bit lower quality for a five-star hotel."	Date of stay: November 2016
RobW1005	"A terrible hotel, run into disrepair"	"Aged hotel, gone way past it's expiry. Everything was worn down and ancient; not to the standard you would expect given it's cost. The customer service was diabolical- they never responded to my email about lost property. We only stayed there for a friend's wedding but moved to the Kingsbury Hotel, across the road, which was a relief."	Date of stay: July 2016
Michel	It will do - 3star at best	"It is a shame to see how such a formerly well-known and ideally located hotel is allowed to slide into mediocrity; the owners obviously are not bothered to at least maintain and keep up the existing hotel infrastructure ...  Whilst the lobby area is all nice and neat ..once you get up to the rooms the picture changes.  Mouldy wallpaper, shabby carpets, smelly bed linnen, poor electrical connections, and terrible air-conditioning.  Most infuriating was the unstable wifi signal requiring constant re-connecting, and the different wifi networks within the hotel ...sooooo outdated.  The lunch/dinner buffet has a nice spread but it is the same each and every day for dinner and for lunch ..so after 2 days it gets really boring; you might as well walk over to the Kingsbury Hotel for a"	Date of stay: December 2016
Gayan Udukala			
RArmstrong2	gone to the dumps	"Over 25 years ago this was one of Colombo's top hotels today it could be no more than a hostel once you get to the room floors. The Lobby still holds a little grandeur. Basically the Gold Hotel name at the entrance is an indication of the let down to be expected. - Broken letter. Filthy stained carpets, pealed stained wall paper on rooms level corridors. Rooms again stained carpets, pealing wall paper, broken light sockets or lights that do not work. Bathroom........ Oh no!  eeks, I prefer to bath in a river or go for a sea bath. Filthy old bath tubs, broken mirrors, ventilator almost falling off. Taking you to breakfast - this should be controlled. Place packed with groups who monopolize the entire place.  It took us 10 minutes to get a seat and when we stood up to get"	Date of stay: December 2016
Abdul M S	Good hotel to stay	"Hotel is good, by and large staff is good and supportive. But a person named Sanan, Front Office Manager is very rrigid and non supportive person. He does not understand the need of the customer. No flexibility."	Date of stay: November 2016
Gayan W	Most striking feature is the location	Located close to the gall face green at the very heart of Colombo. Friendly helpful staff. Food is average( I was there for an academic session. May be the menu they have selected). Overall expression is good.	Date of stay: November 2016
john r	Comfortable stay	"Our company from Malmo arranged a week business tour to Colombo. We arrived here in Srilanka on 26th November, 2016 by Srilankan Airlines  from Bangkok. We transfered to the Galadari  hotel. The hotel location is very good but our room was northern face, so the sea view was not possible than the southern face. Room was cleaned, wide screen TV, official table and bathtoom was nice. But, the wifi access inside the room was poor signal. Overall foods, 4 elevators were superb."	Date of stay: November 2016
TariqM	Good high tea spread	Went for high tea with a group over a weekend and the spread was excellent. Good selection of food and beverages at a reasonable price. Service was good and staff are friendly. Baked Alaska was really good!	Date of stay: November 2016
Marlon M			
Ti41084	Strategic location for tourist	"First time to colombo and only stay here for 2 days 2 night.  The hotel offers in-house taxi to show us around (temples and city tour mostly), costing Rs 900 (approx USD 6). All the staffs are super friendly. The hotel is very strategically located opposite presidential palace, 5 mins walk to the famous Dutch Hospital and overlooking the beach."	Date of stay: November 2016
Nawut R			
BellyAppa	Good Place for large group	I have been to Galadhari couple of times.Its next to the sea but not due to the Port city its loosing it s sea side charm.Galadhari food is good but not better than Agra.Its got a nice buffet and a good parking place.Its equivalent to the Taj of Mumbai.The service is good and fast.	Date of stay: November 2016
S'ubodha P	The worst hotel to pick in Sri Lanka	Was surprised to see how they treat guests at this hotel. Rude and obnoxious attitude of staff is appalling. Most 5 star hotels in colombo thrive on their service but this hotel treats their guests in a rude and abusing manner.	Date of stay: November 2016
MelBSC	One night break	"We booked at short notice as we were attending an annual dinner dance and didn't have time to make it home after work and get back in time. The staff were polite, friendly and helpful and check in easy. The room was clean and spacious with an ocean view (despite the port developments). The tea making facilities were plentiful. We requested an iron and although it took time to arrive, it didn't hold us up. We didn't have breakfast (but I believe from Friends who did, it was good). Check out was quick and easy. For us it was a good stay and will do it again next year."	Date of stay: November 2016
VKM602	Poor Experience	"Stay was uncomfortable.  Rooms needs refurbishing.  While I was taking bath, the water tap completely came out.  Wifi is slow.  I sat on sofa in the room and got completely sank.  Heavy rush for Breakfast, finding a place to sit is a nightmare.  Fewer staff to clean the tables make it a messy affair.  Staff on Reception is poorly trained and has to ring to someone for taking guidelines on everything.  Price also is high.  My friend who faced more severe problems.  The room was not having power and he had to struggle for 2 hours to restore it."	Date of stay: November 2016
ThiLi-DS	Relax place	"Looks lousy from outside but the inside looks nice. Offers good food. However, it gives a very lazy feeling... It has a number of restaurants to try out. Don't go to Margarita Blue. Not a good place. There was a Karaoke bar which was good enough and enjoyed..."	Date of stay: March 2016
Wanderlust ??			
Sanclub	Very Good Hotel!	Good hotel. Good for business trips and business matters. Located at the heart of Colombo. Rooms are comfortable and space is also adequate. Good entertain options and easy access to anywhere in Colombo.	Date of stay: August 2016
Hiran K	High Tea is Good!	"Had a wonderful time with my office team at the High Tea. Must appreciate the ambience, service as well as the variety of quality food.  Also been to a conference some time back (can't remember the hall name), which was also really good.  Has reasonable parking facilities as well.   Never checked into rooms, or had any main meals, buffets hence no comments on those..."	Date of stay: November 2016
cool_satchmo	Old property that needs renovation	Spent a night at this hotel while transiting through Colombo. Several of the fittings in the room were not working properly and the feeling that it is a very old property came through clearly. The buffet spreads for dinner and breakfast were very good with a huge spread of dishes catering to every palate	Date of stay: November 2016
nitinrusty	"Impressive entrance, but rooms need an upgrade"	Great Buffet. I counted 25 Casseroles. Many cuisines displayed up vividly with a great live cooking food stalls. Really a very god experience. But My room had a room for improvement. Old bamboo furniture is not even worth keeping in your backyard. Carpet is smelley with airconfitioner water leaking on it. Bathroom wall had a crack. Bath fittings very shabby & worn out. Mould on the washbasin.Spa was a real shame. Poor standard of lockers with paint peeled of the tin doors. small shower rooms. useless steam room. No one would go there more than once.  Absolutely NO Quality experience. I checked out & checked in to another real 5 Star right opposite this one.	Date of stay: September 2016
Exploration489654	Amazing hotel	Amazing hotel with all facilities. Beautiful view with sea facing rooms located centrally. Awesome multiple restaurants Indian Arabic American with good ambience. Pub and bar with conference room. Breakfast is awesome spread. All staff very courtesios and ready to help with pleasing smile. Free cars for casino's with complimentary tickets. I really admired by the hotel	Date of stay: October 2016
Daniel	Nice hotel with great food	"I stayed at this hotel for one week for a conference. The hotel might be a bit old and it shows in the furnishing and the rooms, but it was impeccably clean and the service was good also. The rooms are a bit gloomy, but quite spacious.   One highlight of my trip was definitely the food. Both the breakfast and the in house catering for the conference were excellent and quite varied.   One advice: Don't be intimidated by the signs telling you not to use any tuktuk. We asked the bell boy to get us a cab and it was very overpriced. It was much cheaper (and quite easy) to walk out and hail one of the metered tuktuks."	Date of stay: October 2016
anandiyer34	good hotel	This hotel is good for a short stay since it is in the heart of the city and is easily commutable to the centre of the town. Hotel has a good array of restaurants and their breakfast is fantastic especially with a lot of south indian cuisine being served.	Date of stay: September 2016
Sunny	"""Amazing place to stay"""	Ideal location - gives access to almost all attractions in Colombo. Well maintained and clean. Breakfast buffet was huge and service was of top quality. Lobby tempts to get crowded and you need to give ample time for front office staff to check you out.	Date of stay: November 2015
Nissapeti	Very obliging barman.	"Knowing well that this hotel has the best wine & spirits trainer in Sri Lanka; I got the Barman to mix me a very, very Dry Martini just the way I 've had it in Europe. Hope they would pour Nolly Prat soon. The staff are very obliging ."	Date of stay: September 2016
RakeshAdlakha	Sri Lanka tour	Nicely located hotel gale facing.convienent to go anywhere in Colombo as it is almost centre of city.nicely maintained rooms courteous and well behaved staff.Indian restaurant Flavours was very good as we were from India authentic Indian food.breakfast was also good.overinall recommend to stay.	Date of stay: October 2016
75anilt			
toshack302	One night's stay	Pleasant entrance and helpful staff but room tired and in need of refurbishment.  Bathroom not particularly clean - signs of mould in shower etc.  Choice of food adequate & breakfast menu good.  I would probably not choose to stay for longer than one night although the location was good.	Date of stay: September 2016
globalcitizenGTIN	"Best View, Nice rooms, Good location"	I've stayed there for 2 days. My room had the beach view. Food was amazing. Nice play to stay if you want to explore Colombo. The staffs were courteous. A tad bit far from the airport but if you want to stay in a cosy location go for galadari.	Date of stay: February 2016
725barbara	"Location was good, ocean view from the room was nice to wake up too."	"The staff was friendly and helpful, very specially the lady at Guest Relations, (Shayami) Some areas it's time for a revamp, the room was clean, the bathroom require plumbing to be fixed, the water leaks out, had to place towels when shower, and so on? Breakfast Buffet same items every morning was not impressed, should have been more variety of Sri Lankan authentic food, It was nice to chat with the Executive Chef who kindly took in all my comments, and tried to make us comfortable. My opinion the hotel only caters for a certain type of clientele. I must commend the staff the Porters, Doormans."	Date of stay: September 2016
Coreen H	Hotel needs to be refurbished.	"Overall from the dinning room, to the rooms looks very old and shabby ,the staff were excellent could not fault them ,WiFi was nonexistent , 6 days i spent at the hotel was able  to get Wifi a couple of times .Breakfast after the 2nd day got boring omelettes were not omelettes .Great location ."	Date of stay: September 2016
slchanna	There are way more better Dinner Buffets (Review Not about Rooms)	I visited the Dinner Buffet with Family at the coffee Shop resturant. The first impression was great. Good atmosphere with clam surrounding. A good variety of foods were also available.(No pork if you are expecting that) But the food not tasty. Some food were so bad you felt like vomiting. Even the simple cream sauce spaghetti was tasteless. I would not go here for Dinner again and will for sure go to Kingsbury or Cinnoman who has far far tasty food.	Date of stay: September 2016
?? ?			
Mysoreravi			
Olivia E	Nice hotel	"This was the first hotel stayed in on the tour. Here for one night.  Beautiful reception area, relaxing bar lounge. Good selection of drinks but didn't appear to have local beer on draft. Free WiFi, slow to connect at first in the room but once connected it was fine.  Food in the restaurant excellent with a brilliant choice on the buffet.  Staff very friendly and helpful. Room was nice and comfortable with a lovely bed. Big bathroom with everything provided."	Date of stay: September 2016
Rajesh V	Old is gold	"The name u can trust.  Yes galadhari is very few hotels which stands tall in take. Rooms are a bit old. But maintained effectively, excellent breakfast and very good hospitality. The resident have a choice to indulge in various action like swimming fitness etc."	Date of stay: August 2016
Yasodha y			
bavanthi a	"""Marguerita Blue"" a place to chill"	One of the coolest night clubs in town to chill..love the ambience and they play some pretty cool music too.  The drinks are quite reasonable and the blue margarita is my Fav.  If you wanna enjoy some good music and dance the night away...this is the place to be.  Its not so cramped up and have a seperate area for smoking...this place appeals more to the middle aged crowd than to the club hopping teenagers	Date of stay: September 2016
Neil P			
Imantha K			
Pat T	Good food.Poor hygiene.	"I have always been a regular to have buffet high tea priced at Rs1,550 and buffet lunch priced at Rs 2,000 in the lobby area of the hotel.I have always enjoyed the food there and have felt very comfortable eating the food because it is a Muslim hotel and I knew the food I was getting was halal.I have not had a meal this  visit to the Island simply because I feel the food hygiene is poor. I found a long grey hair when I was eating a meat cutlet.This was alerted to the management. If a thing like this had happened in the UK they would not have charged for the meal.If that was not possible they would have given me a meal voucher to be used on my next visit to the restaurant."	Date of stay: July 2016
JV Prasad	Decent Business hotel	Stayed here one night on our way out of Sri Lanka. Very business like hotel lacks the personal touch for a vacation. Rooms are nice with a wonderful view although the upholstery etc are a bit old. Restaurant options are many and the Indian restaurant (Flavours) food was very good although service was extremely slow.  Asked for printout of boarding passes and reception obliged however they had not informed us of the applicable charges earlier.  Would recommend mainly for business purpose.	Date of stay: September 2016
Farhan K			
Canuckimpressions	Busy hotel in Colombo	"Only stayed one night, but it seemed like a really popular and busy hotel. I am not a big fan of hotels that are this busy. Although on the whole it was not that bad. Not as clean as other hotels visit in Sri Lanka, but it was acceptable. Staff were very busy and had to wait an hour for the room even through we checked in late. They have a massive buffet which was pretty decent. If I had to visit Colombo again I would probably try a different hotel."	Date of stay: August 2016
HalalTripSeeker			
Tasnuva A	Okayish Old Hotel	"The hotel is grand no doubt about it however it is very old now. We stayed on the top floors with a sea view, though the room was average size it was pretty old and the ceilings and the wall really showed the age. Breakfast time it was super duper crowded and food was very very average! One night we tried the Indian restaurant and I must say it was fantastic! However I enjoyed the location and you could just walk to the Dutch Hospital and some nearby areas! It gave me a feeling of Pan Pacific Sonargaon or Ruposhi Bangla in Dhaka!"	Date of stay: October 2015
Ceylon Alan	Very Good Buffet.	We met friends in the lobby bar then went across the room for buffet. The service was excellent and the buffet had a very wide selection. The was something for everyone. All very well cooked and tasty. Give it a try. It is in need of some renovation though. But that is a minor point.	Date of stay: August 2016
Eraj W	Disappointing	A popular rendezvous for evening tea. A fairly wide selection of dishes. But the food was very dry and the pastry items somewhat hard. It seemed like due to the high turnover the food was hurriedly made. Make sure you have a booking prior to going.	Date of stay: September 2016
Sanjeev C			
Lloydperera	Go for the High Tea!	"The best thing about this hotel is their ""High Tea"". I think its cheaper than the one in Galle Face Hotel. The food was amazing and the staff was polite.  If i could make a suggestion i would tell that the hotel needs a total redesign starting from the exterior."	Date of stay: July 2016
ZiadKHALED	Good old hotel	"The hotel location is excellent. The staff are welcoming, cordial, helpfull and professional. The check-in was done in less than two minutes. There are 4 restaurants offering western, indian, srilankan AND arabic food. Yes arabic food! I have tried the arabic restaurant and it is very good. They have a sheesha lounge with an excellent staff. Sheesha is good .Could be much better if they renew their sheesha and make for each flavour a specific sheesha (for example apple flavour should be served on apple sheeshas only etc...). My wife she took her own sheesha to this lounge and they were ok with it as long as they charge for a full sheesha.  They also have a pool area, a gym, sauna and can offer massage therapy. The pool area has a view on the ocean and the roundabout next to tge"	Date of stay: August 2016
ASK_Dreamliner	Good Hotel and Great Views	"The hotel is located very close to the beach in Colombo and is just a 10 minutes walk to  Galle Face Green park. The hotel rooms are clean, well maintained and the staff is really friendly. The outdoor pool and sauna is a welcoming amenity after a day full of sightseeing. There are a few casinos you can visit close by and the staff is really very professional and helpful when it comes to helping tourists with sightseeing tours."	Date of stay: December 2015
Sampath Bandara	Sea view room is very nice	Spent one night here. Room was clean and tide. The view of Indian Ocean was breathtakingly beautiful. food was delicious  and the service was friendly. Furniture and some parts of the hotel might need some Improvement/ renovation.	Date of stay: September 2015
Susan			
J|\|D	Good Hotel	"The hotel location was near to markets and malls, and the beach, and the restaurant, but the rooms need improvements. The furniture looks old,  and the rooms and floors had a very bass smell. there is a  very nice coffee shop just at walking distance from hotel. amazing coffee and great ambiance.  I stayed 3 days in july and was there for Pakistan-Srilanka T20 Matches . The staff was so friendly and helpful thru the whole stay, few things can improve in the hotel."	Date of stay: September 2015
md1re	Very busy business hotel	"I attended a medical meeting here and the meeting facilities were very good. The location is good as this is within walking distance of the beach and the Dutch Hospital. The hotel is very busy and so check in took some time; we asked for our bags to be taken to the room, but after a long wait and no response to our phone calls we went and retrieved them ourselves. The bar was quite expensive. The breakfast was very busy but the food was OK."	Date of stay: August 2016
sharmakshat22	Service is Hopeless	The service is absolutely horrendous. No proper service in the rooms. You'll even have to call housekeeping for a bottle of water when you get back from work in the evening and they still refuse to give it!  They don't care how much you're paying or what so ever they'll choose to ignore you royally! Absolutely disappointing	Date of stay: August 2016
RamiRizg			
Lea T	uncomfortable	"Although the hotel location was near enough to markets and malls, and the restaurant (coffee shop within the hotel) was awesome and the food was good, but the rooms were very bad. The furniture was about 20 yrs old, the toilet was floated with water, and the rooms and floors had a very bas smell. Eventhough we stayed 3 days and we informed them about these issues, nothing was fixed. The staff was so friendly and helpful thru the whole stay, but the hotel needs to be improved."	Date of stay: August 2016
Harshana M	High Tea	High Tea @ Galadari is something that me and my family keeps on going when ever possible. Basically because of the price and the quantity. I think it is the most cheapest high tea in town with a huge variety. It's always crowded but they will serve all the items in the menu till the end of service; which is usually at 6PM. Best thing  about Galadari High Tea is the show cooking food. On any given time they have at least six chefs doing show cooking at high tea.	Date of stay: July 2016
Sandhuz			
Noel S	Old and tired hotel	An old and tired hotel that is being run with a brave staff. Rooms need some renovation it was very busy during our visit. However requests were attended to and staff were ok. The location is excellent with many attractions nearby	Date of stay: August 2016
Jaydeep Mehta	Avoid this Hotel	"Due to the long weekend of August 13 to 15, travelled to Colombo.  Reached at 10 pm.  Was allotted a room at 11.45 after a lot of coaxing.  Front manager executive Mr Denham and Lobby Manager Mr Dilan totally non cooperative.  They simply say, hotel is full, room cleaning is going on.  When I asked why room not being given even when we check in so late, no reply.  They say that you can go and complain.  Whom do we complain at 11 pm in the night.  Rooms are extremely outdated and always smell of smoke.   This cannot be a 3 or 4 star property.  Avoid this property..."	Date of stay: August 2016
fhanifdeen	""" one of Sri Lankan a kind of Star Hotel """	"It is located Very attractive place. Very beautiful surroundings. Mumbai, a city so sights. Rich and wonderful, clean surroundings looked fabulous rich. Sea waves and the beauty of its surroundings, it is. Care Hospitality from a high level hotel. Clean food and nobility consists of delicious flavors. The hotel allows for various ceremonies. Hospitality is easy to be high."	Date of stay: July 2016
Sati	Very warm staff	"Stayed for a week for training. Hotel is pretty old but stay was very memorable as it had a nice view of the ocean. I would like to commend the staff as everyone from the doorman to the front desk always made me feel comfortable and would always make small conversations with me. I personally love how after the first day, the chef remembered how I liked my omelette prepared every breakfast :)"	Date of stay: November 2015
leone33	"Old, smelly....very expensive. 1 star hotel"	"We got to the hotel expecting a 5 star hotel (having paid a 5 star price) and after a painful check in process we have been given an awful room (extremely smelly, dirty and old). We complained and have been upgraded to an executive suite, which was basically the same as the previous room but on a higher floor and of a larger size.   Don't know how hotels in Colombo are but this is not a 5 stars hotel. In Europe this would be barely a 1 stars.  Last thing if u wanna stay here for a night bring some blanket from home...it will be better for your night....maybe.  Positives: location, pool, very kind staff and good breakfast"	Date of stay: August 2016
AnirbanBasu	Beautifully located hotel facing the sea	The hotel is located in front of the Presidential Secretariat and facing the sea. There are shops and banks nearby. The hotel is about one hour drive from the airport through the highway. The hotel has a nice spread of food for breakfast and lunch. Wi-Fi though slow is available in the rooms and quite a number of TV Channels including few to cater to Indians are available for viewing. Walking on the beach in front of the hotel can be a pleasure	Date of stay: August 2016
SriramSP	"""Fantastic value for money"""	"Enjoyed our three day stay at Galadari-real value for money! One is spoilt for choice as the breakfast buffet spread includes south indian, continental,middle eastern delicacies with a good range of fruits, cakes and assortment of cheeses. Lunch and Dinner options are aplenty and not too expensive for a hotel of this category. Full marks for location, quick check in and friendly and prompt service. Our 11th floor room offered fantastic sea views and the location in the very heart of Colombo is a huge plus. Heartily recommended. Look forward to staying again soon!"	Date of stay: July 2016
Thanancheyan S	Buffet Lunch	"It was the third time I had been for lunch buffet at Galadari Colombo. Comparing last two visits, the taste of the food seams to be falling down drastically . Specially today we were a group of 13 bankers spilt through two different table arrangements where 10 people in series of continued tables and 3 people in another table away from the group. Keeping all these aside comes the funny hospitalization of the so called five star hotel. I was one of those three dining isolated form the group, picked soup had half way through and left rest of the half due to its horrible taste and followed the long queue impeded to serve lunch and got back to the table intending to be seated to enjoy the so called five star lunch.  Beyond surprises there were two other gentlemen seated in our table"	Date of stay: August 2016
Jamila Y	Poorly maintained and falling apart	The entire hotel is poorly maintained with no sign of much needed renovation.  All the furnitures are falling apart. Even the safe wasn't working. The shower curtains are dirty and the paint is peeling off. Not at all worth the price we paid.	Date of stay: August 2016
vip3855	Will remember the stay	"Very good location and spacious.  Hotel is old but has modern facilities that looks like patch work but functional.  A good renovation may make it more attractive.  Centrally located with all good eating joints like Dutch Hospital (that has many food joints) world trade center and other business activities walking distance.  The food spread in buffet is full of choice Indian, Continental, middle eastern etc.  Pricing is ok.  Good bar, swiming pool, steam and sauna."	Date of stay: August 2016
noxrulz007	"Over priced, Not satisfied not even 3 star."	"Very old and dirt rooms. On inquiry I was told that this hotel was build some 30 years ago and I am damn sure then haven't changed an single thing since then, the lobby of the hotel is very impressive but as soon as you get out of the lift to the floor you regret paying  that much for a hotel."	Date of stay: July 2016
anipuj	Wonderful experience	"Awesome location,excellent choice of food across a diverse range of cuisine,courteous and friendly staff,strong systems in place,fast check-in and check out ..all in all a home away from home experience."	Date of stay: August 2016
