user,review_title,review,date
TheWorldisYours,Solid City Hotel,"Good, safe location. Some shops and restaurants close by. Room was nice, AC was solid. Breakfast was OK, lacked ambiance. Roof top bar was fun for a few drinks. You have a good view of some of the surrounding buildings. Short walk to ocean view.",Date of stay: January 2019
Colonel_Hall,A good first night in Sri Lanka,"After a tiring trip from the UK, this was a good place to stay and recharge batteries before heading off on the tourist trail. A good, clean establishment, with friendly, helpful staff. The location was excellent, being across the road from the Dutch Hospital area, with its restaurants and shops and a short walk towards the promenade where we walked to the more expensive and prestigious Galle Face Hotel for an evening drink. Upon returning, we encountered what seemed to be a regular cultural dance display in the street outside Fairway. Excellent.",Date of stay: January 2019
Alex10781,Very nice Hotel with friendly staff,The rooms were very nice and clean. There was even some entertainment in the outdoor area in front of the the Hotel. But be careful a lot of criminals are around the hotel. They want to offer you a city tour and are even working together with the Tuktuk driver,Date of stay: September 2018
Tozc,Ideal location and lovely free cultural show,"This brand new value price hotwl is ideally located by the Ditxh hospital  shopping and eating atea. In Colombo 1 it is the starting point for fort walking tours. Most nights they have free eventz for guests. We enjoyed a great drumming and dancing exhibition  as we arrived at the hotel at 8. Very clean, good breakfast included and quiet but effective air conditioning.  Friendly amd helpful staff.",Date of stay: January 2019
Umair Bhandari,"Clean, modern and pocket friendly.","It’s not a fancy hotel with huge lobby, gym or a pool but it gets the job done. What it lacks in the luxury it makes it up with its location, price, cleanliness and modern outlook.   Just the internet can be faster.",Date of stay: January 2019
ManojGurgaon,Good Experience,"This hotel is very well located. There are lot of pubs and restaurants nearby. They themselves have a good rooftop restaurant with Live music. This is a no fancy hotel with a small Lobby, it's almost booked completely in this season. Rooms are very nice, very clean and have all basic amenities which a tourist require. Staff is very courteous despite they are very busy due to many check in and check outs.   Hotel does have small eating joints in their building where u could buy variety of food items of your choice.   I only had one issue here. I booked my room Superior Queen Room on  Booking.com, which has a queen size bed, but at the time of check in they issued me a standard category room with a Twin Bed. When I brought this matter to their notice, the front office",Date of stay: January 2019
eddie t,Close to all action in the city,"Very centrally located. The room I had was small but functional and clean. Got everything one needs. Wifi was excellent. Air conditioning was sufficient. Breakfast was basic.  Has a roof top bar, great for afternoon Happy Hour. Reception staff were nice and helpful. Recommended.",Date of stay: January 2019
Emalsayadi,,,
Mahrukhbeyg,The best located!!,"Fairway is a basic hotel. No fancy lobby, no pool, but it makes up for that in great rooms and the option of food and restaurants. Don't miss the roof top. The view is gorgeous. The location is amazing. Its right behind dutch hospital and the clock tower.",Date of stay: January 2019
Road Stories,A business hotel,"A good compromise between the luxury—and accompanying price tag—of the neighbouring international business hotels. The location a short tuk-tuk ride away from the Fort station makes early-morning departures convenient. If your point of reference is European or North American business hotels, this will be reasonably familiar and comfortable. A plus is the good security, with key-card door locks and the card needed to operate the lift.   Less positive is the sense of anonymity and lack of engagement which characterises so many business hotels but is quite rare in Sri Lanka. As one example, when I asked the doorman to call me a tuk-tuk, and asked him what price would be reasonable to my destination, he told me “ask the driver,” and then summoned a driver who (I learned later)",Date of stay: January 2019
Glorsy,Fairway Colombo,"We stayed here for 2 nights when we arrived, and rebooked for 1 night on the way home.  Both times our room was upgraded.  The hotel is centrally located in the Fort district.  Very clean and modern will all the amenities you would expect.  WIFI was great, and front desk staff very helpful.",Date of stay: January 2019
YvonneKGR,"Ideal location, good hotel  but ......","Travelling with a group touring through Sri Lanka. Staff friendly & helpful. Large hotel, room was nice & clean. Roof top bar  -- drinks aren't cheap! We spilt a little amount of Berocca  drink on the bed by accident, we told the hotel staff what had happened and they sent laundry staff to room to inspect damage. The staff member did  tried to clean a test area of the sheets, the stain wouldn't disappear...but we explained it would do so if put into a washing machine with soap detergent. Despite our explanation that the drink was water soluble, we had to pay the hotel for the 'damaged' bed linen as the bed linen was just a year old So much for being honest guests!  Accidents DO happen and I would have thought the hotel would   not even have mentioned a charge for the damaged bed",Date of stay: December 2018
Steve Provis,Great beds and staff,"In the centre of it all in Colombo. The rooms are large, the bathroom very well laid out and the balcony on the first floor was amazing. The hotel was very clean and the staff friendly and helpful, the restaurant next to reception was comfortable and clean. There is a bar on the roof that is very lovely but a little expensive. A couple of things to take into consideration when you arrive, if it is a weekend and you are a light sleeper you do not want the 1st or 2nd floor due to the bands in the street and you do not want the 8th floor due to the DJ in the roof bar who goes on till 2:30am. I will stay here again, I really enjoyed it and I liked the bands.",Date of stay: January 2019
jackiehul,great location and service if you are planning to take train the next day,"this was our first night in colombo before taking the train to kandy. extremly good service. they arranged a pickup at airport (though it was 2 am) and drove us to the hotel, fast check in..next morning they got us to the train station in enough time. we only spent a few hours and all we did was sleep..but i was grateful for the effecient way of helping us. the best is that we had arranged to have our train tickets (from sri lanka tours) deliveried to the hotel some weeks before and they kept them for us (i have heard stories of other hotels where the tickets disappeared)..this hotel was very professional and effecient",Date of stay: December 2018
sidhivpharma@gmail.com,Very Good  Hotel ib Colombo,Good hotel for all types of travellers in good location at colombo. You have lot of Restaurants  ..pubs  nearby. Durch hospital coumpound across to hang out with int'l reputed eating joints ... across world trade center...  you can tvl any part of colombo ...  very lively place once out of hotel... The staff is very good and caring. Breakfast good ..limited choices for vegan... you can get food till midnight attached to hotel,Date of stay: January 2019
traveller w,Nice room.  Good service from staff.,"I stayed at this hotel as part of a tour.  The room was nice, clean and new.  The buffet breakfast was also very nice.   The hotel is quite central.  The staff were also extremely helpful and courteous.  Danushka was one such staff member.  He was helpful, polite and took a genuine interest in the guest's welfare.  Well done.",Date of stay: January 2019
Dushi-NY,,,
BlankoMD,"Good position, well maintained, decent price","Really enjoyed the stay here. Place is well positioned for the sights, plenty of places to eat, convenient for the railway station and good standard and sized room. Price wise it was v competitive. Recommended.",Date of stay: January 2019
MESM,"Perfect location, basic amenities",We spent a day in Colombo and stayed at Fairway Hotel. The location is excellent (Dutch hospital) and we really enjoyed the street festival also. The hotel amenities were basic however. The beds were comfortable but the room smelled of dump. No body lotion or hair conditioner in the room. At least they provided us with bottled water.,Date of stay: December 2018
ChrisTaylerNT,Great location,We arrived a few hours early and because our room was ready they let us have complementary early check in. The staff were very friendly and helpful especial the woman at the front desk and the porter. Our room was very clean and comfortable. We were on the 7th floor -  it was very quite. It was a Sunday so there was lots of entertainment just outside our door. Jazz band across the street and another pop music band behind the building where the jazz band was playing. We spent time having a few beers at each of them and then it was only a few minutes to be back in our room. We were only her overnight as it was the last night of our 8 day stay in Sri Lanka.  We would recommend this hotel and return if were to come back.,Date of stay: January 2019
tlrichiec,Large Family Room with Comfy Beds,"We arrived on boxing day after a long journey. We were able to check in early and we were very impressed by the size of the rooms and the comfy beds, The staff were very friendly and we enjoyed a drink on the roof top bar. A slight negative was that there was some building noise during the day, We didn't notice any problems with noise during the night. I would definitely stay again.",Date of stay: December 2018
Amber P,Noisy location - great hotel,Depending on what your in Colombo for will depend on whether this is the hotel for you. The hotel is great! Staff are friendly and helpful. Rooms are generous with good air conditioning. Breakfast was tasty and plentiful and the terrace bar on the top floor is nice for a drink. The downside is this is very much on top of the Dutch hospital so there is music and noise late into the night. If you looking for a good place to base yourself to enjoy the nightlife this place would be ideal. For us who had just flown in from the uk with a touch of jet lag not so good but that is our own fault for not looking into it. Overall apart from the noise it was a great stay!,Date of stay: December 2018
Ema152,Very Modern in Great location,"A friend and I stayed here for 1 night as we landed in Colombo late and were travelling to the next stop in the morning. This hotel is very modern with comfortable beds, our room had a two level balcony too. We didnt get a chance to use any of the facilities which was a shame. We didn't take the breakfast option but the dining room was full when we walked past. The hotel is right across from Ministry Of Crab and has a bar, cafe and restaurant attached to it downstairs. Noise could not be heard from our room at all. We chose the hotel due to its proximity to the Station but would choose to stay here if needing a modern/tidy hotel in a great location when in Colombo again.",Date of stay: January 2019
Kerrie S,Fantastic,"Great hotel, the price is a bit higher than elsewhere, but the hotel is first class. Big clean rooms, comfortable bed, clean bathroom and wonderful staff. We stayed there on our way into Sri Lanka, and enjoyed it so much, we stayed there again on our way out of Sri Lanka, and they remembered us!!  Highly recommend.",Date of stay: December 2018
Cristina C,,,
Gina C,Location is perfect,"Location of the hotel is perfectly selected. The area is amazing, close to the ocean. Accomodation was very good! Rooms are very nice. Restaurant has food from all over the world. I had a chicken biryani which was very good. So please try 😊",Date of stay: January 2019
LYDIAANDJOHN,A great hotel in a brilliant location,"We liked everything about this hotel. Efficient welcome, kind and professional staff, large well appointed rooms with English TV channels, lots of restaurants nearby and a fee street map available on reception, Dutch hospital just opposite offers many good dining options. Tuktuk to station (for train to Candy) about 300 rupees. Highly recommended.",Date of stay: December 2018
Laura M,Fun tourist location,"We stayed here near the end of our two week trip and it was very nice western style hotel in good tourist location.  Both nights there was entertainment right in front of the hotel on the street. One night it was a traditional dance show and the second it was dancing that everyone could join in- fun to watch as they did line dancing, hip hop, salsa etc.  There were plenty of restaurants and bars nearby so ultimately it was great party hotel.  The roof top bar is beautiful and the drinks delicious.   Our room was very clean and comfortable and the service professional and helpful.",Date of stay: December 2018
Aliniay,"Central, nice and clean","We stayed here for one night waiting for our international flight trip next morning. Hotel room was nice, modern and clean.  Negative was that there was no hair dryer provided. Also be aware that it’s pretty loud at night because of live music on the street. Many restaurants and pubs around. Be aware it’s an expensive area with lots of western food (if that’s what you are looking for...) we were pretty disappointed as we were after authentic Sri Lankan food.",Date of stay: January 2019
damdoum,,,
AbhishekTyagi77,"Good Location, Unprofessional Service","The overall stay of 2 days was quite below average for me. While the location is the best part and one gets to enjoy a lot of 'Happening' stuff around the hotel, the staff seemed to be very unprofessional.   The room initially allotted to me had a horrible smell, and I had to get it changed right away. The staff doesn't check the room once before giving the key, and no one accompanies you to the room. The worst part of my stay was when a house keeping staff knocked on the door once, and before I could reach the gate, he came in without my permission. It could have been me bathing/changing/doing something very personal, and no hotel staff has any business to enter any guest's room without permission, especially if there is no sign hung outside the door for asking to clean it.",Date of stay: December 2018
Siddharth Roy,"Ok for the price, great location though","Overall experience was average. However, did not have high expectations based on the price range. This is more like a budget option but bang at the heart of the Island nation's capital. Location wise this is amazing. However, overall it is an average hotel with restrictive facilities and options. Breakfast was a real downer, as it is essentially served out in a public food court sort of a place. Fruit juices were all packaged, and not fresh. Overall food quality was also not great.  Room was very small for a king bed. Wifi in room was terrible. No in room hair dryer, not much toiletries.  Being new, the overall cleanliness quotient is very high for the hotel. Java coffee lounge downstairs was pretty good.  To summarise, unless you are on a budget you can avoid. Nearby there is",Date of stay: December 2018
jo_eastaff,Perfect,"The Fairway Colombo is our 'go to' place for accommodation in Colombo. It's in a central but not busy location, has friendly, professional and efficient staff, spotless and well appointed rooms, great rooftop bar, and the world's most comfortable beds after a long flight. The price is surprisingly reasonable, and I wouldn't thinkbof staying anywhere else.",Date of stay: December 2018
gary k,"Great location, modern, comfortable room.","We spent two nights at Fairway hotel at the end of our tour of Sri Lanka. Staff are helpful, courteous and friendly despite being very busy. Great location. Modern amenities. Great shower, efficient and quiet AC. WiFi  was fast and reliable. No pool, no view from the room and very small gym were minor detractors that earn the hotel a 4 rather than 5 star rating. Recommended.",Date of stay: December 2018
Andrewt77,Contemporary hotel with great location,"Hotel is relatively new at the old Dutch hospital shopping and restaurants district. Many good eateries eg Ministry of crab, dilmah t lounge, curry leaf etc within walking distance. Room is rather compact, good sound proofing.",Date of stay: December 2018
channa l,,,
Alex P,Would not stay here again,"The room itself was fine, good bed, clean bathroom, bu for this price level in Colombo we expected much better:  Our flight landed a bit after 1.30am so we were at the hotel by 2.30am. We had notified them in advance and were staying for one night only. Even though the hotel was not even close to fully booked, it was necessary to push the front desk clerc for a late check out -which at most could be 1.30pm (his first reply was that we should come by the front desk before 10am the next morning to ask again - defeating the entire purpose of a late checkout when you arrive just before 3am). The room we were given was on the first floor, right above the trafficked street in front. We found out about this when we were woken up at 8am by loud traffic noise.  We’d ordered a room with",Date of stay: December 2018
Ahmed Hamdhoon,nice stay,"Stayed for a few nights here on a business trip. The rooms were new although a bit small. The bed and pillows were very comfortable. Staff was friendly and helpful. On the down side,  there was loud music from the bar below at night. And the breakfast buffet was a bit poor.",Date of stay: November 2018
Ajay_Rao,Excellent location and hotel,"As our cab turned into the lane where the Fairway is situated we could see the whole road lit up festively and a live band playing right there. The rooms are decent sized and modern in the finish. It's got all the amenities you could ask for. You step out to the Old Dutch hospital precinth which has iconic restuarants, shopping etc. The hotel has a good roof top restaurant and lounge bar too",Date of stay: December 2018
Schullsails,Excellent city stop,"This hotel is well located and we chose it as it is close to the station, as well as being just behind the Old Dutch Hospital. We arrived on a Friday night when Colombo was buzzing and there was loud music being played just in front of the hotel. Reception were concerned that in the room we had been allocated we would be disturbed. So, without our asking, he upgraded us to a suite in a quieter location. As a result we had a good nights rest in a very comfortable room and the hotel gets top marks from me.",Date of stay: December 2018
Nicola W,Would stay here again,"We stayed at the Fairway Colombo both at the start of our stay in Sri Lanka and again for 4 nights at the end.  The hotel is in an excellent location - right beside the old Dutch Hospital Fort, with its shops and restaurants, a 10 minute walk from Colombo Fort Railway Station and fairly close to the beach.  The rooms were very good - great air-conditioning, a good-sized comfortable bed and a good shower in the bathroom.  The staff were all very friendly and helpful - especially Milan on Reception, who ensured we were moved to a quieter room half way through our 4 night stay at the end of our trip. The hotel has a very good taxi service, which we used several times - not only within Colombo itself but also to take us to the airport at the end of our holiday - I would definitely",Date of stay: November 2018
mdheenadayalan,Fairy that is fairway,Very comfortable sleep due to excellent bed and furnishing. Rooms are cosy and quiet. House keeping is good but reception desk is the best. Room service needs improvement. Breakfast is okay but more local delicacies may be in it.,Date of stay: December 2018
MDG,Lacking the Personal touch,"As with most large hotels you don't get that personal touch whilst staying when there are so many people arriving and departing at regular intervals.  After check in you rarely interact with reception staff as they are generally bypassed as you make your way to and from the lifts (elevators) and the Fairway Colombo was no different.  This is not a critisim of the hotel staff but it is just accepted as the ususal case. Having said the above we had no complaints with our stay and found the room to be very clean and modern.  We had been upgraded to a suite with kitchen, although there were no plates or cooking equipment , so can't see the point in having a kitchen that is largley useless. The hotel is well located with the train station and beachfront only a short walk away.",Date of stay: October 2018
Vijay Kumar Patodia,,,
Chezsmall,EXCELLENT,My first impression was very nice and it lived up to my expectations. The room was lovely and beds very comfortable. The bath had nice towels. Shower gel and shampoo in dispensers on wall and hand soap on the wall near vanity. No washers. No hairdryer or lotions. Hairdryer can be obtained from housekeeping. Housekeeping very efficient in delivery of a bucket of ice and the hairdryer. Highly recommend. Oh and they have facial tissues (yeah),Date of stay: November 2018
Clare,"Great location, great staff","The Fairway is in the heart of the city, next to the Dutch Hospital Precinct, close to restaurants and shopping opportunities.  Organises special events throughout the month including street food festivals and live music.  Rooms are clean and bright, comfortable beds.  Staff are excellent, friendly and helpful.  Would highly recommend the Fairway if you’re staying in Colombo.",Date of stay: November 2018
Mucool,Definitely not 4 Star!!,"The hotel facilities are definitely not 4 Star! I would rather call this place a 'good clean lodge' and does not deserve the price. Hotel Lobby is so small, bare and disappointing and always crowded. Room size is very small, it though the hotel claims to be non-smoking hotel, we could smell cigarette all over the place. There are no balconies in most rooms..only a small window with view of kitchens of nearby restaurants, practically making it a region hole in the city. Staff explained some weird logic of issuing only 1 access card even for double occupancy that we might lose 1 card if they issue 2!!! Breakfast spread was very limited, quality of food was not unto the mark. The place where B/F is served is so dark and dingy..they could have placed it at some higher floor with",Date of stay: November 2018
peri9812,Nice & new hotel,"1.	Room is clean & neat with new carpet, comfortable bed and utilities with nice design.  2.	No bathtub ; space is good. 3.	Staff friendly and helpful. Check-in process quite fast 4.	Breakfast – standard like other hotel, but it was repeated menu almost 90% on the 2nd day. Not sure, all the time will be same. 5.	Wifi connection was good",Date of stay: October 2018
Francisxlee,New and modern hotel with super good service,"Surround by café/bar/restaurant, convenience to downtown and train station by Tuk Tuk. Walking distance to convenient store (1 min) and supermarket (3 mins, can buy alcohol). Super super staff service to our requests, patient to answer our never ending questions (special thx to Milan and Tharindu), give recommendations and insights to our Galle/Ella trip and save us lots of hassle! For us, it's best as a hub when we travelling around Sri Lanka south to Ella, afterwards back for a night to the hotel. Then the next day heading east to Kandy/Ella & Yala and back to Colombo to finish up our trip. That's absolutely great and convenience!",Date of stay: November 2018
cappleton2,Saturday Street Party,"Located in the Dutch Hospital area this may not be the hotel for you if you want peace and tranquility. We arrived on a Saturday and there was a live band playing at the adjacent bar who were very good. Instead of going straight to bed we joined the other tourists and locals alike. A good location near the green, sea and old government buildings. Breakfast was ok, staff were helpful",Date of stay: November 2018
Travel822691,Reasonable City Centre Hotel,"Having read a review we asked for a quit room which we were given but you forego a decent view. Rooms on Hospital Road can be noisy as the bars have outdoor music. The room was small but we'll appointed and clean. The breakfast was a real disappointment. It was in a foodhall which made it very noisy and busy. The selection was not great. Overall, pleasant but not memorable.",Date of stay: November 2018
Mayangelo007,Very Nice,"This hotel was such a nice stop in our journey. My friend and I only stayed one night on our way from Galle before we flew out the next morning. Check-in was very easy and smooth. The room was a tad bit small but for the price and the location it was absolutely worth it. Because we were limited on time we purposely picked this location because it was had so many things near it. Many places were closed by the time we arrived but our main goal was to get a decent meal and a good night's sleep in a nice bed before heading into a day of flights and layovers. We go exactly what we wanted. The morning of our flight our driver that we'd met earlier on, overslept, missed our phone calls and claimed to be on the way when he finally answered the phone. Thankfully, the wonderful gentleman",Date of stay: October 2018
Jonny_Jager,"Lovely hotel, great location, incredibly slow internet","We stayed here for a few nights in October 2018. Very very friendly staff who were able to sort out an airport pickup in the middle of the night for us which was a breeze.  Room was spacious for us and comfortable - and in an easy walk to many places including Colombo Fort train station and Galle Face Green, as well as the Dutch Hospital compled.  The only thing that wasn't great was the internet, which was incredibly slow.  Not an issue if you have mobile data, but unfortunately we didn't have it until after we left.  That aside, a lovely hotel in a great location and friendly staff, and all at a decent price.  Would come back and recommend (if internet speed/use is not too much of an issue)",Date of stay: October 2018
Mohamed Abri,Easy comfortable convenient,"The check in was really easy, bed was very comfortable , shower great, AC cold, rooftop bar fabulous ! Food was very tasty and had extensive drinks menu , beers, and great cocktails.   The view is the best in Colombo. The staff were very friendly and helpful. Also tried Java lounge downstairs and it had a HUGE menu!",Date of stay: November 2018
John G,November Break to see first Test Match,"Excellent air conditioned rooms and facilities, breakfast too busy, too expensive and too slow. Would  recommend but use alternative shuttle transport as too expensive.Rooftop bar is attractive but expensive.",Date of stay: November 2018
Karen M,Do yourself a favour and stay here when in Colombo,The Fairway was a beautiful way to end our Sri Lankan stay. The hotel itself is gorgeous and the staff are very helpful and accommodating. It is centrally located within walking distance of great restaurants and cafes and markets. Transport is easy to find to get to the more out of the way places. I would stay here again in a heart beat,Date of stay: October 2018
Mehernaaz W,Great Mid-Budget Find,"Clean, new, efficient and really smack bang in the middle of a rocking night scene, this hotel was fantastic. Spacious rooms. We had a family room for 4 adults and 1 5 yr old and we didnt feel cramped. And we had another triple room which actually had 4 beds and much more space than our family room. Very clean, modern with a pretty good breakfast buffet. I'm glad we stayed here.  The street, Hospital Street is quite centrally located and a super fun 'come alive at night' place with a live band. Saturday night the street was packed with people dancing on the street itself. And its surrounded by great restaurants including the famed (but seriously overhyped and possibly prejudiced) Ministry of Crab. One should stay here.",Date of stay: November 2018
JustOneThing,Convenient but can be noisy,"We arrived at the Fairway at 2am after a long flight and were greeted by noisy bars on street level just closing. Our room was on the second floor and after the flight all we wanted to do was to crash and we drifted off to the final thump-thump from the bar below. The photo of the front of the hotel doesn't show the full story. It's a narrow busy street with the old Dutch Hospital quarter, with bars and eateries opposite and at night the street fills with people looking for a late night out. Other reviewers have mentioned the noise problem so be aware of it. We were only there for one night but called back again 10 days later just to store our luggage prior to another late night flight. At that time the street was cranking up for a full on band and street market so yes, even",Date of stay: October 2018
Sara FF,Comfortable and convenient,"We stayed here for one night, at the start of our tour in Sri Lanka. It is a convenient hotel, with comfortable rooms and wifi. The breakfast buffet is okay and the dinner (we had half pension) is reasonable. We found it to be a nice option for a short stay.",Date of stay: November 2018
John S,Great modern hotel in the bar area,Great modern clean hotel near to the action in hospital street. Good food court and a couple of bars outside too. Only downside was I never got my 04:30 alarm call for my flight that I’d arranged as a backup.,Date of stay: November 2018
Suziequeue60,"Brilliant spot, close to everything","This was a lovely hotel with everything, except a pool.  But apart from that is was modern, the staff were amazing and really helpful, particularly with storing our luggage while we set off for another town.  I'd particularly like to thank them also for receiving and making sure a lost item found its way back to me. Great place - they make you feel at home.",Date of stay: October 2018
Hattie,"Comfortable, clean and central","Comfortable, clean and central. Did everything it needed as a pit stop. Friendly staff, efficient. Like a premier inn in the UK, good mid-range. Didn’t try breakfast.   They can organise an airport car but I’d recommend trying Uber for half and price (we paid 2400 rupees with Uber, compared to 4000 quoted but the hotel, although Uber can be hit and miss on availability)",Date of stay: November 2018
LivingL0ndon,Comfortable & central,"Stayed just one night. Central location right by the Dutch Hospital. Were given a free upgrade to a corner suite on arrival. The bed, pillows & linen were all clean, fresh and very very comfortable. Air conditioning worked perfectly. The bathroom was spacious, spotless with a good hot and powerful shower. Staff were friendly and efficient. We didn't eat breakfast there so can't comment on that, but we did pop up to the rooftop for one drink, which was very nice. The only possible negative is that due to its very central location, some may find it noisy. Although we were there on a Saturday night, and in a room in the very front of the hotel right over a bar with live music on until midnight. I don't think this is a nightly event, and a room at the back of the hotel would",Date of stay: November 2018
Steveapps54,Good Hotel in Colombo,This hotel is located across the road from the Dutch Hospital shops and restaurants.  It also has a very nice rooftop bar and there is usually some form of entertainment on the street outside the hotel.  The hotel laundry service is a little expensive compared to other hotels we stayed at in Sri Lanka.  The front desk staff were exceptionally helpful too.  There is no pool at this hotel.  Tip:  Use Uber instead of Tuk Tuks as it is cheaper and has the benefit of air conditioning while you travel.  Rides to locals shops and markets were $1 to $2 AUD.,Date of stay: October 2018
adamas30,one night stay,Stayed one night during my 5 day trip. Closer to most of the amenities especially the fort train station. Breakfast was average. staff were very helpful with all my inquiries and the coffee shop next door was pretty good for a caffeine hit.,Date of stay: October 2018
Deborah H,Extremely comfortable,Extremely comfy beds.  Friendly staff.  Great location across road from dutch hospital and 10 minute walk to galle green.  Coffee shop and bar next door.  Tea shop round corner.  Good breakfast.  Would definitely stop here again.,Date of stay: October 2018
ROB P,Good but .......,"I had a six night stay here.  The staff were really good and the room was comfortable.  The hotel puts on many excellent events, with live bands most nights.  If you want peace and quiet, I'd go top floor, or stay close by, so you can enjoy the events, but not the noise. The Monday night Cultural show is free and very good, as are all the events.  Beware The Street Food Festival though!  I had a balcony room, which is right above street level, as you allowed to smoke on the balcony.  I was warned it would be noisy by the hotel and it was, until around 11pm, when the bar closed.  No problem with a set of good ear plugs and a liking for music.  The Food Festival though, involved the construction of 400ft of scaffolding, which went on ALL NIGHT!    The restaurant is just a",Date of stay: October 2018
Quest51521164194,Great location,"This hotel, decorated in bright and sprightly colours was the last stop in our Sri Lankan holiday. The rooms are quite small but the hotel is located centrally shopping boutiques, restaurants and pubs nearby. We went during Oktoberfest, which brought out an old world charm to the ambience.  The staff were very friendly - right from the reception desk to housekeeping. They were prompt and helped us check-in comfortably. The restaurant is quite small and was very crowded during breakfast. We had only the breakfast and the food was just average. They have stalls where you can order any food of choice but it is very pricey and I suggest you step out and eat at one of the restaurants outside.  One major issue that we had was that the bathrooms didn't have a lock!! They can't be",Date of stay: October 2018
Explore33498301668,Good decor bad acoustic treatment,"The simple sprightly modern repair style is very popular and comfort. But the nosie from ourside and telephone is impact our sleep. First, the noise from outside street keep me awake at night. Second, the bedside telephone make a sound at midnight. I had to leave on the morning, so, I had no time to reflect.",
pat w,Good first stop,"We stayed at the fairway on our first 2 nights in Sri Lanka. Great place to recover from a long flight and get your bearings in Colombo. Staff are very helpful, comfortable room and a great location. Good shopping nearby and a few cool bars.",Date of stay: October 2018
Sam-likes-to-travel,Noisy but otherwise nice four star hotel with small rooms and friendly staff.,"Renovated, clean, friendly but extremely NOISY place. Rooms are not spacious, beds are small but otherwise nice. If you are unlucky like we were ... there will be a party outside your window and the noise is unbearable. Sometimes the noise comes from the rooftop bar... (a very nice bar though!) There was a loud party in the rooftop bar and another one outside our window in a meeting space in the next building. The hotel was full and they apparently had no rooms to change to. Three separate staff members ensured us that there would be no music  the following day ... but there was. Very loud.  Other than the noisiness, I liked the hotel and the staff was friendly.",Date of stay: August 2018
Krystof J,Good,"Nothing to wow you, but the place is nice and clean, nice view from my room at the world trade center. The location is great of course, right in the city center. Lots of places to go out and eat. The downside is that it doesnt really get quiet in the early night. But that is to be expected. Overall nice place.",Date of stay: October 2018
harmonyadditive,Absolute Value for Money,"- Hotel Staff extremely co-operative - Peaceful location, near to prime area - Neat, Clean, Tidy room - Excellent Breakfast - Most amazing attraction - Cultural Programs Would prefer staying again and again as a business traveler.",Date of stay: October 2018
jtdias99,room,quality service provided. Food in the restaurant was fabulous. The place is centrally located. Good security provided. Ample parking space. Reception was quick at processing documents. Front desk could be bigger to accommodate more guests.,
KhalidNavigator,Good but can be better,The hotel is nice. Overall there was no major issues baring some linen change. The staff are courteous and the food is also good. The location is the main advantage and helps reduce commute time which can be beneficial. Overall would rate is good.,Date of stay: September 2018
DaleB1979,"Great location, comfortable rooms, good coffee shop","I spent 1 night here recently before joining my travel companion. I arrived late at night and was happy with the easy check in process. I booked a discounted room via booking.com and ended up in a suite! My room had a separate lounge area and bedroom, kitchenette and big bathroom. Very comfortable king size bed, I slept well.  The hotel has a coffee shop attached where they serve good coffee and light meal options. They also have a big restaurant with a wide international selection including Italian, local, Chinese, Indian, Thai etc.  The hotel is across the road from the Dutch hospital precinct where there is a handful of nice restaurants and a few shops. It’s about a 15 minute walk to Galle Face Green, with plenty of tuk tuks ready to take you around.  I felt very safe staying",Date of stay: October 2018
JenA6012,Comfortable but can be noisy,"Possibly due to our concern re noise generated from the bars around Fairway Colombo, we were fortunately upgraded to a suite, which was nice. However the noise still floated up .... but the music was nice so not too much of an issue. Staff were lovely & friendly. Breakfast was ok - stale breads & pastries, but plenty of other options.",
Dreamer311637,Average,"Hotel was modern , reception area, but rooms were a bit dated.We had to change room 3 times as the first room there was a constant banging sound all night.The next room had condensation dripping from the ceiling and onto the bed. The third room was fine",
Apoorav M,In the heart of city with the happening street,"Rooms are unique , modern and clean. Rooms are although small but its manageable. Food is oK .Very limited options for vegetarians. Plus point for this hotel is the Bar cafe of this hotel as every other day they arrange a live performances on the street of this hotel .If u love music and culture you will love it . You can have a drink and sit on the sides of the street and enjoy the performances. Busy hotel as every day have 50 check in and check out which some time makes hotel lobby con jested. In all if you love live music & night life this hotel is for you",Date of stay: October 2018
Tourist676588,Nothing special,"Just a general hotel ,nothing special. Why need I wrote at least 200? You are just a commmon hotel, nearly no service,no welcome drinks. In your cafe foods are also common, but I had good sleep at there. In room is no view but convience to shopping , dinning and beauty.",
Rover_AK,,,
Vinothcs88,Excellent hotel,Verrryyyy gooooood and excellent hotel for pleasent stay. Rooms were clean and good. Enjoyed my stay at Fairway. I would suggest my friends and family to stay at this hotel. Fairway rockzzz the way they treat customers,
Dappy7,Excellent location and superb Staff,"Excellent service and great atmosphere   The Staff couldn’t do enough for me. Always cheerful and helpful. The hotel is ideally situated for entertainment, dining outdoor  shopping. There is a great variety of food from the food court. There is a great coffee shop, called Java, which serves great coffee and superb cheese cake. The roof top restaurant where one has a full view of most of Colombo. There is a small gym. The rooms are clean and well taken of. There is a good selection of tv channels and house keeping is very helpful. I highly recommend it.",Date of stay: October 2018
aroojshahid1,good,"service: good and cooperative staff room: ambiance and spaciousLocation & amenities: was fineLiked best & least: Buffet breakfast and staff very cooperative.Was not satisfied with the drilling and construction noise...could not get a proper peaceful sleep and rest, rooms needs to be noise proof",
michandy6,Great location,"Arrived in Colombo for the first time and Staff were extremely helpful.They arranged half day tours, airport transfers and gave us a few tips.Great location I would just say rooms are on the smaller side compared to other hotels we stayed in on our holiday",
