user,review_title,review,date
NomadsVenture,Great place to meet people close to the beach! Awesome rooms,"I loved this place!! I am always looking for spots close to the beach and this one is just blocks away, less than 5 minutes walk. The rooms are awesome, very industrial looking but still cozy and everything either new or great conditions. What I loved the most was the rooftop, the common area upstairs. With floor cushions and tons of seating areas, benches, dining tables and a KITCHEN!! big pluuuus you will meet people for sure. I am traveling alone so it's important for me to have a cool meeting area and this was just perfect! Equipped with speakers to hook up your phone, fans, coffee and tea available for you free of charge, just a great place to stay wether you are traveling solo or not. The manger and owner are the best as well, always trying to help and make sure you are",Date of stay: April 2015
Florian N,Great stay,"Room was nice, but no toilette paper in the room Awsome roof top terrace Great food at food place next door and on main street Friendly host Nice beach close by Easy to get there and move on Fridge and kitchen to use in common area on roof top No moozy netting in the room, but we had one with us, so no issue for us...",Date of stay: May 2015
Marts2713,,,
chongzi L,very bad value for money!!!,"our last night in sri lanka and this place was a big bummer! bad value for money! Very basic room. For 30 USD, u get nothing. no hot water, no A/C, no breakfast, not even a mosquito net!! We had to close the window in order to avoid being ate alive by mosquitos, which was uncomfortable at all because it was so damn hot!! The fan helped a little yet it made loud noises. i barely slept.  They do have a pretty rooftop area for chilling but it is just a nice adds-on not enough to make up the uncomfortable room.",Date of stay: May 2015
JSchwalger,Great stay,"We stayed 2 nights at Colombo Beach Hostel, one at the start of our trip to Sri Lanka and one at the end. It was a comfy if basic hostel, but ample for our needs. Good location, handy to beach, restaurants, atm and some shopping. The manager Michael was very helpful and kind, and went out of his way to make sure we had a great time in Sri Lanka. Cute kitten as well, Jerry, who had been adopted by Michael after his mother abandoned him :)",Date of stay: April 2015
JEH_1985,"Good service, good prices","We weren't huge fans of Mount Lavinia as a whole - we much preferred the beaches to the south (Mirissa and Tangalle) and even Negombo if you're heading north - but this was a good, well-run place to stay. The owner Michael was very helpful and arranged a day at the rather fancy Mount Lavinia Hotel for us which meant we could use their pool and private beach for free all day if we bought lunch there. The rooms are unflashy, reasonably priced and do the job. Food tip: Food Corner next door serves a delicious breakfast and the owner is one of the nicest people you'll ever meet.",Date of stay: March 2015
Louise A,Amazing place,"came across this place on hostel bookers for our first night in Sri Lanka. Cheap and modern hostel. Rooms are basic and well kept. There was hot water as far as I can remember. Very close to mount Lavinia beach. Which was quiet and so relaxing after a full night of travelling. The rooftop was great and had a great view, with comfortable seats, free tea and coffee and a gas stove so you can cook.  Michael is great, so friendly and welcoming and always great to have a chat with. Fully recommended.",Date of stay: March 2015
JFTrumm,Spartan Hostel; Wonderful Manager,"The Colombo Beach Hostel is about three residential blocks away from a nice beach on the Laccadive Sea. ItÕs a fairly Spartan hostel, without much in the way of decoration, design, or amenities. But what it lacks in that department is more than compensated for by its owner/manager, Michael, whose low-key helpfulness and knowledge of the area made the stay worthwhile for me.  I stayed in a dorm-style co-ed room on the second floor. There was an ensuite bathroom attached to the room, but it was little more than a concrete room with a sink, toilet and shower nozzle. The light was dim and the concrete walls and floor made it seem dirtier than it probably actually was. The showers ran cold to barely tepid. The room itself was a little more cheerful, but since there were no window",Date of stay: February 2015
Carter C,,,
jennanicol,,,
Christian M,Nice room and nice shower,"The rooms are alright. No more no less. The shower are just awesome. Nice common space with great wifi and a nice cat that will jump onto your lap if you sit in the big red chair. Don't miss out the ""cafe"" next door (Food corner). 290 rs and you'll get a fruit plate with banana and papaya, tea or coffee, 4 pol roti and a egg. And it taste amazing. And the owner are the best! Always smiles, work alone and runs to the kitchen after taking an order.",Date of stay: February 2015
John A,"Nice place, next-door cafe great","Stayed here a few days at start and end of holiday. Friendly, helpful manager and staff. Clean, basic rooms. Good value for money. Cafe next door is excellent - great value for money, good food, generous portions, and the nicest service I think I've ever come across. The owner/manager is a practising Buddhist who knows a thing or two about meditation and brings that into the way he treats his customers. Highly recommend the Sri Lankan breakfast - sets you up for the day.",Date of stay: May 2014
Arjen B,"No frills, fantastic coffee!","Don't let the somewhat Spartan rooms dissuade you, because this is a great place when you want to avoid the choking traffic of Colombo.  Our room was pretty spacious, and the bed was quite comfortable, despite it not having any top sheets. Our shower was cold, but that's something we could live with.  The beach is only a hop over the train tracks away, and the Sri Lankan coffee, supplied in the main lobby, is great as well.  In short, book this place!  In addition, please please please make sure to visit the tiny Food Corner restaurant next to the hotel, where we had amazing breakfast and dinner for prices way lower than any of the beach restaurants. The owner is so friendly you want to cuddle him. You won't be disappointed!",Date of stay: January 2015
Tammy219926,"Lovely place, epic roof garden big rooms high ceilings lovely staff","great location, high ceilings, Michael and the owner lovely and kind great place. Really helpful with our planning, thanks again Tammy and Chris. Oh def would stay here at mount Lavinia rather that Colombo centre is only 20 mins to Colombo on the train all along the sea front",Date of stay: December 2014
aregias,True value for money,"A place to crash on New year's Eve, very comfortable dorms... A walk away from the beach and surrounded by restaurants. A nice lounge with WiFi. Had a great time. Clean restroom. A very knowledgeable and trustable manager.",Date of stay: January 2015
geeprivi,excellent!,"loved this place. aesthetically done neat interiors. Love the cement finished interiors. love their common sitout place. Michael  was very very helpful. helped us a lot with our tour itinerary. it is 2 mins walk to the Mt. Lavinia beach and 5 mins walk to the main road. so it was all perfect for us. This is the best you get in this budget.   No hot water and bed sheets to cover oneself. but no complains, since i feel that is what makes this place affordable.",Date of stay: January 2015
Aphexer P,,,
CindyandSam_M,"Simple, clean, and quiet!",We booked this guesthouse for the first couple of night into our Sri Lanka trip as decent accommodation in Colombo seemed a bit expensive and we figured that it would be good to stay away from the hustle and bustle. Best decision we could have made! The rooms are simple but really clean. The owner of the guesthouse is SUPER helpful and gave us heaps of tips for our Sri Lanka trip. We also booked a day tour of Colombo through him as we thought the pricing was very reasonable and probably the best way to see the main sites in such chaotic city (which are spread out across the city).   After a long day of site-seeing we arrived back at the guest-house and the owner organized (donÕt ask us how) for us to go the nearby 5 star hotel and only spend a total no more than $10 each on food,Date of stay: October 2014
camillary,best hostel @ Mount Lavinia,"Great location and very nice hostel. Really modern with a comfy lounge and a beautiful rooftop. The Beach is 5 min walking and you have a good sri lankan restaurant just at the door step. The manager, Micheal, it's lovely and really helpful, he will give you lots of advises and suggestion. You'll enjoy your stay.",Date of stay: November 2014
cnsgtraveller101,"Very Basic Facility, Barely up to Standard","This hostel is located very close to the beach, but far from the center of the city and the train station. We stayed in a double room for one night. The toilet was clean, but there was no hot water. The bed sheet was not very clean, and the bed was shaky, even a slight move while sleeping could produce a very loud sound.",Date of stay: November 2014
tenuk,Near to the beach definitely,"I was here to check out the place in case I have time before flying back. Really love the place and would definitely stay here if I'm coming back to Colombo. There's so much things to see at the beach, the locals seems to gather during afternoon to play sports and family gatherings. Nice view of the sunset as well! Reg the place, I talked to the owner and he sounds like a pleasant man. They have a nice lounge to hang around, read a book and just kill time which is great.",Date of stay: May 2014
Holly E,"Friendly, warm and welcoming","Absolutely loved staying here, very helpful. Arranged our airport transfers and trips out. Rooms are basic but very clean and have fans. Lovely roof terrace and cloae to the beach. We loved it so much we even came back a second time for the end of our trip in sri lanka!   Micheal who works at the hostel couldn't have been more kind and helpful to us. We would definitely recommend staying here!",Date of stay: October 2014
Luvena M,Fab hostel!!,"I stayed in a dorm room for 3 nights, the rooms are very spacious and have modern bathrooms, they are very clean. Both the owner and Michael are very helpful, they will help you in anyway they can and full of useful information about sri Lanka.I had many chats with Michael which helped me plan my trip.  The main area is a great place to met other travelers as is the roof top where you can also chill out with a few beers and watch the sunset. There is a little cafe right next door, the owner here is also lovely and he cooks amazing food.  Great place to stay, and close to everything! :)",Date of stay: October 2014
Emily S,Nice hostel,"This hostel was very clean and well located. We arranged pick up from the airport which was an additional $19.   Only complaint was that the front desk never seemed to have change, even if we went multiple times in a day and had paid them with what would have been the correct change for later transactions. They said they'd give it back but never did. Ultimately its just a few dollars but odd and worth noting. May be best to try and always have the exact change.",Date of stay: September 2014
Travellingaround07,Very good hostel for backpackers,"The place is nice located, next to the beach. The staff is very friendly and helpful. They helped me organize my trip in Sri Lanka. The room was good and clean. The only thing is that there were no mosquito nets and no wifi in the rooms ( but you can connect in the reception room). There is also a super friendly restaurant just in front of the hostel. So to sum up, if you're looking for a nice and cheap stay, I highly recommend this hostel !",Date of stay: August 2014
Caps M,"Perfect place for the price, 2 min walk from the beach","Perfectly clean rooms and dorms with fan and modern bathroom. Wifi connection in the communal parts. Speak to Michael who takes care of the place and who's the most interesting and laid back guy we have met in Sri Lanka. He knows a lot about his country and will give you great tips to organize your trip. Best value in Mount Lavinia, just 2 min walk from the beach and from the beach restaurant La Voile Blanche which is the best place in Colombo to enjoy the sunset. 10 min walk from main ATMs and supermarkets, 2 minutes from Mount Lavinia train station and 30 min in tuk-tuk from Colombo Railway Station (cost about 800LRK)",Date of stay: September 2014
Spyros P,"Average Sri Lankan hotel, somewhat overpriced","We paid 30 $ per night for a non A/C room. Our room was ecquiped with ceiling fan and ensuite bathroom. The room is minimal, with cement floor and a couple of cement tables. Bathroom is in the same style, quite clean as the rest of the room. For a budget hostel, this style was quite good. The hostel is close to the beach but there's no beach view or direct access. Taxi drivers may have a tough time locating it so keep the address with you. Our room window had a broken glass and even if you managed to close it properly (using the make-shift hasps) rain could still come in. And in our case it did, we woke in the middle of the night getting rained upon. Window was closed but the broken part was large enough to let lots of water inside. The owner was very polite and smiling. There's",Date of stay: August 2014
naji a,The best in Sri Lanka,"We stayed my friends and I 2 days at this amazing hostel in a nice big clean dorm room. We landed in Lanka at 2 Am we took a taxi to the hostel we made it there at almost 3:30 Am and instead of being welcomed by an angry owner cz we woke him up, he was so friendly and all smile !  I have really amazing memories in there I met great people ! I would definitely go back and stay in this hostel !!!! :D",Date of stay: June 2014
steph0302,excellent value,"We stayed in a private dorm which was very clean with new appliances. We generally wouldn't stay in backpackers but this definitely exceeded expectations. We had a large bed with a ceiling fan and a big clean private bathroom. The manager Angelo was very friendly and accommodating - we checked out at 11am and our flight wasn't until midnight, we were able to leave our bags behind for the day and even use the shower before driving to the airport. Close to the beach and a nice rooftop terrace for sunset drinks.",Date of stay: June 2014
davisrobyn,Lovely stay by the beach,"I enjoyed my stay at Colombo Beach Hostel, made especially great by Raja who was always there to help with anything we needed and was lovely to chat to. The rooms are clean and newly done but I would say that the one aspect which tainted my stay was the manager, Angelo. Angelo was rude, grumpy and spoke to other employees in a foul manner as well as making them to do some ridiculous, and in my eyes demeaning, tasks. For example, rub cream onto his chest for him as well as call for someone to fetch things for him that were in arms reach. This caused quite a lot of discomfort among my group as well as another group we spoke to at the same hostel.",Date of stay: July 2014
tisfortravelling,Great hostel!,"2 minute walk from the beach, big clean rooms and bathrooms, and huge roof terrace. Very friendly member of staff called Raja who is an absolute pleasure to meet! Wifi in the lobby with cushions and tea and coffee facilities- good place to meet other travellers.",Date of stay: July 2014
H M,Great hostel!,"I stayed here for a couple of nights and loved it. The building is clean and modern. The dorm rooms are spacious with good lockers and excellent en suites. There's a communal room with free tea, coffee an filtered water and a great roof top area. It was a great place to chill out and meet fellow backpackers. Close to the beach and galle rd for shops and places to get food.",Date of stay: May 2014
Tadit,"Clean, good location and within a budget",Our room had four beds (bunker beds) and worked out well for us as we were a group of four guys. It cost $10 per bed per night (excluding breakfast). The hosts are very helpful and friendly. Good wi-fi signal. Good location - some 10 minute walk from the beach.,Date of stay: January 2014
Nufan32,great place to stay by the beach,"i took a taxi here from the airport when i landed and was welcome to a friendly new clean place to stay by the beach for a few days. i spent a few days here relaxing, drinking beer and planning my trip onward. we had a great new years eve party on the roof with family and friends of the owners and other travellers.  I've stayed in guesthouses and hostels around the world and this one is at the top of the list. incredibly clean, new, and at a budget rate.",Date of stay: December 2013
silje610,great place to meet fellow backpackers,"dorms or private rooms, a shared livingroom with TV and computer and outdoor area. really close to the beach and lots og bars and restaurants.(but go up the street if you want cheaper and more local food). downside is that it's far away from  city center.",Date of stay: January 2014
Talyapa,Great Place to stay!!!!,"CBH is great, clean and beautiful place to stay. The shower and the toilets are super clean!! The whole place looks modern and different then the usual hostels. Great location, close to the main road but very quiet. NOTICE!! Next to the hostel, amazing place to eat breakfast and dinner, place name FOOD CORNER, the owner, name Senaka is unique, so kind and golden hearted man. He will give the best authentic food and experience, get ready to come back to eat there again and again. Have  fun!!",Date of stay: April 2014
RicaMY,Perfect except for the bunk bed,"I love love love this place. My only problem was the type of bunk bed they have in the dorm room. I was assigned to the upper bunk and since it's made of steel, I found it painful to climb up. If you get the lower bunk however, it'd be perfect. Location is close to the beach, friendly staff, relaxing atmosphere (plus points to the hammock!!!), and a rooftop you can use if you want to chill.",Date of stay: March 2014
AnnaAbi,Really enjoyed my stay!,"hi,   I have stayed in hostel for 3 days before going  to Jaffna and must say that was one of the best place, me and my friends have stayed in 3 weeks. It is very clean and very close to the beach! WiFi is only available  in the lobby room , however it just makes people who stay there to sit together and have a great night conversations. I would like to thank Angelo for making a remarkable dinner for all of us! little Polska team:)",Date of stay: February 2014
alda g,,,
Tamarcita09,Enjoyed my stay.,"The staff was nice and the rooms are really clean. My only problem was, that there was no hot water, and no wifi in the room, only in the ""lobby"".. The best thing is, that it's extremely close to the beach!!",
Josh A,Great hostel by the beach,"Quiet beachy location, off galle road but away from all the traffic. The staff are really helpful and always up for a chat. Free coffee and tea too are good perks. Fanned rooms, both dorm and private, ensuite bathrooms that are very clean. It also has acommunal area with a good vibe",Date of stay: February 2014
